"StockCode","year","RDSpendSum","RDSpendSumRatio","RDPerson","RDPersonRatio","Amount"
600557,"2018",351413214.45,9.19,319,5.06,NA
600557,"2019",464735079.39,10.18,378,5.04,NA
600557,"2020",395470109.12,13.04,397,6.15,NA
600557,"2021",509765547.99,13.97,425,8.42,NA
600557,"2022",621170706,14.28,482,8.37,NA
600557,"2023",776834989.28,15.96,577,10.6,NA
600566,"2011",8369000,NA,NA,NA,616
600566,"2012",7917313.08,4.95,NA,NA,NA
600566,"2013",90906063.19,3.71,NA,NA,NA
600566,"2014",110251359.97,3.69,NA,NA,NA
600566,"2015",127123953.53,3.37,330,7.49,NA
600566,"2016",145299780.93,3.11,351,6.86,NA
600566,"2017",195394587.65,3.46,370,5.91,NA
600566,"2018",230479401.45,3.2,551,7.71,NA
600566,"2019",231422923.4,3.33,602,8.51,NA
600566,"2020",263489619.34,4.27,811,11.71,NA
600566,"2021",544636773.8,7.14,683,10.3,NA
600566,"2022",563495709.84,6.26,709,14.11,NA
600566,"2023",479881452.76,4.97,696,13.31,NA
600568,"2012",6844589.22,1.09,NA,NA,NA
600568,"2013",5297504.68,0.67,NA,NA,NA
600568,"2014",4766529.73,0.45,NA,NA,NA
600568,"2015",7126412.76,0.77,18,2.32,NA
600568,"2016",35382114.43,3.22,131,15.18,NA
600568,"2017",21786828.84,2.22,138,15.47,NA
600568,"2018",62460966.21,10.9,96,7.16,NA
600568,"2019",61277295.24,8.8,96,6.56,0
600568,"2020",23435484.82,3.22,32,2.59,NA
600568,"2021",24682458.82,4.25,88,6.8,NA
600568,"2022",18206598.25,3.6,70,4.93,NA
600568,"2023",16175842.46,2.53,59,4.13,NA
600572,"2012",72516225.9,2.65,NA,NA,NA
600572,"2013",92875197.41,3.18,NA,NA,NA
600572,"2014",106196467.48,2.97,NA,NA,NA
600572,"2015",120742602.48,2.28,643,8.43,NA
600572,"2016",132181061.98,2.2,643,7.45,NA
600572,"2017",151099364.22,2.85,734,8.73,NA
600572,"2018",183388884.77,2.7,892,9.56,NA
600572,"2019",183016889.42,2.7,956,10.05,NA
600572,"2020",184987082.78,3.13,866,9.1,NA
600572,"2021",216368700.71,3.52,214,2.49,NA
600572,"2022",263036034.93,4.38,206,2,NA
600572,"2023",312475237.36,4.64,198,2.35,NA
600594,"2011",2158433.2,NA,NA,NA,4612
600594,"2012",47931164.93,3.11,NA,NA,NA
600594,"2013",78332854.53,2.82,NA,NA,NA
600594,"2014",91499721.76,2.9,NA,NA,NA
600594,"2015",104812218.53,3.17,53,1.59,NA
600594,"2016",188986900,5.13,53,1.13,NA
600594,"2017",219507663.63,5.76,35,0.5,NA
600594,"2018",149444809.63,3.85,37,0.57,NA
600594,"2019",118548873.45,3.53,64,1.1,NA
600594,"2020",145999159.44,4.28,72,1.07,NA
600594,"2021",136074702.61,4.07,737,11.96,NA
600594,"2022",126933083.42,4.64,741,13.34,NA
600594,"2023",112147338,3.98,772,14.01,NA
600613,"2012",667778.79,0.43,NA,NA,NA
600613,"2013",15579727.86,1.68,NA,NA,NA
600613,"2014",24816820.93,1.92,NA,NA,NA
600613,"2015",20860784.24,1.31,28,1.43,NA
600613,"2016",14667697.41,0.92,28,1.48,NA
600613,"2017",23873173.08,1.38,45,2.52,NA
600613,"2018",22847986.95,1.24,144,10.06,NA
600613,"2019",19959124.19,1.04,142,9.63,NA
600613,"2020",42790643.77,2.35,195,14.99,NA
600613,"2021",50947522.09,2.21,237,19.7,NA
600613,"2022",45991082.07,1.93,303,19.3,NA
600613,"2023",32304982.17,1.38,203,14.24,NA
600614,"2011",9703834.06,NA,NA,NA,1195
600614,"2012",8032710.43,0.76,NA,NA,NA
600614,"2013",8766842.67,0.68,NA,NA,NA
600614,"2014",14420261.8,1.14,NA,NA,NA
600614,"2015",43445895.19,2.53,171,9.31,NA
600614,"2016",77684103.21,3.34,123,14.35,NA
600614,"2017",77722724.52,3.88,154,13.92,NA
600614,"2018",86285620.07,4.02,180,14.66,NA
600614,"2019",65986011.71,4.02,172,16.78,NA
600614,"2020",11459885.89,14.21,22,6.94,NA
600624,"2012",30478527.57,3.51,NA,NA,NA
600624,"2013",35603152.68,3.74,NA,NA,NA
600624,"2014",36912141.09,3.66,NA,NA,NA
600624,"2015",29165877.57,4.06,293,18.06,NA
600624,"2016",29441293.64,4.39,259,15.99,NA
600624,"2017",31791621.62,4.32,273,17.94,NA
600624,"2018",40906998.96,4.06,260,18.14,NA
600624,"2019",56658942.29,4.05,283,18.35,NA
600624,"2020",51794620.39,5.51,348,23.08,NA
600624,"2021",49207619.73,4.73,359,23.43,NA
600624,"2022",40029102.54,5.07,327,22.93,NA
600624,"2023",41400546.18,6.09,257,18.86,NA
600645,"2012",18396527.38,6.13,NA,NA,NA
600645,"2013",27102129.02,7.5,NA,NA,NA
600645,"2014",30449205.13,6.39,NA,NA,NA
600645,"2015",43595270.6,6.15,291,17.12,NA
600645,"2016",46895224.79,5.6,297,15.97,NA
600645,"2017",67113105.97,7.71,248,12.52,NA
600645,"2018",103295643.91,7.8224,157,7.13,NA
600645,"2019",109648855.89,7.91,180,7.55,NA
600645,"2020",117868735.08,8.94,174,7.79,NA
600645,"2021",146698546.18,9.55,206,9.23,NA
600645,"2022",158684819.63,10.21,248,10.63,NA
600645,"2023",203565951.85,12.81,253,11.45,NA
600664,"2012",223285164.31,1.26,NA,NA,NA
600664,"2013",251167722.06,1.39,NA,NA,NA
600664,"2014",251350251.54,1.52,NA,NA,NA
600664,"2015",200844329.74,1.27,248,1.39,NA
600664,"2016",183685400.55,1.3,237,1.4,NA
600664,"2017",198159116.7,1.65,231,1.47,NA
600664,"2018",185300194.13,1.71,221,1.44,NA
600664,"2019",135430228.17,1.15,224,1.57,NA
600664,"2020",123792349.71,1.15,168,1.52,NA
600664,"2021",147518095.75,1.15,1050,10.3,NA
600664,"2022",163365372.36,1.18,1018,10.1,NA
600664,"2023",143939312.54,0.93,1007,10.2,NA
600666,"2012",12104830.64,1.004,NA,NA,NA
600666,"2013",12139615.19,0.91,NA,NA,NA
600666,"2014",8865455.92,0.63,NA,NA,NA
600666,"2015",52942479.63,4.6,211,12.22,NA
600666,"2016",75966316.37,5.14,281,16.5,NA
600666,"2017",104603829.87,8.79,219,12.67,NA
600666,"2018",110787761.6,9.89,333,23.33,NA
600666,"2019",88789624.78,12.17,221,16,NA
600666,"2020",80612021.73,15.52,221,15.43,NA
600666,"2021",75999814.91,10.86,193,15.88,NA
600666,"2022",81216017.94,15.29,151,17.32,NA
600666,"2023",36163903.79,11.03,75,10.82,NA
600668,"2012",18896905.04,1.15,NA,NA,NA
600668,"2013",24826115.82,1.15,NA,NA,NA
600668,"2014",19477400,0.86,NA,NA,NA
600668,"2015",40384162.2,1.79,198,10.36,NA
600668,"2016",32549493.54,1.37,129,7,NA
600668,"2017",46006608.2,1.63,140,8.32,NA
600668,"2018",62760000,1.87,169,8.97,NA
600668,"2019",86136700,2.43,189,8.9,NA
600668,"2020",93975000,2.89,190,8.73,NA
600668,"2021",128640500,3.38,210,10.14,NA
600668,"2022",140881200,3.96,216,10.27,NA
600668,"2023",141123900,4.88,213,10.77,NA
600671,"2011",852852.46,NA,NA,NA,816
600671,"2016",97065.63,NA,NA,NA,NA
600671,"2017",1474914.81,0.836,31,6.2,NA
600671,"2018",6211332.76,1.73,58,11.6,NA
600671,"2019",6226688.42,2.1,58,11.6,NA
600671,"2020",642881.98,0.31,81,16.77,NA
600671,"2021",1332049.77,0.91,41,9.3,NA
600671,"2022",1584081.57,1.45,20,0.05,NA
600671,"2023",482216.65,0.4,18,4.74,NA
600682,"2011",1571451.49,NA,NA,NA,941
600682,"2012",7209669.76,0.25,NA,NA,NA
600682,"2013",8741000,0.26,NA,NA,NA
600682,"2014",9927700,0.13,NA,NA,NA
600682,"2015",2964200,0.02,NA,NA,NA
600682,"2017",52348290.95,0.29,128,0.78,NA
600682,"2018",220239773.76,1.51,236,1.91,NA
600682,"2019",383500802.59,4.04,136,1.04,NA
600682,"2020",270046433.81,4.77,284,1.74,NA
600682,"2021",274413932.68,4.44,328,1.69,NA
600682,"2022",295089446.4,4.59,293,1.5,NA
600682,"2023",384510986.12,5.85,244,1.19,NA
600750,"2011",24646711.34,NA,NA,NA,3676
600750,"2012",54758978.97,1.72,NA,NA,NA
600750,"2013",50049633.17,1.8,NA,NA,NA
600750,"2014",50482976.02,1.78,NA,NA,NA
600750,"2015",48718134.94,1.88,180,12.24,NA
600750,"2016",54104573.39,3.46,164,10.84,NA
600750,"2017",56630651.1,3.24,186,12.14,NA
600750,"2017",56630000,4.05,NA,NA,NA
600750,"2018",50336772.05,2.87,213,14.73,NA
600750,"2018",50336772.05,3.58,213,NA,NA
600750,"2019",55758630.01,2.28,242,17.42,NA
600750,"2020",57992231.9,2.38,246,6.47,NA
600750,"2020",57992231.9,3.96,246,17.75,NA
600750,"2021",87824629.21,3.06,216,5.2,NA
600750,"2022",148452200,3.89,239,5.9,NA
600750,"2023",95776200,5.25,343,23.27,NA
600750,"2023",187549100,4.27,485,12.06,NA
600771,"2012",3179389.38,1.22,NA,NA,NA
600771,"2013",3125500.84,1.17,NA,NA,NA
600771,"2014",1275747.67,0.36,NA,NA,NA
600771,"2015",2809284.93,0.66,18,1.36,NA
600771,"2016",7668677.47,0.82,93,5.21,NA
600771,"2017",35309890.42,3.02,224,10.3,NA
600771,"2018",61241303.24,3.78,318,10.21,NA
600771,"2019",64036089.7,5.26,574,21.45,NA
600771,"2020",47680553.4,4.3,360,18.41,NA
600771,"2021",30137791.27,3.53,185,9.98,NA
600771,"2022",32192312.82,3.24,190,11.47,NA
600771,"2023",31381561.18,2.44,192,12.34,NA
600774,"2020",15721102.58,3.17,48,2.12,NA
600774,"2021",61670597.75,4.18,95,4.16,NA
600774,"2022",60556372.54,4.37,83,6,NA
600774,"2023",48203518.15,3.47,71,4.4,NA
600781,"2013",12500000,3.2,NA,NA,NA
600781,"2014",2968863.25,0.68,NA,NA,NA
600781,"2015",11873786.16,2.57,132,10.94,NA
600781,"2016",12695504.55,2.56,135,11.74,NA
600781,"2017",213682102.86,3.68,623,14.68,NA
600781,"2018",229139276.15,3.63,685,14.72,NA
600781,"2019",212697329.81,4.11,680,18,NA
600781,"2020",122180899.45,4.23,350,9.5,NA
600781,"2021",59288186.43,3.92,234,NA,NA
600781,"2022",45107903.9,3.07,237,NA,NA
600789,"2012",101750370.9,4.35,NA,NA,NA
600789,"2013",112875460.54,5.11,NA,NA,NA
600789,"2014",109997785.66,4.76,NA,NA,NA
600789,"2015",133406989.39,5.53,232,3.91,NA
600789,"2016",115762108.98,4.62,245,4.13,NA
600789,"2017",110885411.12,4.27,410,6.87,NA
600789,"2018",168791905.66,5.07,531,8.52,NA
600789,"2019",230821900.82,6.18,540,8.91,NA
600789,"2020",241683364.3,5.75,628,10.41,NA
600789,"2021",311194146.8,6.36,789,12.68,NA
600789,"2022",310517726.16,5.52,796,12.61,NA
600789,"2023",390256870.81,6.35,786,12.12,NA
600796,"2011",22598726.47,NA,NA,NA,708
600796,"2012",19022062.83,4.27,NA,NA,NA
600796,"2013",17902496.27,3.71,NA,NA,NA
600796,"2014",15038200.56,3.78,NA,NA,NA
600796,"2015",25928024.12,5.47,65,11.15,NA
600796,"2016",18214604.97,4.1,65,10.12,NA
600796,"2017",15115820.36,3.23,85,13.28,NA
600796,"2018",16095221.43,3.64,80,13.2,NA
600796,"2019",13203198.49,3.47,83,13.93,NA
600796,"2020",11153569.49,2.6,58,10.64,NA
600796,"2021",32444201.39,1.6,143,9.33,NA
600796,"2022",31451632.93,1.57,119,3.52,NA
600796,"2023",28414025.62,1.4,125,3.78,NA
600807,"2020",11790394.86,1.08,39,4,NA
600807,"2021",17060905.4,1.33,36,4.23,NA
600807,"2022",19121373.95,1.11,73,10,NA
600807,"2023",11531883.1,1.61,71,9.92,NA
600812,"2011",92603330.33,NA,NA,NA,NA
600812,"2012",118926622.87,1.07,NA,NA,NA
600812,"2013",149115263.64,1.2,NA,NA,NA
600812,"2014",183713716.9,1.95,NA,NA,NA
600812,"2015",170438732.45,2.16,409,3.45,NA
600812,"2016",159905467.03,1.98,392,3.6,NA
600812,"2017",174143597.7,2.26,454,4.27,NA
600812,"2018",332703223.85,3.61,509,4.67,NA
600812,"2019",366464745.61,3.37,536,4.88,NA
600812,"2020",468864177.43,4.08,567,5.2,NA
600812,"2021",504676677.3,4.86,760,6.61,NA
600812,"2022",609093160.28,5.8,760,6.94,NA
600812,"2023",1172545794.68,11.59,738,7.26,NA
600829,"2011",29278566.19,NA,NA,NA,3355
600829,"2012",28567713.74,0.7,NA,NA,NA
600829,"2013",27165271.51,0.86,NA,NA,NA
600829,"2014",26219012.31,1.51,NA,NA,NA
600851,"2012",10465865.81,0.8,NA,NA,NA
600851,"2013",10380537.85,0.82,NA,NA,NA
600851,"2014",16564389.58,1.49,NA,NA,NA
600851,"2015",13182243.3,1.25,NA,NA,NA
600851,"2016",12893826.32,1.27,NA,NA,NA
600851,"2017",19473996.74,1.95,NA,NA,NA
600851,"2018",23658681.31,2.15,NA,NA,NA
600851,"2019",33507341.22,3.01,NA,NA,NA
600851,"2020",28923260.22,3.1,NA,NA,NA
600851,"2021",32295420.4,2.14,85,8.33,NA
600851,"2022",22803240.11,1.58,85,10,NA
600851,"2023",23340485.9,1.97,84,11.05,NA
600867,"2012",47160136.17,4.76,NA,NA,NA
600867,"2013",62416919.26,5.18,NA,NA,NA
600867,"2014",60202550.4,4.15,NA,NA,NA
600867,"2015",80376178.24,4.81,263,13.35,NA
600867,"2016",87322472.44,4.28,284,13.56,NA
600867,"2017",119105575.97,4.68,328,14,NA
600867,"2018",150730218.46,5.6,402,15.16,NA
600867,"2019",199001551.98,7.17,414,15.3,NA
600867,"2020",243128812.29,8.41,388,14.25,NA
600867,"2021",380170049.12,11.63,394,14,NA
600867,"2022",401392202.2,14.45,387,13,NA
600867,"2023",420421632.42,13.67,386,12.08,NA
600869,"2012",61775000,0.63,NA,NA,NA
600869,"2013",70523600,0.61,NA,NA,NA
600869,"2014",103783600,0.92,NA,NA,NA
600869,"2015",137062101.89,1.17,538,5.86,NA
600869,"2016",187034193.2,1.53,534,5.68,NA
600869,"2017",222048963.39,1.29,614,6.07,NA
600869,"2018",239391300,1.37,415,4.31,NA
600869,"2019",295580266.67,1.72,429,5.02,NA
600869,"2020",346003147.7,1.75,435,5.19,NA
600869,"2021",530402705.99,2.54,380,4.65,NA
600869,"2022",664998307.25,3.07,379,4.62,NA
600869,"2023",713308599.08,2.92,530,6.19,NA
600976,"2012",12828723.55,0.83,NA,NA,NA
600976,"2013",13905699.58,0.7,NA,NA,NA
600976,"2014",15092869.9,0.86,NA,NA,NA
600976,"2015",30800700,1.35,196,4.82,NA
600976,"2016",31362538.98,1.33,173,10.06,NA
600976,"2017",35751525.49,1.32,183,0.11,NA
600976,"2018",31302214.71,1.45,170,8.62,NA
600976,"2019",43637864.99,1.95,180,10.1,NA
600976,"2020",39628239.99,1.61,190,10.55,NA
600976,"2021",53791307.51,1.64,160,NA,NA
600976,"2022",72662439.33,2,165,21.8,NA
600976,"2023",79167595.8,1.88,172,6.89,NA
600993,"2011",1419225.36,NA,NA,NA,1621
600993,"2012",28685574.05,1.86,NA,NA,NA
600993,"2013",30518702.93,1.9,NA,NA,NA
600993,"2014",28447778.61,1.76,NA,NA,NA
600993,"2015",34018209.53,1.91,174,5.69,NA
600993,"2016",36908929.13,1.76,181,5.89,NA
600993,"2017",41266032.83,2.36,201,6.58,NA
600993,"2018",46217768.1,2.1,226,7.28,NA
600993,"2019",63555144.02,2.35,228,7.4,NA
600993,"2020",58835345.6,2.11,233,7.5,NA
600993,"2021",68858743.82,2.03,248,7.73,NA
600993,"2022",90512182.69,2.56,259,8,NA
600993,"2023",97757346.15,3.12,267,9.3,NA
601089,"2019",171525800,7.07,NA,NA,NA
601089,"2020",140876100,5.56,NA,NA,NA
601089,"2021",179656900,6.33,402,12.39,NA
601089,"2022",239740697.56,7.4,363,11.15,NA
601089,"2023",353325459.08,10.58,405,11.79,NA
601607,"2011",404110000,4.45,NA,NA,37249
601607,"2012",419700000,0.62,NA,NA,NA
601607,"2013",454710000,0.58,NA,NA,NA
601607,"2014",512324300,0.55,NA,NA,NA
601607,"2015",617690774,5.22,883,2.14,NA
601607,"2016",670550000,5.4,853,2.09,NA
601607,"2017",836062600,5.58,866,2.1,NA
601607,"2018",1389010700,7.14,1020,2.14,NA
601607,"2019",1508766300,6.42,1200,2.51,NA
601607,"2020",1971939400,8.31,1347,2.8,NA
601607,"2021",2503107400,9.97,1418,3.01,NA
601607,"2022",2800233900,10.47,1539,3.21,NA
601607,"2023",2602260000,9.91,1666,3.46,NA
603087,"2017",184780400,7.79,NA,NA,NA
603087,"2018",354455500,14.85,NA,NA,NA
603087,"2019",408549100,14.11,262,10.83,NA
603087,"2020",503203738.25,14.97,451,15.37,NA
603087,"2021",549358841.95,15.21,677,20.65,NA
603087,"2022",718535998.95,41.96,748,18.44,NA
603087,"2023",581565610.75,22.3,704,15.71,NA
603139,"2014",14630700,3.89,NA,NA,NA
603139,"2015",14859900,3.91,NA,NA,NA
603139,"2016",15048800,3.94,NA,NA,NA
603139,"2017",14112027.48,3.84,113,14.43,NA
603139,"2017",14112027.48,3.98,NA,NA,NA
603139,"2018",11570447.11,3.08,110,14.01,NA
603139,"2019",8216774.9,1.91,98,13.05,NA
603139,"2020",10361428.69,2.5,141,19,NA
603139,"2021",10148015.05,2.29,152,18.86,NA
603139,"2022",12345011.63,2.51,136,16.43,NA
603139,"2023",10980089.51,1.63,128,13.45,NA
603168,"2011",13567500,3.32,NA,NA,NA
603168,"2012",18335400,3.37,NA,NA,NA
603168,"2013",22344400,3.56,83,12.73,NA
603168,"2014",27980914.83,3.65,NA,NA,NA
603168,"2015",31210622.64,3.39,102,5.89,NA
603168,"2016",29024410.04,2.97,109,5.91,NA
603168,"2017",29234720.68,3.11,124,6.08,NA
603168,"2018",26562463.79,4.37,112,6.56,NA
603168,"2019",26989476.12,5.23,115,7.96,NA
603168,"2020",27800948.85,7.76,79,5.8,NA
603168,"2021",102213749.66,16.23,71,5,NA
603168,"2022",59614660.13,10.85,71,5.72,NA
603168,"2023",91248280.42,14.15,79,5.7,NA
603222,"2011",17305800,NA,NA,NA,NA
603222,"2012",18006100,NA,NA,NA,NA
603222,"2013",18246900,NA,NA,NA,NA
603222,"2014",13569000,NA,97,6.54,NA
603222,"2014",18436497.53,3.78,NA,NA,NA
603222,"2015",19334249.31,4.31,104,7.5,NA
603222,"2016",19318729.1,4.29,121,10.81,NA
603222,"2017",19290748.17,3.2,128,8.5,NA
603222,"2018",17072396.74,2.45,127,5.53,NA
603222,"2019",21341666.92,2.77,132,6.38,NA
603222,"2020",22437802.27,2.56,139,6,NA
603222,"2021",30004669.28,2.73,168,7.5,NA
603222,"2022",28378222.73,3.39,169,9.13,NA
603222,"2023",28900349.86,3.23,162,8.32,NA
603229,"2014",26921700,13.37,NA,NA,NA
603229,"2015",31460300,11.98,NA,NA,NA
603229,"2016",23483800,11.81,NA,NA,NA
603229,"2017",29841074.16,12.42,149,29.04,NA
603229,"2018",34374917.53,14.09,146,26.02,NA
603229,"2019",47746752.58,15.51,144,24.53,NA
603229,"2020",50770232.16,12.41,189,24.97,NA
603229,"2021",68824585.26,12.08,193,22.81,NA
603229,"2022",67072731.91,8.77,253,22.41,NA
603229,"2023",78057945.52,9.56,241,20.53,NA
603301,"2015",32330300,3.17,NA,NA,NA
603301,"2016",31102800,3.01,NA,NA,NA
603301,"2017",43656900,3.34,325,0.085,NA
603301,"2018",56913365.03,3.98,362,8.94,NA
603301,"2019",50953817.91,2.73,433,8.61,NA
603301,"2020",259712735.22,2.5,663,9.1,NA
603301,"2021",153141273.24,3.01,622,7.75,NA
603301,"2022",227002941.26,3.7,656,7.73,NA
603301,"2023",138946513.09,3.37,546,8.13,NA
603351,"2015",15173100,3.04,NA,NA,NA
603351,"2016",17565100,3.15,NA,NA,NA
603351,"2017",23276500,3.35,NA,NA,NA
603351,"2018",13175500,3.23,NA,NA,NA
603351,"2018",24697723.35,3.08,80,15.75,NA
603351,"2019",32913141.16,3.74,89,17.45,NA
603351,"2020",36586783.85,4.97,102,18.25,NA
603351,"2021",41459191.08,3.98,119,19.35,NA
603351,"2022",53866870.78,4.85,123,18.69,NA
603351,"2023",55644643.28,4.81,133,19.76,NA
603367,"2014",135032000,5.65,NA,NA,NA
603367,"2015",103822700,4.16,NA,NA,NA
603367,"2016",108691900,4.24,NA,NA,NA
603367,"2017",74761600,5.99,498,18.64,NA
603367,"2017",141999626.21,4.79,599,22.19,NA
603367,"2018",325981316.85,8.56,691,19.09,NA
603367,"2019",310560077.72,7.55,792,26.55,NA
603367,"2020",309584544.54,8.43,795,25.86,NA
603367,"2021",334345849.95,8.84,382,11.92,NA
603367,"2022",335168591.26,8.24,567,16.61,NA
603367,"2023",374882920.16,8.4,576,16.93,NA
603387,"2014",30000500,14.27,NA,NA,NA
603387,"2015",31918900,11.55,NA,NA,NA
603387,"2016",39283300,10.64,179,17.06,NA
603387,"2017",54041381.49,11.06,218,18.26,NA
603387,"2018",80595326.96,11.74,260,17.83,NA
603387,"2019",105701142.84,10.92,328,18.97,NA
603387,"2020",135114152.82,12.03,342,18.68,NA
603387,"2021",186933886.96,13.34,448,21,NA
603387,"2022",262059040.6,14.38,632,25.2,NA
603387,"2023",265585321.39,19.4,578,27.05,NA
603392,"2017",158817700,16.73,NA,NA,NA
603392,"2018",138339200,14.08,NA,NA,NA
603392,"2019",165980000,14.02,382,21.41,NA
603392,"2020",314332163.67,13.35,616,25.92,NA
603392,"2021",681822864.24,11.86,792,25.52,NA
603392,"2022",1138909324.43,10.18,1259,31.35,NA
603392,"2023",1292512964.21,23.45,1066,27.74,NA
603439,"2017",23051500,3.61,NA,NA,NA
603439,"2018",26405900,3.66,NA,NA,NA
603439,"2019",28236900,3.2,NA,NA,NA
603439,"2020",24811248.08,3.94,60,6.67,NA
603439,"2021",7892380.11,0.84,45,4.47,NA
603439,"2022",17862876.35,1.49,119,7.64,NA
603439,"2023",30611129.01,1.87,242,10.6,NA
603456,"2011",42651000,4.56,NA,NA,NA
603456,"2012",57389700,5.02,NA,NA,NA
603456,"2013",60311300,4.61,NA,NA,NA
603456,"2014",22036300,3.45,NA,NA,NA
603456,"2014",54476501.93,4.24,NA,NA,NA
603456,"2015",76803236.14,5.32,349,10.89,NA
603456,"2016",76391205,4.62,387,12.37,NA
603456,"2017",85245003.04,4.96,373,12.39,NA
603456,"2018",87150763.41,4.68,365,12.4,NA
603456,"2019",94502128.89,4.69,496,16.54,NA
603456,"2020",114228554.46,4.31,580,16.17,NA
603456,"2021",188492515.78,4.64,788,19.3,NA
603456,"2022",335238988.77,6.16,993,21.58,NA
603456,"2023",376538302.45,6.82,1021,20.94,NA
603520,"2012",27862500,4.85,NA,NA,NA
603520,"2013",31364600,4.57,NA,NA,NA
603520,"2014",31517800,4.79,NA,NA,NA
603520,"2015",27604100,5.61,51,NA,NA
603520,"2015",40391762.2,5.81,225,17.08,NA
603520,"2016",50024920.1,7.43,237,17.27,NA
603520,"2017",61506796.66,8.65,287,23.33,NA
603520,"2018",73675520.89,8.27,333,22.39,NA
603520,"2019",93273863.67,7.13,340,21.05,NA
603520,"2020",99629750.1,7.29,334,19.32,NA
603520,"2021",129490385.17,6.47,317,16.53,NA
603520,"2022",134617179.69,6.32,276,14.98,NA
603520,"2023",137172177.94,6.25,350,18.97,NA
603538,"2014",30552600,4.8,NA,NA,NA
603538,"2015",38122300,6.38,NA,NA,NA
603538,"2016",29078500,5.03,154,NA,NA
603538,"2017",34350845.2,5.67,395,28.96,NA
603538,"2018",51295100,6.04,355,17.7,NA
603538,"2019",62745082.8,5.32,371,16.36,NA
603538,"2020",80589624.05,6.75,420,17.27,NA
603538,"2021",99725160.83,7.93,455,18.4,NA
603538,"2022",119831090.12,8.22,594,25.86,NA
603538,"2023",137521439.92,11.3,633,26.9,NA
603566,"2012",26027800,6.23,NA,NA,NA
603566,"2013",32788400,6.95,NA,NA,NA
603566,"2014",36873200,7.75,176,16.27,NA
603566,"2015",41764787.52,8.73,191,16.73,NA
603566,"2016",58461298.45,10.03,212,17.19,NA
603566,"2017",61209314.35,11.55,210,16.57,NA
603566,"2018",73460949.44,12.08,258,18.14,NA
603566,"2019",90815132.89,13.69,276,18.29,NA
603566,"2020",114836902.84,12.37,271,16.15,NA
603566,"2021",85572331.13,7.79,276,15.26,NA
603566,"2022",90455075.43,7.37,270,15.7,NA
603566,"2023",101095706.11,8.07,273,16.26,NA
603567,"2012",62109918.84,4.5,NA,NA,NA
603567,"2013",58338520.31,4.19,NA,NA,NA
603567,"2014",67650653.75,4.25,673,18.89,NA
603567,"2015",92965763.09,4.48,620,18,NA
603567,"2016",70926846.6,2.97,622,17,NA
603567,"2017",93742417.98,2.99,151,5.07,NA
603567,"2018",90905262.42,3.27,174,5.81,NA
603567,"2019",97267017,2.95,110,4.07,NA
603567,"2020",124166151.5,3.65,145,4.4,NA
603567,"2021",146491312.23,3.55,185,6,NA
603567,"2022",130343671.59,3.09,160,5.8,NA
603567,"2023",137151825.95,4.37,130,5.11,NA
603590,"2015",38725300,8.88,NA,NA,NA
603590,"2016",38390000,11.09,NA,NA,NA
603590,"2017",32166000,5.45,NA,NA,NA
603590,"2018",16456300,3.37,51,21.16,NA
603590,"2018",80247522.86,7.85,66,25.1,NA
603590,"2019",108784798.17,10.21,72,25.17,NA
603590,"2020",93107213.43,11.51,99,22.92,NA
603590,"2021",164887594.9,20.36,96,30,NA
603590,"2022",127583265.34,14.72,78,28,NA
603590,"2023",176469807.95,19.18,80,18,NA
603658,"2013",47663700,11.64,NA,NA,NA
603658,"2014",58111000,10.32,NA,NA,NA
603658,"2015",61171200,8.54,NA,NA,NA
603658,"2016",43873500,10.12,382,20.95,NA
603658,"2016",103881258.47,10.6,433,22.52,NA
603658,"2017",147644516.6,10.54,649,28.31,NA
603658,"2018",216684738.66,11.23,928,30.34,NA
603658,"2019",311906323.51,11.64,1180,31.35,NA
603658,"2020",346370516.34,11.63,1443,31.76,NA
603658,"2021",485954566.02,12.9,1607,31.94,NA
603658,"2022",571694787.59,12.87,1721,31.26,NA
603658,"2023",656130426.05,14.77,1823,32.91,NA
603669,"2012",42761300,9.13,NA,NA,NA
603669,"2013",42977300,8.7,NA,NA,NA
603669,"2014",36773400,6.38,NA,NA,NA
603669,"2015",38575885.88,7.01,198,19.53,NA
603669,"2016",29340721.56,6.13,226,23.92,NA
603669,"2017",47403450.36,4.72,234,25.38,NA
603669,"2018",24299163.96,1.46,210,23.1,NA
603669,"2019",38043700.35,2.33,205,23.22,NA
603669,"2020",20364827.3,2.03,175,24.96,NA
603669,"2021",22774991.68,3.08,150,22.12,NA
603669,"2022",31625031.75,10.93,113,22.74,NA
603669,"2023",29124769.54,14.8,110,23.16,NA
603676,"2014",28064000,7.18,NA,NA,NA
603676,"2015",41582600,9.45,NA,NA,NA
603676,"2016",33823200,7.93,149,29.86,NA
603676,"2017",36461804.86,8.67,120,24.39,NA
603676,"2018",29832035.33,4,112,22.49,NA
603676,"2019",38037042.3,5.13,116,24.27,NA
603676,"2020",45172395.9,6.31,117,23.4,NA
603676,"2021",59682885.29,5.77,125,23.15,NA
603676,"2022",79926625.83,5.71,194,29.57,NA
603676,"2023",113935273.69,8.61,229,32.67,NA
603707,"2014",24170900,5.81,NA,NA,NA
603707,"2015",27883300,5.95,NA,NA,NA
603707,"2016",49047800,8.43,145,23.46,NA
603707,"2017",77185184.86,6.94,265,40.9,NA
603707,"2018",124475707.37,7.32,304,42,NA
603707,"2019",191166884.7,7.74,305,33.19,NA
