Name,Firm,Price,Volume,Count
清热解毒颗粒,河北万岁药业有限公司,6,18g,6.0
清热解毒颗粒,河南辅仁堂制药有限公司,——,9g,10.0
巯嘌呤片,陕西兴邦药业有限公司,50.16,50mg,100.0
醋酸曲安奈德注射液,浙江仙琚制药股份有限公司,4.9,40mg,
马来酸曲美布汀分散片,浙江昂利康制药股份有限公司,17.3,100mg,20.0
马来酸曲美布汀胶囊,山西振东安特生物制药有限公司,16.88,100mg,24.0
马来酸曲美布汀胶囊,山西振东安特生物制药有限公司,24.95,100mg,36.0
马来酸曲美布汀胶囊,山西振东安特生物制药有限公司,32.92,100mg,48.0
马来酸曲美布汀片,海南普利制药股份有限公司,20.78,100mg,40.0
马来酸曲美布汀片,天津田边制药有限公司,17.78,100mg,20.0
羟丙甲纤维素滴眼液,沈阳兴齐眼药股份有限公司,2.52,5mg,10.0
荣心丸,上海玉丹药业有限公司,36.35,,2.0
乳癖消颗粒,哈尔滨泰华药业股份有限公司,17.89,8g,6.0
乳癖消颗粒,哈尔滨泰华药业股份有限公司,35.78,8g,12.0
乳癖消颗粒,哈尔滨泰华药业股份有限公司,44.72,8g,15.0
乳酸钠林格注射液,山东齐都药业有限公司,1.74,500ml,1.0
乳酸钠林格注射液,山东齐都药业有限公司,2.57,500ml,1.0
瑞格列奈片,江苏豪森药业股份有限公司,18.21,0.5mg,30.0
瑞格列奈片,江苏豪森药业股份有限公司,35.51,0.5mg,60.0
瑞格列奈片,江苏豪森药业股份有限公司,28.19,1mg,30.0
润燥止痒胶囊,国药集团同济堂（贵州）制药有限公司,18.5,0.5g,24.0
润燥止痒胶囊,国药集团同济堂（贵州）制药有限公司,36.08,0.5g,48.0
注射用血塞通,昆药集团股份有限公司,39.71,400mg,1.0
色甘酸钠滴眼液,湖北远大天天明制药有限公司,——,320mg,
盐酸舍曲林片,浙江京新药业股份有限公司,52.89,50mg,28.0
肾炎四味片,湖北亿雄祥瑞药业有限公司,17.7,,1.0
生脉胶囊,正大青春宝药业有限公司,23.86,300mg,45.0
湿润烧伤膏,汕头市美宝制药有限公司,——,40g,
十味龙胆花颗粒,西藏藏药集团股份有限公司,15.13,3g,6.0
十味龙胆花颗粒,西藏藏药集团股份有限公司,22.7,3g,9.0
双黄连合剂,河南太龙药业股份有限公司,10.92,200ml,1.0
双黄连胶囊,河南天方药业中药有限公司,8.1,400mg,30.0
双黄连口服液,河南太龙药业股份有限公司,13.99,10ml,10.0
双黄连口服液,河南太龙药业股份有限公司,16.68,10ml,12.0
双黄连片,陕西白鹿制药股份有限公司,7.78,530mg,24.0
双氯芬酸二乙胺乳胶剂,北京诺华制药有限公司（山德士（中国）制药有限公司受委托生产）,18.42,20g,1.0
双氯芬酸钠滴眼液,江苏汉晨药业有限公司,11.02,10mg,
双氯芬酸钠滴眼液,沈阳兴齐眼药股份有限公司,17.53,1mg,5.0
双氯芬酸钠滴眼液,珠海联邦制药股份有限公司中山分公司,10.52,5mg,
注射用水溶性维生素,华瑞制药有限公司,9.31,,1.0
水杨酸软膏,上海运佳黄浦制药有限公司,1.19,10g,1.0
水杨酸软膏,上海运佳黄浦制药有限公司,1.57,20g,1.0
顺铂注射液,江苏豪森药业股份有限公司,22.23,30mg,
注射用顺铂(冻干型),齐鲁制药有限公司,11.99,10mg,
注射用丝裂霉素,海正辉瑞制药有限公司,7.84,2mg,
四神片,沈阳双鼎制药有限公司,16.94,300mg,36.0
缩泉胶囊,湖南汉森制药股份有限公司,33.1,300mg,60.0
盐酸坦洛新缓释胶囊,杭州康恩贝制药有限公司,18.31,0.2mg,7.0
盐酸坦洛新缓释胶囊,杭州康恩贝制药有限公司,35.7,0.2mg,14.0
盐酸坦洛新缓释片,昆明积大制药股份有限公司,25.69,0.2mg,6.0
盐酸坦洛新缓释片,昆明积大制药股份有限公司,58.12,0.2mg,14.0
碳酸氢钠注射液,辰欣药业股份有限公司(原：鲁抗辰欣),3.57,250ml,250.0
碳酸氢钠注射液,林州市亚神制药有限公司,0.25,500mg,
碳酸氢钠注射液,徐州市第五制药厂有限公司,2.3,250ml,250.0
碳酸氢钠注射液,扬州中宝制药有限公司,0.34,500mg,
盐酸特比萘芬乳膏,四川明欣药业有限责任公司,4.18,5g,1.0
硫酸特布他林注射液,成都华宇制药有限公司,76.68,0.25mg,6.0
盐酸特拉唑嗪片,苏州东瑞制药有限公司,6.49,2mg,28.0
替加氟片,齐鲁制药(海南)有限公司,12.31,50mg,100.0
替硝唑氯化钠注射液,山东齐都药业有限公司,2.99,800mg,
替硝唑氯化钠注射液,浙江天瑞药业有限公司,3.4,400mg,
替硝唑栓,湖北东信药业有限公司,7.44,250mg,5.0
痛风定胶囊,四川升和药业股份有限公司(原:成都中汇),——,400mg,24.0
头孢丙烯胶囊,先声药业有限公司,13.46,125mg,6.0
头孢丙烯胶囊,先声药业有限公司,26.25,125mg,12.0
头孢丙烯片,珠海联邦制药股份有限公司中山分公司,22.81,250mg,6.0
头孢克洛分散片,黑龙江肇东华富药业有限责任公司,12.21,250mg,8.0
头孢克洛分散片,黑龙江肇东华富药业有限责任公司,18.04,250mg,12.0
头孢克洛缓释胶囊,扬子江药业集团有限公司,22.16,125mg,12.0
头孢克洛胶囊,广州南新制药有限公司,33.59,250mg,10.0
头孢克洛胶囊,华北制药河北华民药业有限责任公司,7.39,250mg,12.0
头孢克洛颗粒,山东鲁抗医药股份有限公司,8.91,100mg,9.0
头孢克洛片,海口市制药厂有限公司,3.47,250mg,6.0
头孢拉定胶囊,扬子江药业集团有限公司,14.45,250mg,24.0
注射用头孢拉定,苏州二叶制药有限公司,——,1g,1.0
头孢羟氨苄胶囊,海口市制药厂有限公司,4.4,250mg,24.0
头孢羟氨苄颗粒,华北制药河北华民药业有限责任公司,8.51,250mg,12.0
注射用头孢他啶,哈药集团制药总厂,7.75,1.0g,1.0
注射用头孢他啶,山东罗欣药业集团股份有限公司,3.28,0.5g,1.0
注射用头孢他啶,苏州东瑞制药有限公司,4.01,0.5g,1.0
注射用头孢他啶,苏州二叶制药有限公司,3.63,0.5g,1.0
注射用头孢他啶,珠海联邦制药股份有限公司中山分公司,8.5,1.0g,1.0
注射用盐酸头孢替安,浙江永宁药业股份有限公司,13.33,250mg,1.0
注射用头孢唑林钠,哈药集团制药总厂,3.7,2g,1.0
玻璃酸钠注射液,上海昊海生物科技股份有限公司,123.4,20mg,
托吡卡胺滴眼液,山东博士伦福瑞达制药有限公司,8.34,30mg,
托吡卡胺滴眼液,武汉五景药业有限公司,3,30mg,
妥布霉素滴眼液,南京天朗制药有限公司,8.24,30mg,
妥布霉素滴眼液,沈阳圣元药业有限公司,6.3,15mg,
妥布霉素滴眼液,重庆科瑞制药(集团)有限公司,3.78,24mg,
维A酸乳膏,重庆华邦制药有限公司,16.3,7.5mg,
注射用维库溴铵,安徽威尔曼制药有限公司,5.11,4mg,
注射用维库溴铵,成都天台山制药有限公司,8.47,4mg,
注射用维库溴铵,海南灵康制药有限公司,9.5,4mg,
注射用维库溴铵,山西普德药业股份有限公司,14.34,4mg,
维生素D2注射液,江西赣南海欣药业股份有限公司,18.47,5mg,1.0
五苓胶囊,江西品信药业有限公司(原：浙江泰康新余),18.8,450mg,24.0
五苓胶囊,江西品信药业有限公司(原：浙江泰康新余),27.79,450mg,36.0
盐酸西替利嗪片,比利时联合化工集团医药部(瑞士),17.13,10mg,5.0
盐酸西替利嗪片,比利时联合化工集团医药部(瑞士),33.4,10mg,10.0
锡类散,精华制药集团股份有限公司,5.04,1.5g,1.0
腺苷钴胺片,福建古田药业有限公司,——,0.25mg,36.0
腺苷钴胺片,华北制药股份有限公司,14.76,0.25mg,30.0
香连片,湖北香连药业有限责任公司,20.07,0.3g,30.0
香砂平胃颗粒,云南腾药制药股份有限公司,17.96,10g,10.0
香砂平胃颗粒,云南腾药制药股份有限公司,26.94,10g,15.0
消痛贴膏,西藏奇正藏药股份有限公司,34.96,1g,3.0
消痛贴膏,西藏奇正藏药股份有限公司,13.73,1.2g,1.0
注射用硝普钠,晋城海斯制药有限公司,7.84,50mg,1.0
硝酸异山梨酯注射液,齐鲁制药有限公司,5.05,5mg,
注射用硝酸异山梨酯,北京四环科宝制药有限公司,19.46,25mg,1.0
注射用硝酸异山梨酯,山西普德药业股份有限公司,9.52,10mg,1.0
小柴胡颗粒,江苏康缘药业股份有限公司,7.04,2.5g,10.0
小柴胡颗粒,上海童涵春堂制药有限公司,12.18,2.5g,20.0
小金胶囊,四川省天基生物药业有限公司,——,300mg,16.0
小金片,太极集团重庆桐君阁药厂有限公司,——,360mg,12.0
小金片,太极集团重庆桐君阁药厂有限公司,40.71,360mg,6.0
小金丸,北京亚东生物制药有限公司,15.35,3.6g,2.0
小金丸,西安正大制药有限公司,5.72,1.2g,2.0
缬沙坦分散片,桂林华信制药有限公司,42.38,80mg,21.0
缬沙坦分散片,桂林华信制药有限公司,55.91,80mg,28.0
缬沙坦分散片,海南皇隆制药股份有限公司,——,80mg,28.0
缬沙坦胶囊,海南澳美华制药有限公司,23.79,160mg,7.0
缬沙坦胶囊,华润赛科药业有限责任公司,——,80mg,24.0
缬沙坦片,常州四药制药有限公司,19.94,40mg,14.0
辛伐他汀胶囊,山东鲁抗医药股份有限公司,17.45,10mg,20.0
辛伐他汀胶囊,山东鲁抗医药股份有限公司,20.2,10mg,24.0
辛伐他汀片,康普药业股份有限公司,8.64,10mg,14.0
辛伐他汀片,浙江京新药业股份有限公司,39.66,40mg,14.0
甲硫酸新斯的明注射液,河南润弘制药股份有限公司,17.94,0.5mg,10.0
芎菊上清片,承德燕峰药业有限责任公司,14.45,250mg,40.0
芎菊上清片,承德燕峰药业有限责任公司,28.18,250mg,80.0
注射用胸腺肽,武汉华龙生物制药有限公司,2.74,5mg,1.0
熊去氧胆酸片,辅仁药业集团有限公司,11.9,50mg,60.0
玄麦甘桔胶囊,成都康弘制药有限公司,22.18,350mg,48.0
血栓心脉宁胶囊,吉林省辉南长龙生化药业股份有限公司,17.7,500mg,40.0
亚叶酸钙注射液,江苏恒瑞医药股份有限公司,39.96,100mg,
注射用亚叶酸钙,山东罗欣药业集团股份有限公司,15.95,100mg,
注射用亚叶酸钙,深圳海王药业有限公司,——,100mg,
养胃颗粒,正大青春宝药业有限公司,——,5g,6.0
养胃颗粒,正大青春宝药业有限公司,17.21,5g,12.0
养血清脑丸,天士力制药集团股份有限公司,36.05,2.5g,15.0
养阴清肺膏,南宁市维威制药有限公司,11.05,100ml,
养阴清肺膏,天津市博爱生物药业有限公司,9.15,10ml,8.0
氧氟沙星滴耳液,南京天朗制药有限公司,2.12,30mg,
氧氟沙星滴耳液,武汉五景药业有限公司,2.2,15mg,
氧氟沙星滴眼液,湖北远大天天明制药有限公司,——,2.4mg,10.0
马来酸依那普利叶酸片,深圳奥萨制药有限公司,29.57,5mg,10.0
马来酸依那普利叶酸片,深圳奥萨制药有限公司,20.97,5mg,7.0
依托泊苷注射液,江苏恒瑞医药股份有限公司,11.24,100mg,
依托泊苷注射液,四川升和药业股份有限公司,10.26,100mg,
胰酶肠溶片,重庆格瑞林药业有限公司,18.51,300mg,24.0
异氟烷,Piramal Enterprises Limited,372.5,100ml,
异氟烷,河北一品制药股份有限公司,404.03,100ml,
异氟烷,鲁南贝特制药有限公司,439.7,100ml,
异维A酸软胶囊,上海东海制药股份有限公司东海制药厂,21.18,10mg,15.0
异维A酸软胶囊,上海东海制药股份有限公司东海制药厂,33.31,10mg,24.0
益心舒颗粒,海南海力制药有限公司,27.61,4g,12.0
益心舒颗粒,海南海力制药有限公司,34.51,4g,15.0
益心舒颗粒,山东中泰药业有限公司,37.66,4g,12.0
银黄胶囊,邛崃天银制药有限公司,7.22,300mg,48.0
银黄胶囊,邛崃天银制药有限公司,3.7,300mg,24.0
右归胶囊,江西银涛药业有限公司,26.89,450mg,24.0
右归胶囊,江西银涛药业有限公司,39.74,450mg,36.0
右归丸,仲景宛西制药股份有限公司,27.47,9g,15.0
右旋糖酐铁注射液,浙江天瑞药业有限公司,3.15,50mg,
鱼腥草滴眼液,四川升和药业股份有限公司,——,8ml,2.0
元胡止痛滴丸,甘肃陇神戎发药业股份有限公司,22.27,,1.0
贞芪扶正胶囊,甘肃扶正药业科技股份有限公司,21.97,,1.0
贞芪扶正胶囊,甘肃扶正药业科技股份有限公司,35.94,,1.0
贞芪扶正胶囊,甘肃兰药药业有限公司,37.23,,1.0
珍珠明目滴眼液,苏州太湖美药业有限公司,——,8ml,
脂肪乳注射液(C14-24),华瑞制药有限公司,46.9,500ml,500.0
脂肪乳注射液(C14-24),华瑞制药有限公司,91.25,250ml,250.0
脂肪乳注射液(C14-24),四川科伦药业股份有限公司,26.63,100ml,100.0
脂溶性维生素注射液(Ⅱ),华瑞制药有限公司,13.21,10ml,1.0
中/长链脂肪乳注射液(C6-24),华瑞制药有限公司,82.04,500ml,500.0
中/长链脂肪乳注射液(C6-24),华瑞制药有限公司,77.4,250ml,250.0
中/长链脂肪乳注射液(C8-24),辰欣药业股份有限公司(原：鲁抗辰欣),81.08,250ml,250.0
"中/长链脂肪乳注射液(C8-24,Ve)",贝朗医疗(苏州)有限公司,51.82,100ml,100.0
中风回春丸,广州白云山敬修堂药业股份有限公司,17.38,1.8g,9.0
中风回春丸,广州白云山敬修堂药业股份有限公司,39.32,1.8g,21.0
紫杉醇注射液,哈尔滨三联药业股份有限公司,304.22,60mg,
紫杉醇注射液,海正辉瑞制药有限公司,——,30mg,
紫杉醇注射液,江苏奥赛康药业股份有限公司,136.73,30mg,
祖卡木颗粒,内蒙古大唐药业有限公司,31.84,12g,12.0
祖卡木颗粒,内蒙古大唐药业有限公司,47.76,12g,18.0
祖卡木颗粒,内蒙古大唐药业有限公司,15.92,12g,6.0
祖卡木颗粒,新疆奇康哈博维药股份有限公司,——,6g,12.0
祖卡木颗粒,新疆奇康哈博维药股份有限公司,20.12,6g,6.0
祖卡木颗粒,新疆奇康哈博维药股份有限公司,30.18,6g,9.0
祖卡木颗粒,新疆维吾尔药业有限责任公司,21.43,6g,12.0
祖卡木颗粒,新疆银朵兰维药股份有限公司,25.46,12g,9.0
左归丸,仲景宛西制药股份有限公司,9.4,45g,1.0
苯磺酸左旋氨氯地平片,华北制药股份有限公司,——,2.5mg,20.0
苯磺酸左旋氨氯地平片,江西施美药业股份有限公司,31.31,2.5mg,28.0
苯磺酸左旋氨氯地平片,施慧达药业集团(吉林)有限公司,33.11,2.5mg,14.0
苯磺酸左旋氨氯地平片,施慧达药业集团(吉林)有限公司,46.69,2.5mg,20.0
苯磺酸左旋氨氯地平片,施慧达药业集团(吉林)有限公司,48.93,2.5mg,21.0
苯磺酸左旋氨氯地平片,施慧达药业集团(吉林)有限公司,64.56,2.5mg,28.0
苯磺酸左旋氨氯地平片,先声药业有限公司,19.08,2.5mg,14.0
苯磺酸左旋氨氯地平片,扬子江药业集团上海海尼药业有限公司,25.48,2.5mg,14.0
左甲状腺素钠片,德国柏林化学股份有限公司,14.44,,50.0
左甲状腺素钠片,德国柏林化学股份有限公司,28.16,,100.0
参麦注射液,四川升和药业股份有限公司,20,20ml,
硫酸氢氯吡格雷片,乐普药业股份有限公司,46.57,75mg,7.0
硫酸氢氯吡格雷片,乐普药业股份有限公司,28.82,25mg,10.0
硝苯地平缓释片(Ⅲ),北京红林制药有限公司,34.95,30mg,14.0
盐酸左氧氟沙星注射液,扬子江药业集团有限公司,16.13,200mg,
贞芪扶正胶囊,贵州信邦制药股份有限公司,46.42,0.35g,60.0
阿昔洛韦氯化钠注射液(Ⅱ),四川科伦药业股份有限公司,64.11,100ml,
阿昔洛韦氯化钠注射液(Ⅱ),四川科伦药业股份有限公司,127.37,250ml,
醋酸曲安奈德注射液,上海通用药业股份有限公司,5.49,5ml,
多种微量元素注射液（Ⅱ）,四川美大康佳乐药业有限公司,18.92,2ml,
金荞麦胶囊,多多药业有限公司,23.99,0.22g,36.0
金荞麦胶囊,精华制药集团股份有限公司,33.19,0.4g,36.0
金荞麦片,精华制药集团股份有限公司,35.21,,6.0
糠酸莫米松乳膏,上海通用药业股份有限公司,36.06,20g,1.0
利多卡因气雾剂（Ⅱ）,广州市香雪制药股份有限公司,68.25,50g,
六合氨基酸注射液,西安天一秦昆制药有限责任公司,228.96,250ml,
马来酸桂哌齐特注射液,福建金山生物制药股份有限公司,38.46,2ml,
马来酸桂哌齐特注射液,齐鲁制药有限公司,42.55,2ml,
马来酸桂哌齐特注射液,齐鲁制药有限公司,123.11,10ml,
破伤风人免疫球蛋白,成都蓉生药业有限责任公司,235,2.5ml,
血府逐瘀丸,黑龙江参鸽药业有限公司,33.84,6g,8.0
盐酸雷洛昔芬片,"Lilly, S.A.(礼来苏州制药有限公司分包装)",69.89,60mg,7.0
盐酸莫西沙星注射液,成都天台山制药有限公司,229.13,20ml,
依达拉奉注射液,扬子江药业集团南京海陵药业有限公司,39.5,5ml,
注射用重组改构人肿瘤坏死因子,上海唯科生物制药有限公司,424.6,,2.0
氟哌噻吨美利曲辛片,四川海思科制药有限公司,34.85,5mg,14.0
氟哌噻吨美利曲辛片,重庆圣华曦药业股份有限公司,51.65,5mg,20.0
血府逐瘀丸,黑龙江参鸽药业有限公司,48.74,6g,12.0
肝素钠封管注射液,山东省惠诺药业有限公司,20.19,5ml,
脉络通胶囊,扬子江药业集团南京海陵药业有限公司,38.62,0.42g,18.0
脉络通胶囊,扬子江药业集团南京海陵药业有限公司,50.95,0.42g,24.0
脉络通胶囊,扬子江药业集团南京海陵药业有限公司,26.13,0.42g,12.0
骨松宝颗粒,贵州富华药业有限责任公司,79.95,5g,12.0
骨松宝颗粒,贵州富华药业有限责任公司,70,10g,12.0
骨松宝颗粒,贵州富华药业有限责任公司,38.3,5g,6.0
骨松宝颗粒,贵州富华药业有限责任公司,34.57,10g,6.0
乳核散结胶囊,陕西嘉力药业有限公司,37.32,0.43g,24.0
人参再造丸,吉林省东丰药业股份有限公司,26.16,,2.0
骨龙胶囊,山东东阿阿胶股份有限公司,62.07,0.5g,48.0
清喉咽颗粒,广西万寿堂药业有限公司,11.2,18g,9.0
补肾固齿丸,成都九芝堂金鼎药业有限公司,48.82,4g,9.0
复方氨基酸注射液（18AA-Ⅱ）,广东利泰制药股份有限公司,24.31,250ml,
山绿茶降压胶囊,广西万寿堂药业有限公司,30.15,0.43g,24.0
安坤颗粒,西安自力中药集团有限公司,38.53,10g,12.0
安坤颗粒,西安自力中药集团有限公司,19.76,10g,6.0
八宝丹胶囊,厦门中药厂有限公司,143,0.3g,12.0
八正合剂,陕西中医学院制药厂,22.12,200ml,
八正合剂,太极集团重庆桐君阁药厂有限公司,14.64,120ml,
八正颗粒,陕西康惠制药股份有限公司,30.25,8g,12.0
巴特日七味丸,内蒙古蒙药股份有限公司,22.42,2g,60.0
百令片,青海珠峰冬虫夏草药业有限公司,25.6,0.45g,30.0
百令片,青海珠峰冬虫夏草药业有限公司,49.92,0.45g,60.0
百令片,青海珠峰冬虫夏草药业有限公司,61.89,0.45g,75.0
百癣夏塔热胶囊,重庆三峡云海药业股份有限公司,45.43,0.3g,36.0
百癣夏塔热片,武汉钧安制药有限公司,31.33,0.31g,54.0
百癣夏塔热片,武汉钧安制药有限公司,21.2,0.31g,36.0
百癣夏塔热片,西安必康制药集团有限公司,23.1,0.3g,36.0
百癣夏塔热片,西安仁仁药业有限公司,19.73,0.31g,36.0
百癣夏塔热片,西安仁仁药业有限公司,50.76,0.31g,96.0
拨云退翳丸,太极集团重庆桐君阁药厂有限公司,45.12,6g,10.0
参麦注射液,河北神威药业有限公司,45.36,50ml,
参麦注射液,云南植物药业有限公司,4.04,5ml,
参芪五味子胶囊,陕西东泰制药有限公司,27.64,0.25g,64.0
参芪五味子片,康县独一味生物制药有限公司,21.41,0.25g,50.0
柴黄颗粒,河南灵佑药业股份有限公司,21.35,4g,12.0
柴银口服液,鲁南厚普制药有限公司,12.07,20ml,6.0
创灼膏,四川同人泰药业有限公司,18.77,20g,
刺五加注射液,黑龙江乌苏里江制药有限公司,36.57,100ml,
苁蓉益肾颗粒,内蒙古兰太药业有限责任公司,39.65,2g,6.0
大黄利胆片,江苏万高药业有限公司,33.5,0.35g,24.0
丹莪妇康煎膏,滇虹药业集团股份有限公司,50.8,150g,
胆石利通片,山东步长制药股份有限公司,22.26,0.45g,54.0
定坤丹,内蒙古京新药业有限公司,8.18,10.8g,1.0
定坤丹,山西广誉远国药有限公司,52.1,10.8g,6.0
独一味颗粒,江西广信药业有限公司,24.6,5g,12.0
独一味颗粒,江西杏林白马药业有限公司,21.06,3g,9.0
独一味颗粒,陕西兆兴制药有限公司,37.48,6g,15.0
独一味颗粒,四川川大华西药业股份有限公司,21.06,3g,12.0
独一味片,广州白云山制药股份有限公司广州白云山制药总厂,22.1,0.28g,36.0
独一味片,广州白云山制药股份有限公司广州白云山制药总厂,36.15,0.28g,60.0
独一味软胶囊,海南海神同洲制药有限公司,23.37,0.64g,36.0
独一味软胶囊,海南海神同洲制药有限公司,15.81,0.64g,24.0
独一味软胶囊,海南葫芦娃制药有限公司,22.49,0.65g,24.0
独一味软胶囊,海南葫芦娃制药有限公司,25.19,0.65g,27.0
独一味软胶囊,江西欧氏药业有限责任公司,26.06,0.5g,45.0
至灵胶囊,杭州天缘药业有限公司,26.57,0.25g,60.0
至灵胶囊,杭州天缘药业有限公司,36.74,0.25g,84.0
