"Name","Firm","Price","Strength","Count","unit_price","Year","Area","Drug_ID","Firm_ID"
"盐酸特拉唑嗪胶囊","扬子江药业集团江苏制药股份有限公司",7.66,"1mg",12,0.638333333333333,2015,"Shanghai",194,392
"盐酸特拉唑嗪胶囊","浙江诚意药业股份有限公司",10,"2mg",14,0.714285714285714,2015,"Shanghai",194,522
"盐酸特拉唑嗪胶囊","重庆华森制药有限公司",16,"2mg",20,0.8,2015,"Shanghai",194,678
"盐酸特拉唑嗪胶囊","淄博万杰制药有限公司",9.04,"2mg",14,0.645714285714286,2015,"Shanghai",194,564
"盐酸特拉唑嗪片","常州制药厂有限公司",13.06,"2mg",20,0.653,2015,"Shanghai",193,329
"盐酸特拉唑嗪片","海南碧凯药业有限公司",9.73,"2mg",16,0.608125,2015,"Shanghai",193,551
"盐酸特拉唑嗪片","上海雅培制药有限公司",35.56,"2mg",14,2.54,2015,"Shanghai",193,107
"盐酸特拉唑嗪片","上海雅培制药有限公司",69.3,"2mg",28,2.475,2015,"Shanghai",193,107
"盐酸特拉唑嗪片","上海长城药业有限公司",11.5,"2mg",14,0.821428571428571,2015,"Shanghai",193,106
"盐酸特拉唑嗪片","天津金世制药有限公司",8.56,"2mg",14,0.611428571428571,2015,"Shanghai",193,269
"盐酸特拉唑嗪片","武汉东信医药科技有限责任公司",7.8,"2mg",14,0.557142857142857,2015,"Shanghai",193,415
"盐酸特拉唑嗪片","浙江亚太药业股份有限公司",10,"2mg",14,0.714285714285714,2015,"Shanghai",193,492
"盐酸特拉唑嗪片","浙江亚太药业股份有限公司",19.5,"2mg",28,0.696428571428571,2015,"Shanghai",193,492
"玻璃酸钠滴眼液","EUSAN GmbH（URSAHARM Arzneimittel GmbH）",57.5,"10ml",1,57.5,2015,"Shanghai",152,20
"玻璃酸钠滴眼液","参天制药株式会社（参天制药（中国）有限公司分装）",39.56,"5ml",1,39.56,2015,"Shanghai",152,203
"玻璃酸钠滴眼液","齐鲁制药有限公司",33.9,"0.4ml",1,33.9,2015,"Shanghai",152,712
"玻璃酸钠滴眼液","千寿制药株式会社（千寿制药株式会社 福崎工厂）Senju Pharmaceutical Co.，Ltd.(Senju Pharmaceutical Co.，Ltd. Pukusaki Plant)",26.09,"5ml",1,26.09,2015,"Shanghai",152,166
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司",43.13,"0.4ml",1,43.13,2015,"Shanghai",152,302
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司",32.78,"0.8ml",1,32.78,2015,"Shanghai",152,302
"玻璃酸钠滴眼液","浙江尖峰药业有限公司",23.99,"5ml",1,23.99,2015,"Shanghai",152,505
"盐酸文拉法辛缓释胶囊","Pfizer Ireland Pharmaceuticals （惠氏制药有限公司分装）",117.48,"75mg",14,8.39142857142857,2015,"Shanghai",179,43
"盐酸文拉法辛缓释胶囊","Pfizer Ireland Pharmaceuticals （惠氏制药有限公司分装）",158.94,"150mg",14,11.3528571428571,2015,"Shanghai",179,43
"盐酸文拉法辛缓释胶囊","北京万生药业有限责任公司",102.35,"75mg",14,7.31071428571429,2015,"Shanghai",179,142
"盐酸文拉法辛缓释片","成都康弘药业集团股份有限公司",104.35,"75mg",14,7.45357142857143,2015,"Shanghai",178,375
"氢溴酸西酞普兰片","Hexal AG (Salutas Pharma GmbH)",58.5,"20mg",14,4.17857142857143,2015,"Shanghai",121,30
"氢溴酸西酞普兰片","丹麦H. Lundbeck A/S（西安杨森制药有限公司分装）",126.96,"20mg",14,9.06857142857143,2015,"Shanghai",121,117
"氢溴酸西酞普兰片","东北制药集团沈阳第一制药有限公司",58.52,"20mg",14,4.18,2015,"Shanghai",121,110
"氢溴酸西酞普兰片","江苏恩华药业股份有限公司",50,"20mg",12,4.16666666666667,2015,"Shanghai",121,443
"氢溴酸西酞普兰片","昆明积大制药股份有限公司",50.43,"20mg",12,4.2025,2015,"Shanghai",121,400
"氢溴酸西酞普兰片","四川科伦药业股份有限公司",52.59,"20mg",14,3.75642857142857,2015,"Shanghai",121,236
"氢溴酸西酞普兰片","四川科伦药业股份有限公司",102.54,"20mg",28,3.66214285714286,2015,"Shanghai",121,236
"氢溴酸西酞普兰片","四川科伦药业股份有限公司",26.97,"20mg",7,3.85285714285714,2015,"Shanghai",121,236
"氢溴酸西酞普兰片","太阳石（唐山）药业有限公司",49.2,"20mg",12,4.1,2015,"Shanghai",121,273
"缬沙坦胶囊","北京诺华制药有限公司",64.35,"160mg",7,9.19285714285714,2015,"Shanghai",226,165
"缬沙坦胶囊","湖南千金湘江药业股份有限公司",54.87,"80mg",28,1.95964285714286,2015,"Shanghai",226,590
"缬沙坦胶囊","华润  科药业有限责任公司",25.46,"80mg",12,2.12166666666667,2015,"Shanghai",226,174
"缬沙坦胶囊","丽珠集团丽珠制药厂",14.98,"80mg",7,2.14,2015,"Shanghai",226,113
"缬沙坦胶囊","天大药业（珠海）有限公司",16.67,"80mg",7,2.38142857142857,2015,"Shanghai",226,254
"辛伐他汀片","北京万生药业有限责任公司",36.7,"40mg",10,3.67,2015,"Shanghai",242,142
"辛伐他汀片","成都华宇制药有限公司",8.45,"10mg",10,0.845,2015,"Shanghai",242,369
"辛伐他汀片","成都华宇制药有限公司",8.5,"5mg",20,0.425,2015,"Shanghai",242,369
"辛伐他汀片","成都华宇制药有限公司",17.8,"20mg",14,1.27142857142857,2015,"Shanghai",242,369
"辛伐他汀片","贵州天安药业股份有限公司",14.54,"10mg",28,0.519285714285714,2015,"Shanghai",242,658
"辛伐他汀片","国药集团容生制药有限公司",2.11,"10mg",10,0.211,2015,"Shanghai",242,245
"辛伐他汀片","国药集团容生制药有限公司",4.21,"10mg",20,0.2105,2015,"Shanghai",242,245
"辛伐他汀片","海正辉瑞制药有限公司",6.9,"10mg",10,0.69,2015,"Shanghai",242,562
"辛伐他汀片","海正辉瑞制药有限公司",13.43,"20mg",10,1.343,2015,"Shanghai",242,562
"辛伐他汀片","湖北广济药业股份有限公司",8.03,"20mg",7,1.14714285714286,2015,"Shanghai",242,578
"辛伐他汀片","湖北广济药业股份有限公司",9.13,"20mg",8,1.14125,2015,"Shanghai",242,578
"辛伐他汀片","湖北广济药业股份有限公司",15.65,"20mg",14,1.11785714285714,2015,"Shanghai",242,578
"辛伐他汀片","湖北广济药业股份有限公司",17.8,"20mg",16,1.1125,2015,"Shanghai",242,578
"辛伐他汀片","江苏福邦药业有限公司",13.9,"10mg",20,0.695,2015,"Shanghai",242,452
"辛伐他汀片","江苏福邦药业有限公司",6.98,"10mg",10,0.698,2015,"Shanghai",242,452
"辛伐他汀片","江苏黄河药业股份有限公司",7.74,"10mg",10,0.774,2015,"Shanghai",242,461
"辛伐他汀片","江苏黄河药业股份有限公司",9.22,"10mg",12,0.768333333333333,2015,"Shanghai",242,461
"辛伐他汀片","江苏康缘药业股份有限公司",2.18,"10mg",10,0.218,2015,"Shanghai",242,440
"辛伐他汀片","江苏联环药业股份有限公司",12.8,"10mg",10,1.28,2015,"Shanghai",242,454
"辛伐他汀片","江苏联环药业股份有限公司",25.1,"20mg",10,2.51,2015,"Shanghai",242,454
"辛伐他汀片","江苏平光制药（焦作）有限公司",7.8,"",1,7.8,2015,"Shanghai",242,439
"辛伐他汀片","鲁南贝特制药有限公司",21.89,"5mg",24,0.912083333333333,2015,"Shanghai",242,707
"辛伐他汀片","山德士（中国）制药有限公司",8,"20mg",10,0.8,2015,"Shanghai",242,315
"辛伐他汀片","山德士（中国）制药有限公司",8.78,"40mg",10,0.878,2015,"Shanghai",242,315
"辛伐他汀片","山东方明药业集团股份有限公司",7.74,"10mg",10,0.774,2015,"Shanghai",242,305
"辛伐他汀片","山东方明药业集团股份有限公司",9.22,"10mg",12,0.768333333333333,2015,"Shanghai",242,305
"辛伐他汀片","山东方明药业集团股份有限公司",10.7,"10mg",14,0.764285714285714,2015,"Shanghai",242,305
"辛伐他汀片","山东方明药业集团股份有限公司",20.78,"10mg",28,0.742142857142857,2015,"Shanghai",242,305
"辛伐他汀片","山东凤凰制药股份有限公司",9.94,"10mg",14,0.71,2015,"Shanghai",242,296
"辛伐他汀片","山东凤凰制药股份有限公司",14.02,"10mg",20,0.701,2015,"Shanghai",242,296
"辛伐他汀片","山东罗欣药业集团股份有限公司",5.39,"10mg",10,0.539,2015,"Shanghai",242,310
"辛伐他汀片","山东罗欣药业集团股份有限公司",12.61,"20mg",10,1.261,2015,"Shanghai",242,310
"辛伐他汀片","山东罗欣药业集团股份有限公司司",6.26,"5mg",20,0.313,2015,"Shanghai",242,311
"辛伐他汀片","山西云鹏制药有限公司",10.51,"10mg",20,0.5255,2015,"Shanghai",242,317
"辛伐他汀片","国药集团汕头金石制药有限公司",7.74,"10mg",10,0.774,2015,"Shanghai",242,247
"辛伐他汀片","国药集团汕头金石制药有限公司",13.13,"20mg",10,1.313,2015,"Shanghai",242,247
"辛伐他汀片","上海天赐福生物工程有限公司",32.88,"40mg",12,2.74,2015,"Shanghai",242,86
"辛伐他汀片","上海信谊万象药业股份有限公司",9.9,"10mg",10,0.99,2015,"Shanghai",242,71
"辛伐他汀片","上海信谊万象药业股份有限公司",18.78,"20mg",14,1.34142857142857,2015,"Shanghai",242,71
"辛伐他汀片","世贸天阶制药（江苏）有限责任公司",6.72,"10mg",10,0.672,2015,"Shanghai",242,109
"辛伐他汀片","苏州第壹制药有限公司",15.6,"20mg",20,0.78,2015,"Shanghai",242,646
"辛伐他汀片","苏州俞氏药业有限公司",8,"20mg",14,0.571428571428571,2015,"Shanghai",242,640
"辛伐他汀片","天方药业有限公司",5,"10mg",10,0.5,2015,"Shanghai",242,255
"辛伐他汀片","天方药业有限公司",8,"20mg",10,0.8,2015,"Shanghai",242,255
"辛伐他汀片","天津怀仁制药有限公司",16.35,"20mg",21,0.778571428571429,2015,"Shanghai",242,265
"辛伐他汀片","天津怀仁制药有限公司",11.06,"20mg",14,0.79,2015,"Shanghai",242,265
"辛伐他汀片","遂成药业股份有限公司",5.39,"10mg",10,0.539,2015,"Shanghai",242,674
"辛伐他汀片","烟台只楚药业有限公司",2.8,"10mg",10,0.28,2015,"Shanghai",242,607
"辛伐他汀片","浙江贝得药业有限公司",3.1,"10mg",20,0.155,2015,"Shanghai",242,523
"辛伐他汀片","浙江贝得药业有限公司",1.8,"10mg",10,0.18,2015,"Shanghai",242,523
"辛伐他汀片","浙江贝得药业有限公司",2.55,"10mg",14,0.182142857142857,2015,"Shanghai",242,523
"辛伐他汀片","浙江京新药业股份有限公司",20.4,"40mg",7,2.91428571428571,2015,"Shanghai",242,493
"辛伐他汀片","浙江京新药业股份有限公司",18.78,"20mg",14,1.34142857142857,2015,"Shanghai",242,493
"辛伐他汀片","浙江京新药业股份有限公司",9.63,"20mg",7,1.37571428571429,2015,"Shanghai",242,493
"辛伐他汀片","浙江京新药业股份有限公司",10.7,"10mg",14,0.764285714285714,2015,"Shanghai",242,493
"辛伐他汀片","浙江京新药业股份有限公司",5.48,"10mg",7,0.782857142857143,2015,"Shanghai",242,493
"辛伐他汀片","浙江南洋药业有限公司",6.43,"10mg",12,0.535833333333333,2015,"Shanghai",242,502
"辛伐他汀片","浙江天瑞药业有限公司",7.46,"10mg",14,0.532857142857143,2015,"Shanghai",242,503
"辛伐他汀片","涿州东乐制药有限公司",26.65,"40mg",10,2.665,2015,"Shanghai",242,563
"注射用胸腺法新","SciClone Pharmaceuticals Italy S.R.L(Patheon Italia S.p.A.)",567,"1.6mg",1,567,2015,"Shanghai",146,56
"注射用胸腺法新","成都地奥九泓制药厂",127.38,"1.6mg",1,127.38,2015,"Shanghai",146,372
"注射用胸腺法新","成都圣诺生物制药有限公司",106.92,"1.6mg",1,106.92,2015,"Shanghai",146,371
"注射用胸腺法新","哈药集团生物工程有限公司",120.98,"1.6mg",1,120.98,2015,"Shanghai",146,221
"注射用胸腺法新","海南双成药业股份有限公司",123.8,"1.6mg",1,123.8,2015,"Shanghai",146,538
"注射用胸腺法新","海南中和药业有限公司",122.48,"1.6mg",1,122.48,2015,"Shanghai",146,528
"注射用胸腺法新","上海第一生化药业有限公司",127.12,"1.6mg",1,127.12,2015,"Shanghai",146,101
"注射用胸腺法新","苏州天马医药集团天吉生物制药有限公司",106.92,"1.6mg",1,106.92,2015,"Shanghai",146,642
"吸入用异丙托溴铵溶液","Boehringer Ingelheim Pharma GmbH & Co. KG(Laboratoire Unither)",38.26,"2ml",1,38.26,2015,"Shanghai",43,12
"吸入用异丙托溴铵溶液","Boehringer Ingelheim Pharma GmbH & Co. KG(Laboratoire Unither)",50.09,"2ml",1,50.09,2015,"Shanghai",43,12
"脂肪乳氨基酸（17）葡萄糖（11%）注射液","华瑞制药有限公司",305.22,"1440ml",1,305.22,2015,"Shanghai",231,179
"脂肪乳氨基酸（17）葡萄糖（11%）注射液","华瑞制药有限公司",345.22,"1920ml",1,345.22,2015,"Shanghai",231,179
"阿托伐他汀钙片","浙江新东港药业股份有限公司",42.74,"10mg",14,3.05285714285714,2016,"Shanghai",254,511
"苯磺酸氨氯地平片","北京红林制药有限公司",7.12,"5mg",28,0.254285714285714,2016,"Shanghai",235,164
"玻璃酸钠滴眼液","参天制药株式会社（参天制药（中国）有限公司分装）",4.8,"0.4ml",1,4.8,2016,"Shanghai",152,203
"玻璃酸钠滴眼液","千寿制药株式会社（千寿制药株式会社 福崎工厂）Senju Pharmaceutical Co.，Ltd.(Senju Pharmaceutical Co.，Ltd. Pukusaki Plant)",22.89,"5mg",1,22.89,2016,"Shanghai",152,166
"单硝酸异山梨酯缓释片","乐普药业股份有限公司",22.86,"40mg",24,0.9525,2016,"Shanghai",22,120
"厄贝沙坦氢氯噻嗪片","浙江华圣爱诺药业有限公司",28.91,"150mg",12,2.40916666666667,2016,"Shanghai",34,498
"厄贝沙坦氢氯噻嗪片","浙江华圣爱诺药业有限公司",33.54,"150mg",14,2.39571428571429,2016,"Shanghai",34,498
"恩替卡韦分散片","安徽贝克生物制药有限公司",185.37,"0.5mg",14,13.2407142857143,2016,"Shanghai",92,289
"恩替卡韦分散片","安徽贝克生物制药有限公司",92.71,"0.5mg",7,13.2442857142857,2016,"Shanghai",92,289
"氟康唑片","乐普药业股份有限公司",11.65,"100mg",6,1.94166666666667,2016,"Shanghai",118,120
"氟康唑片","乐普药业股份有限公司",6.09,"50mg",6,1.015,2016,"Shanghai",118,120
"格列齐特缓释片","LES LABORATOIRES SERVIER INDUSTRIE （施维雅天津制药有限公司分装）",39.95,"60mg",15,2.66333333333333,2016,"Shanghai",113,37
"卡培他滨片","齐鲁制药有限公司",77.37,"0.15g",10,7.737,2016,"Shanghai",30,712
"克拉霉素片","杭州中美华东制药有限公司",9.3,"0.25g",6,1.55,2016,"Shanghai",11,403
"利奈唑胺葡萄糖注射液","江苏豪森药业股份有限公司",92.17,"100ml",1,92.17,2016,"Shanghai",15,456
"硫酸氢氯吡格雷片","深圳信立泰药业股份有限公司",68.55,"25mg",20,3.4275,2016,"Shanghai",208,566
"瑞格列奈片","北京万生药业有限责任公司",18.22,"0.5mg",30,0.607333333333333,2016,"Shanghai",155,142
"瑞格列奈片","北京万生药业有限责任公司",32.42,"1.0mg",30,1.08066666666667,2016,"Shanghai",155,142
"盐酸氨基葡萄糖片","四川绿叶宝光药业股份有限公司",35.09,"0.24g",30,1.16966666666667,2016,"Shanghai",186,240
"盐酸帕罗西汀片","北京万生药业有限责任公司",65.02,"20mg",20,3.251,2016,"Shanghai",175,142
"注射用阿奇霉素","江苏金丝利药业有限公司",11.99,"0.5g",1,11.99,2016,"Shanghai",148,459
"注射用泮托拉唑钠","杭州中美华东制药有限公司",31.59,"40mg",NA,NA,2016,"Shanghai",141,403
"注射用泮托拉唑钠","江苏奥赛康药业股份有限公司",28.85,"40mg",NA,NA,2016,"Shanghai",141,438
"注射用泮托拉唑钠","江苏金丝利药业有限公司",13.02,"40mg",1,13.02,2016,"Shanghai",141,459
"注射用泮托拉唑钠","山西威奇达光明制药有限公司",20.39,"40mg",NA,NA,2016,"Shanghai",141,319
"注射用泮托拉唑钠","无锡凯夫制药有限公司",31.21,"40mg",NA,NA,2016,"Shanghai",141,398
"注射用培美曲塞二钠","南京先声东元制药有限公司",870,"0.1g",NA,NA,2016,"Shanghai",131,183
"注射用培美曲塞二钠","南京先声东元制药有限公司",1654.54,"0.2g",NA,NA,2016,"Shanghai",131,183
"注射用头孢呋辛钠","深圳信立泰药业股份有限公司",7.29,"0.75g",NA,NA,2016,"Shanghai",134,566
"注射用头孢呋辛钠","深圳致君制药有限公司",30.6,"3.0g",NA,NA,2016,"Shanghai",134,574
"注射用头孢曲松钠","台湾泛生制药厂股份有限公司",55.69,"2.0g",NA,NA,2016,"Shanghai",136,205
"左乙拉西坦片","重庆圣华曦药业股份有限公司",176.46,"0.5g",30,5.882,2016,"Shanghai",81,681
"注射用头孢呋辛钠","广州白云山天心制药股份有限公司",14.65,"1.5g",NA,NA,2016,"Shanghai",134,349
"注射用头孢呋辛钠","广州白云山天心制药股份有限公司",23,"2.0g",1,23,2016,"Shanghai",134,349
"注射用头孢呋辛钠","广州白云山天心制药股份有限公司",12.57,"1g",1,12.57,2016,"Shanghai",134,349
"阿奇霉素片","上海现代制药股份有限公司",4.25,"250mg",6,0.708333333333333,2016,"Shanghai",251,99
"氟康唑胶囊","正大青春宝药业有限公司",7.5,"150mg",1,7.5,2016,"Shanghai",119,414
"盐酸曲美他嗪片","北京万生药业有限责任公司",30.1,"20mg",30,1.00333333333333,2016,"Shanghai",182,142
"盐酸曲美他嗪片","北京万生药业有限责任公司",58.7,"20mg",60,0.978333333333333,2016,"Shanghai",182,142
"盐酸曲美他嗪片","北京万生药业有限责任公司",86.75,"20mg",90,0.963888888888889,2016,"Shanghai",182,142
"注射用更昔洛韦","成都天台山制药有限公司",9.24,"250mg",NA,NA,2016,"Shanghai",139,374
"注射用泮托拉唑钠","成都天台山制药有限公司",39.04,"42.3mg",NA,NA,2016,"Shanghai",141,374
"注射用泮托拉唑钠","海南卫康制药（潜山）有限公司",44.8,"60mg",NA,NA,2016,"Shanghai",141,537
"注射用泮托拉唑钠","杭州中美华东制药有限公司",37.65,"80mg",NA,NA,2016,"Shanghai",141,403
"注射用泮托拉唑钠","华润双鹤药业股份有限公司",26.5,"40mg",NA,NA,2016,"Shanghai",141,176
"注射用泮托拉唑钠","山东绿叶制药有限公司",19.6,"40mg",NA,NA,2016,"Shanghai",141,307
"注射用头孢呋辛钠","南昌立健药业有限公司",4.61,"1.5g",1,4.61,2016,"Shanghai",134,193
"注射用头孢呋辛钠","南昌立健药业有限公司",7.83,"3g",1,7.83,2016,"Shanghai",134,193
"注射用头孢呋辛钠","南昌立健药业有限公司",8.1,"2.5g",1,8.1,2016,"Shanghai",134,193
"注射用头孢呋辛钠","南昌立健药业有限公司",1.97,"500mg",1,1.97,2016,"Shanghai",134,193
"注射用头孢他啶","苏州中化药品工业有限公司",14.26,"1.5g",NA,NA,2016,"Shanghai",132,638
"阿法骨化醇软胶囊","上海信谊延安药业有限公司",40.33,"",20,2.0165,2016,"Shanghai",258,73
"阿立哌唑片","上海中西制药有限公司",26.24,"10mg",7,3.74857142857143,2016,"Shanghai",259,70
"阿奇霉素片","深圳海王药业有限公司",5.44,"125mg",12,0.453333333333333,2016,"Shanghai",251,571
"盐酸氨基葡萄糖胶囊","浙江诚意药业股份有限公司",81.05,"240mg",90,0.900555555555556,2016,"Shanghai",187,522
"苯磺酸氨氯地平片","北京万生药业有限责任公司",18.61,"5mg",21,0.886190476190476,2016,"Shanghai",235,142
"苯磺酸氨氯地平片","北京万生药业有限责任公司",24.55,"5mg",28,0.876785714285714,2016,"Shanghai",235,142
"苯磺酸氨氯地平片","康普药业股份有限公司",NA,"5mg",14,NA,2016,"Shanghai",235,354
"苯磺酸氨氯地平片","康普药业股份有限公司",5.02,"5mg",21,0.239047619047619,2016,"Shanghai",235,354
"苯磺酸氨氯地平片","康普药业股份有限公司",NA,"5mg",28,NA,2016,"Shanghai",235,354
"苯磺酸氨氯地平片","山东凤凰制药股份有限公司",27.1,"10mg",14,1.93571428571429,2016,"Shanghai",235,296
"盐酸氨溴索注射液","上海勃林格殷格翰药业有限公司",27.99,"15mg",5,5.598,2016,"Shanghai",189,79
"盐酸氨溴索注射液","云南龙海天然植物药业有限公司",26.75,"30mg",5,5.35,2016,"Shanghai",189,122
"盐酸氨溴索注射液","浙江康恩贝制药股份有限公司",3.61,"15mg",NA,NA,2016,"Shanghai",189,507
"奥美拉唑肠溶胶囊","海南海力制药有限公司",31.63,"40mg",24,1.31791666666667,2016,"Shanghai",65,545
"盐酸贝那普利片","北京诺华制药有限公司",41.71,"10mg",14,2.97928571428571,2016,"Shanghai",205,165
"盐酸贝那普利片","深圳信立泰药业股份有限公司",30.56,"5mg",28,1.09142857142857,2016,"Shanghai",205,566
"布洛芬颗粒","石药集团欧意药业有限公司",NA,"200mg",10,NA,2016,"Shanghai",88,622
"布洛芬颗粒","石药集团欧意药业有限公司",NA,"200mg",24,NA,2016,"Shanghai",88,622
"单硝酸异山梨酯缓释胶囊","珠海润都制药股份有限公司(原：润都民彤)",14.61,"50mg",10,1.461,2016,"Shanghai",23,612
"单硝酸异山梨酯缓释胶囊","珠海润都制药股份有限公司(原：润都民彤)",28.48,"50mg",20,1.424,2016,"Shanghai",23,612
"单硝酸异山梨酯缓释片","河北医科大学制药厂",19.79,"50mg",14,1.41357142857143,2016,"Shanghai",22,478
"单硝酸异山梨酯缓释片","鲁南贝特制药有限公司",47.2,"40mg",24,1.96666666666667,2016,"Shanghai",22,707
"单硝酸异山梨酯缓释片","山东齐都药业有限公司",24.97,"60mg",14,1.78357142857143,2016,"Shanghai",22,314
"厄贝沙坦片","海正辉瑞制药有限公司",6.87,"150mg",6,1.145,2016,"Shanghai",35,562
"厄贝沙坦片","江苏恒瑞医药股份有限公司",22.76,"150mg",14,1.62571428571429,2016,"Shanghai",35,442
"厄贝沙坦片","修正药业集团股份有限公司",28.58,"150mg",14,2.04142857142857,2016,"Shanghai",35,134
"厄贝沙坦片","修正药业集团股份有限公司",59.56,"150mg",30,1.98533333333333,2016,"Shanghai",35,134
"厄贝沙坦氢氯噻嗪片","南京正大天晴制药有限公司",18.46,"150mg",7,2.63714285714286,2016,"Shanghai",34,189
"厄贝沙坦氢氯噻嗪片","南京正大天晴制药有限公司",36,"5mg",14,2.57142857142857,2016,"Shanghai",34,189
"厄贝沙坦氢氯噻嗪片","赛诺菲(杭州)制药有限公司",32.22,"150mg",7,4.60285714285714,2016,"Shanghai",34,661
"氟康唑胶囊","江苏亚邦爱普森药业有限公司",11.3,"150mg",12,0.941666666666667,2016,"Shanghai",119,431
"氟康唑胶囊","康普药业股份有限公司",NA,"50mg",12,NA,2016,"Shanghai",119,354
"氟康唑胶囊","上海中西三维药业有限公司",3.01,"50mg",3,1.00333333333333,2016,"Shanghai",119,69
"氟康唑胶囊","宜昌东阳光长江药业股份有限公司",1.14,"50mg",6,0.19,2016,"Shanghai",119,292
"氟康唑胶囊","宜昌东阳光长江药业股份有限公司",1.86,"50mg",10,0.186,2016,"Shanghai",119,292
"氟康唑氯化钠注射液","安徽环球药业股份有限公司",5.8,"200mg",NA,NA,2016,"Shanghai",117,288
"氟康唑氯化钠注射液","四川科伦药业股份有限公司",3.72,"200mg",NA,NA,2016,"Shanghai",117,236
"氟康唑片","四川科伦药业股份有限公司(原:四川珍珠)",1.7,"50mg",6,0.283333333333333,2016,"Shanghai",118,237
"福辛普利钠片","浙江华海药业股份有限公司",30,"10mg",14,2.14285714285714,2016,"Shanghai",217,499
"格列美脲片","赛诺菲(北京)制药有限公司",68.88,"2mg",15,4.592,2016,"Shanghai",112,660
"聚乙二醇4000散","湖南华纳大药厂股份有限公司",23.14,"10g",10,2.314,2016,"Shanghai",230,592
"聚乙二醇4000散","重庆赛诺生物药业股份有限公司",22.87,"10g",10,2.287,2016,"Shanghai",230,690
"坎地沙坦酯片","迪沙药业集团有限公司",40.43,"8mg",18,2.24611111111111,2016,"Shanghai",46,672
"克拉霉素片","上海雅培制药有限公司",60.26,"250mg",8,7.5325,2016,"Shanghai",11,107
"富马酸喹硫平片","苏州第壹制药有限公司",47.25,"100mg",30,1.575,2016,"Shanghai",71,646
"利培酮片","北京天衡药物研究院南阳天衡制药厂",15.53,"1mg",20,0.7765,2016,"Shanghai",13,153
"利培酮片","北京天衡药物研究院南阳天衡制药厂",22.95,"1mg",30,0.765,2016,"Shanghai",13,153
"利培酮片","常州四药制药有限公司",45.49,"2mg",20,2.2745,2016,"Shanghai",13,331
"利培酮片","江苏恩华药业股份有限公司",34.48,"1mg",40,0.862,2016,"Shanghai",13,443
"利培酮片","齐鲁制药有限公司",12.19,"1mg",20,0.6095,2016,"Shanghai",13,712
"利培酮片","齐鲁制药有限公司",18.02,"1mg",30,0.600666666666667,2016,"Shanghai",13,712
"利培酮片","浙江华海药业股份有限公司",25.1,"1mg",60,0.418333333333333,2016,"Shanghai",13,499
"氯沙坦钾片","浙江华海药业股份有限公司",21.64,"50mg",7,3.09142857142857,2016,"Shanghai",125,499
"氯沙坦钾片","浙江华海药业股份有限公司",42.2,"50mg",14,3.01428571428571,2016,"Shanghai",125,499
"米索前列醇片","上海新华联制药有限公司",5.57,"0.2mg",3,1.85666666666667,2016,"Shanghai",219,92
"枸橼酸莫沙必利片","江苏豪森药业股份有限公司",6.63,"5mg",12,0.5525,2016,"Shanghai",106,456
"枸橼酸莫沙必利片","江苏豪森药业股份有限公司",12.92,"5mg",24,0.538333333333333,2016,"Shanghai",106,456
"枸橼酸莫沙必利片","住友制药(苏州)有限公司",20.95,"5mg",10,2.095,2016,"Shanghai",106,129
"盐酸帕罗西汀片","浙江华海药业股份有限公司",75.84,"20mg",20,3.792,2016,"Shanghai",175,499
"盐酸帕罗西汀片","浙江尖峰药业有限公司",52.59,"20mg",12,4.3825,2016,"Shanghai",175,505
"瑞格列奈片","江苏豪森药业股份有限公司",18.21,"0.5mg",30,0.607,2016,"Shanghai",155,456
"瑞格列奈片","江苏豪森药业股份有限公司",35.51,"0.5mg",60,0.591833333333333,2016,"Shanghai",155,456
"瑞格列奈片","江苏豪森药业股份有限公司",28.19,"1mg",30,0.939666666666667,2016,"Shanghai",155,456
"盐酸舍曲林片","浙江京新药业股份有限公司",52.89,"50mg",28,1.88892857142857,2016,"Shanghai",199,493
"盐酸特拉唑嗪片","苏州东瑞制药有限公司",6.49,"2mg",28,0.231785714285714,2016,"Shanghai",193,637
"头孢丙烯片","珠海联邦制药股份有限公司中山分公司",22.81,"250mg",6,3.80166666666667,2016,"Shanghai",53,613
"头孢克洛胶囊","广州南新制药有限公司",33.59,"250mg",10,3.359,2016,"Shanghai",54,345
"头孢克洛胶囊","华北制药河北华民药业有限责任公司",7.39,"250mg",12,0.615833333333333,2016,"Shanghai",54,170
"头孢拉定胶囊","扬子江药业集团有限公司",14.45,"250mg",24,0.602083333333333,2016,"Shanghai",58,390
"注射用头孢他啶","哈药集团制药总厂",7.75,"1.0g",1,7.75,2016,"Shanghai",132,220
"注射用头孢他啶","山东罗欣药业集团股份有限公司",3.28,"0.5g",1,3.28,2016,"Shanghai",132,310
"注射用头孢他啶","苏州东瑞制药有限公司",4.01,"0.5g",1,4.01,2016,"Shanghai",132,637
"注射用头孢他啶","苏州二叶制药有限公司",3.63,"0.5g",1,3.63,2016,"Shanghai",132,639
"注射用头孢他啶","珠海联邦制药股份有限公司中山分公司",8.5,"1.0g",1,8.5,2016,"Shanghai",132,613
"注射用头孢唑林钠","哈药集团制药总厂",3.7,"2g",1,3.7,2016,"Shanghai",135,220
"盐酸西替利嗪片","比利时联合化工集团医药部(瑞士)",17.13,"10mg",5,3.426,2016,"Shanghai",203,423
