,Name,Firm,Price,Strength,Count,unit_price,Year,Area
2329,盐酸特比萘芬片,南京臣功制药股份有限公司,12.05,0.25g,14,0.860714285714286,2021,云南省、内蒙古自治区、四川省、安徽省、山东省、广东省、河南省、海南省、湖南省、福建省、西藏自治区、贵州省、重庆市、陕西省、青海省
2330,盐酸特比萘芬片,齐鲁制药有限公司,6.44,0.125g,14,0.46,2021,上海市、北京市、吉林省、天津市、宁夏回族自治区、山西省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、江苏省、江西省、河北省、浙江省、湖北省、甘肃省、辽宁省、黑龙江省
2331,注射用比伐芦定,齐鲁制药有限公司,4860,0.25g,10,486,2021,云南省、北京市、吉林省、宁夏回族自治区、安徽省、山东省、新疆生产建设兵团、新疆维吾尔自治区、河南省、贵州省、辽宁省、黑龙江省
2332,注射用比伐芦定,海南普利制药股份有限公司,548.88,0.25g,1,548.88,2021,上海市、内蒙古自治区、广西壮族自治区、江苏省、河北省、浙江省、湖北省、湖南省、福建省、青海省
2333,注射用比伐芦定,海南双成药业股份有限公司,777.5,0.25g,1,777.5,2021,四川省、天津市、山西省、广东省、江西省、海南省、甘肃省、西藏自治区、重庆市、陕西省
2334,注射用帕瑞昔布钠,湖南科伦制药有限公司,56.4,40mg,10,5.64,2021,宁夏回族自治区、新疆生产建设兵团、新疆维吾尔自治区、湖南省
2335,注射用帕瑞昔布钠,齐鲁制药有限公司,17.5,40mg,5,3.5,2021,山东省、河北省、黑龙江省
2336,注射用帕瑞昔布钠,扬子江药业集团广州海瑞药业有限公司,55,40mg,10,5.5,2021,吉林省、山西省、湖北省
2337,注射用帕瑞昔布钠,山东罗欣药业集团股份有限公司,29.5,20mg,10,2.95,2021,内蒙古自治区、江苏省、陕西省
2338,注射用帕瑞昔布钠,成都百裕制药股份有限公司,53.3,40mg,10,5.33,2021,四川省、辽宁省、青海省
2339,注射用帕瑞昔布钠,南京圣和药业股份有限公司,51,40mg,10,5.1,2021,云南省、江西省、海南省
2340,注射用帕瑞昔布钠,浙江杭康药业有限公司,5.65,40mg,1,5.65,2021,天津市、安徽省、西藏自治区
2341,注射用帕瑞昔布钠,峨眉山通惠制药有限公司,2.98,40mg,1,2.98,2021,广西壮族自治区、河南省、浙江省、重庆市
2342,注射用帕瑞昔布钠,江苏奥赛康药业有限公司,27.5,20mg,10,2.75,2021,北京市、广东省、贵州省
2343,注射用帕瑞昔布钠,宏冠生物药业有限公司（杭州澳亚生物技术有限公司受托生产）,4.92,40mg,1,4.92,2021,上海市、甘肃省、福建省
2344,注射用泮托拉唑钠,成都百裕制药股份有限公司,26.8,40mg,10,2.68,2021,北京市、山东省、海南省、陕西省、黑龙江省
2345,注射用泮托拉唑钠,杭州中美华东制药有限公司,2.56,40mg,1,2.56,2021,云南省、吉林省、四川省、广西壮族自治区、江苏省、河南省
2346,注射用泮托拉唑钠,北京四环制药有限公司,24.7,40mg,5,4.94,2021,上海市、天津市、广东省、福建省、西藏自治区
2347,注射用泮托拉唑钠,成都通德药业有限公司,14.2,40mg,5,2.84,2021,内蒙古自治区、山西省、江西省、河北省、浙江省
2348,注射用泮托拉唑钠,江苏奥赛康药业有限公司,27.7,40mg,10,2.77,2021,新疆生产建设兵团、新疆维吾尔自治区、湖北省、湖南省、贵州省、青海省
2349,注射用泮托拉唑钠,扬子江药业集团有限公司,23.4,40mg,6,3.9,2021,宁夏回族自治区、安徽省、甘肃省、辽宁省、重庆市
2350,注射用硼替佐米,正大天晴药业集团股份有限公司,346,1mg,1,346,2021,北京市、吉林省、天津市、广西壮族自治区、江苏省、甘肃省、福建省、西藏自治区
2351,注射用硼替佐米,齐鲁制药有限公司,780,3.5mg,1,780,2021,上海市、云南省、内蒙古自治区、四川省、宁夏回族自治区、山东省、广东省、湖南省、陕西省
2352,注射用硼替佐米,江苏豪森药业集团有限公司,600,1mg,1,600,2021,山西省、新疆生产建设兵团、新疆维吾尔自治区、江西省、河北省、浙江省、海南省、辽宁省
2353,注射用硼替佐米,石药集团欧意药业有限公司,980,3.5mg,1,980,2021,安徽省、河南省、湖北省、贵州省、重庆市、青海省、黑龙江省
2354,左氧氟沙星片,四川海汇药业有限公司,7.6,0.5g,10,0.76,2021,广西壮族自治区、江苏省、甘肃省、西藏自治区、重庆市
2355,左氧氟沙星片,长春海悦药业股份有限公司,14.48,0.5g,28,0.517142857142857,2021,吉林省、山西省、广东省、浙江省、湖南省、福建省
2356,左氧氟沙星片,浙江普利药业有限公司,13.88,0.25g,30,0.462666666666667,2021,上海市、北京市、江西省、海南省
2357,左氧氟沙星片,普洛药业股份有限公司（浙江普洛康裕制药有限公司受托生产）,17.02,0.5g,7,2.43142857142857,2021,安徽省、山东省、新疆生产建设兵团、新疆维吾尔自治区、贵州省
2358,左氧氟沙星片,山东齐都药业有限公司,11.55,0.5g,4,2.8875,2021,云南省、河北省、陕西省、黑龙江省
2359,左氧氟沙星片,花园药业股份有限公司,18.26,0.5g,7,2.60857142857143,2021,四川省、宁夏回族自治区、湖北省、辽宁省
2360,左氧氟沙星片,东莞市阳之康医药有限责任公司（广东东阳光药业有限公司受托生产）,26.75,0.5g,10,2.675,2021,内蒙古自治区、天津市、河南省、青海省
2361,ω-3鱼油中/长链脂肪乳注射液,B.BraunMelsungenAG,113.91,250ml,1,113.91,2021,上海市、云南省、吉林省、四川省、安徽省、山西省、江苏省、浙江省、海南省、甘肃省、福建省、西藏自治区、重庆市、陕西省、青海省
2362,ω-3鱼油中/长链脂肪乳注射液,四川科伦药业股份有限公司,54.39,100ml,1,54.39,2021,内蒙古自治区、北京市、天津市、宁夏回族自治区、山东省、广东省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、江西省、河北省、河南省、湖北省、湖南省、贵州省、辽宁省、黑龙江省
2363,阿法骨化醇片,重庆药友制药有限责任公司,36.9,0.25μg,30,1.23,2021,山西省、新疆生产建设兵团、新疆维吾尔自治区、江苏省、河南省、重庆市、陕西省、青海省
2364,阿法骨化醇软胶囊,TevaPharmaceuticalIndustriesLtd.（昆明贝克诺顿制药有限公司分包装）,20.79,0.25μg,20,1.0395,2021,云南省、宁夏回族自治区、安徽省、浙江省、海南省、湖南省、贵州省、辽宁省
2365,阿法骨化醇软胶囊,正大制药（青岛）有限公司,18.82,0.25μg,20,0.941,2021,内蒙古自治区、吉林省、四川省、广东省、广西壮族自治区、江西省、河北省、西藏自治区、黑龙江省
2366,阿法骨化醇软胶囊,LEOPharmaA/S,32.05,0.25μg,30,1.06833333333333,2021,上海市、北京市、天津市、山东省、湖北省、甘肃省、福建省
2367,阿立哌唑片,江苏恩华药业股份有限公司,36.78,10mg,30,1.226,2021,北京市、天津市、山西省、浙江省、湖南省、甘肃省、辽宁省
2368,阿立哌唑片,浙江华海药业股份有限公司,14.7,5mg,30,0.49,2021,安徽省、山东省、广东省、河北省、河南省、海南省、贵州省、重庆市、青海省
2369,阿立哌唑片,上海上药中西制药有限公司,24.64,5mg,28,0.88,2021,上海市、云南省、内蒙古自治区、宁夏回族自治区、新疆生产建设兵团、新疆维吾尔自治区、江西省、湖北省
2370,阿立哌唑片,东莞市阳之康医药有限责任公司（广东东阳光药业有限公司受托生产）,17.96,5mg,28,0.641428571428571,2021,吉林省、四川省、广西壮族自治区、江苏省、福建省、西藏自治区、陕西省、黑龙江省
2371,阿昔洛韦片,四川科伦药业股份有限公司,4.76,0.1g,12,0.396666666666667,2021,云南省、北京市、四川省、安徽省、山西省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、河南省、浙江省、湖北省、湖南省、西藏自治区、贵州省、辽宁省、黑龙江省
2372,阿昔洛韦片,山东齐都药业有限公司,15.56,0.2g,24,0.648333333333333,2021,上海市、内蒙古自治区、吉林省、天津市、宁夏回族自治区、山东省、广东省、江苏省、江西省、河北省、海南省、甘肃省、福建省、重庆市、陕西省、青海省
2373,奥沙利铂注射液,四川汇宇制药股份有限公司,236.8,50mg,1,236.8,2021,四川省、宁夏回族自治区、山西省、广西壮族自治区、浙江省、湖南省、甘肃省
2374,奥沙利铂注射液,江苏恒瑞医药股份有限公司,91.8,50mg,1,91.8,2021,北京市、天津市、安徽省、广东省、新疆生产建设兵团、新疆维吾尔自治区、江苏省、河南省、青海省、黑龙江省
2375,奥沙利铂注射液,齐鲁制药（海南）有限公司,990,50mg,5,198,2021,内蒙古自治区、山东省、福建省、西藏自治区、贵州省、辽宁省、重庆市、陕西省
2376,苯磺贝他斯汀片,重庆华邦制药有限公司,24.23,10mg,14,1.73071428571429,2021,上海市、吉林省、山东省、山西省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、江苏省、江西省、浙江省、海南省、甘肃省、贵州省、辽宁省、陕西省、青海省
2377,苯磺贝他斯汀片,"MitsubishiTanabePharmaCorporation（MitsubishiTanabePharmaFactoryLtd.,OnodaPlant）（天津田边制药有限公司分包装）",7.5,10mg,10,0.75,2021,云南省、内蒙古自治区、北京市、四川省、天津市、宁夏回族自治区、安徽省、广东省、河北省、河南省、湖北省、湖南省、福建省、西藏自治区、重庆市、黑龙江省
2378,苯磺顺阿曲库铵注射液,杭州澳亚生物技术股份有限公司,343.8,5ml:10mg,10,34.38,2021,云南省、内蒙古自治区、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、江西省、河北省、浙江省、湖南省、西藏自治区、陕西省
2379,苯磺顺阿曲库铵注射液,南京健友生化制药股份有限公司,241.8,5ml:10mg,10,24.18,2021,上海市、北京市、四川省、宁夏回族自治区、山东省、山西省、海南省、福建省、重庆市、黑龙江省
2380,苯磺顺阿曲库铵注射液,江苏恒瑞医药股份有限公司,158,5ml:10mg,10,15.8,2021,吉林省、天津市、安徽省、广东省、江苏省、河南省、湖北省、甘肃省、贵州省、辽宁省、青海省
2381,比卡鲁胺胶囊,山西振东制药股份有限公司,220,50mg,30,7.33333333333333,2021,四川省、山西省、江西省、海南省、湖南省、甘肃省、辽宁省
2382,比卡鲁胺片,SunPharmaceuticalIndustriesLimited,195.16,50mg,28,6.97,2021,上海市、云南省、北京市、吉林省、天津市、河南省、福建省、西藏自治区
2383,比卡鲁胺片,浙江海正药业股份有限公司,193,50mg,28,6.89285714285714,2021,山东省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、江苏省、浙江省、湖北省、贵州省、重庆市、青海省
2384,比卡鲁胺片,上海朝晖药业有限公司,162.73,50mg,14,11.6235714285714,2021,内蒙古自治区、宁夏回族自治区、安徽省、广东省、河北省、陕西省、黑龙江省
2385,达比加群酯胶囊,江苏豪森药业集团有限公司,175,150mg,30,5.83333333333333,2021,云南省、吉林省、山西省、广东省、辽宁省、重庆市、陕西省、青海省
2386,达比加群酯胶囊,成都倍特药业股份有限公司,271.84,150mg,30,9.06133333333333,2021,安徽省、山东省、河南省、海南省、湖南省、甘肃省、黑龙江省
2387,达比加群酯胶囊,成都苑东生物制药股份有限公司,88.9,110mg,30,2.96333333333333,2021,上海市、云南省、内蒙古自治区、宁夏回族自治区、山东省、江苏省、江西省、河南省、贵州省
2388,达比加群酯胶囊,正大天晴药业集团股份有限公司,144,110mg,30,4.8,2021,安徽省、山西省、广东省、海南省、湖南省、陕西省、黑龙江省
2389,达比加群酯胶囊,江苏豪森药业集团有限公司,138,110mg,30,4.6,2021,北京市、新疆生产建设兵团、新疆维吾尔自治区、河北省、甘肃省、福建省、西藏自治区、辽宁省、重庆市
2390,达比加群酯胶囊,正大天晴药业集团股份有限公司,142.5,75mg,30,4.75,2021,北京市、四川省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、河北省、湖北省、西藏自治区
2391,达比加群酯胶囊,成都倍特药业股份有限公司,171.95,110mg,30,5.73166666666667,2021,吉林省、四川省、天津市、广西壮族自治区、浙江省、湖北省、青海省
2392,达比加群酯胶囊,成都苑东生物制药股份有限公司,137.26,150mg,30,4.57533333333333,2021,上海市、内蒙古自治区、天津市、宁夏回族自治区、江苏省、江西省、浙江省、福建省、贵州省
2393,单硝酸异山梨酯缓释胶囊,合肥合源药业有限公司,25.2,50mg,24,1.05,2021,吉林省、四川省、山东省、广西壮族自治区、福建省、陕西省
2394,单硝酸异山梨酯缓释胶囊,珠海润都制药股份有限公司,24.6,40mg,30,0.82,2021,上海市、内蒙古自治区、广东省、河南省、海南省、湖南省、贵州省
2395,单硝酸异山梨酯缓释片,乐普药业股份有限公司,19.18,40mg,20,0.959,2021,云南省、安徽省、新疆生产建设兵团、新疆维吾尔自治区、江苏省、江西省、青海省
2396,单硝酸异山梨酯缓释片,鲁南贝特制药有限公司,33.25,40mg,36,0.923611111111111,2021,北京市、天津市、宁夏回族自治区、河北省、浙江省、重庆市
2397,单硝酸异山梨酯缓释片,齐鲁制药有限公司,23.03,40mg,24,0.959583333333333,2021,山西省、湖北省、甘肃省、西藏自治区、辽宁省、黑龙江省
2398,碘海醇注射液,通用电气药业（上海）有限公司,845.3,100ml:35g（I）,10,84.53,2021,云南省、四川省、天津市、宁夏回族自治区、江苏省、河南省、浙江省、湖北省、贵州省、陕西省、青海省
2399,碘海醇注射液,上海司太立制药有限公司,880.5,100ml:30g（I）,10,88.05,2021,四川省、山西省、河北省、河南省、海南省、贵州省、辽宁省、陕西省、青海省、黑龙江省
2400,碘海醇注射液,通用电气药业（上海）有限公司,775.3,100ml:30g（I）,10,77.53,2021,上海市、宁夏回族自治区、安徽省、山东省、广东省、江西省、浙江省、湖南省、甘肃省、福建省、重庆市
2401,碘海醇注射液,北京北陆药业股份有限公司,3150,100ml:35g（I）,30,105,2021,上海市、内蒙古自治区、北京市、吉林省、广西壮族自治区、江西省、甘肃省、西藏自治区、辽宁省、重庆市
2402,碘海醇注射液,上海司太立制药有限公司,920.5,100ml:35g（I）,10,92.05,2021,安徽省、山东省、山西省、广东省、新疆生产建设兵团、新疆维吾尔自治区、河北省、海南省、湖南省、福建省、黑龙江省
2403,碘海醇注射液,扬子江药业集团有限公司,3195,100ml:30g（I）,30,106.5,2021,云南省、内蒙古自治区、北京市、吉林省、天津市、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、江苏省、湖北省、西藏自治区
2404,碘克沙醇注射液,上海司太立制药有限公司,1850.1,100ml:32g（I）,10,185.01,2021,云南省、新疆生产建设兵团、新疆维吾尔自治区、江西省、浙江省、湖北省、福建省、重庆市
2405,碘克沙醇注射液,南京正大天晴制药有限公司,193.77,100ml:32g（I）,1,193.77,2021,内蒙古自治区、宁夏回族自治区、安徽省、广东省、广西壮族自治区、河北省、陕西省
2406,碘克沙醇注射液,GEHealthcareAS（GEHealthcareIrelandLimited）（通用电气药业（上海）有限公司分包装）,179.03,100ml:32g（I）,1,179.03,2021,北京市、吉林省、山东省、山西省、海南省、西藏自治区、辽宁省、黑龙江省
2407,碘克沙醇注射液,扬子江药业集团有限公司,174.8,100ml:32g（I）,1,174.8,2021,上海市、四川省、天津市、江苏省、河南省、湖南省、甘肃省、贵州省、青海省
2408,度他雄胺软胶囊,GlaxoSmithKline（Ireland）Limited（GlaxoSmithKlinePharmaceuticalsS.A.）,30.96,0.5mg,10,3.096,2021,上海市、云南省、内蒙古自治区、吉林省、天津市、宁夏回族自治区、山东省、广东省、新疆生产建设兵团、新疆维吾尔自治区、江西省、浙江省、湖南省、甘肃省、贵州省、重庆市、青海省
2409,度他雄胺软胶囊,成都盛迪医药有限公司,33.1,0.5mg,10,3.31,2021,北京市、四川省、安徽省、山西省、广西壮族自治区、江苏省、河北省、河南省、海南省、湖北省、福建省、西藏自治区、辽宁省、陕西省、黑龙江省
2410,多西他赛注射液,四川汇宇制药股份有限公司,58.8,20mg,1,58.8,2021,上海市、吉林省、广西壮族自治区、辽宁省、青海省
2411,多西他赛注射液,扬子江药业集团有限公司,30,"0.5ml:20mg,另附1支溶剂1.5ml",1,30,2021,云南省、山东省、江西省、浙江省、海南省
2412,多西他赛注射液,正大天晴药业集团股份有限公司,29.8,20mg,1,29.8,2021,天津市、广东省、河北省、福建省、黑龙江省
2413,多西他赛注射液,江苏奥赛康药业有限公司,325,20mg,5,65,2021,内蒙古自治区、新疆生产建设兵团、新疆维吾尔自治区、湖北省、西藏自治区、陕西省
2414,多西他赛注射液,齐鲁制药有限公司,92,1ml:40mg,1,92,2021,北京市、四川省、宁夏回族自治区、安徽省、山西省
2415,多西他赛注射液,江苏恒瑞医药股份有限公司,22.6,20mg,1,22.6,2021,江苏省、河南省、湖南省、甘肃省、贵州省、重庆市
2416,氟康唑氯化钠注射液,扬子江药业集团有限公司,37,100ml:氟康唑0.2g与氯化钠0.9g,1,37,2021,云南省、北京市、四川省、安徽省、新疆生产建设兵团、新疆维吾尔自治区、河南省、湖北省、甘肃省、重庆市、陕西省、青海省
2417,氟康唑氯化钠注射液,石家庄四药有限公司,3592,100ml:氟康唑0.2g与氯化钠0.9g,80,44.9,2021,内蒙古自治区、天津市、宁夏回族自治区、山东省、广东省、广西壮族自治区、江苏省、河北省、福建省、黑龙江省
2418,氟康唑氯化钠注射液,四川科伦药业股份有限公司,45.15,100ml:氟康唑0.2g与氯化钠0.9g,1,45.15,2021,上海市、吉林省、山西省、江西省、浙江省、海南省、湖南省、西藏自治区、贵州省、辽宁省
2419,格列吡嗪控释片,南京易亨制药有限公司,13.85,5mg,14,0.989285714285714,2021,云南省、吉林省、天津市、宁夏回族自治区、安徽省、广东省、河北省、河南省、浙江省、湖北省、甘肃省、西藏自治区、贵州省、重庆市、陕西省
2420,格列吡嗪控释片,北京红林制药有限公司,21.78,5mg,28,0.777857142857143,2021,上海市、内蒙古自治区、北京市、四川省、山东省、山西省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、江苏省、江西省、海南省、湖南省、福建省、辽宁省、青海省、黑龙江省
2421,格列吡嗪片,珠海联邦制药股份有限公司中山分公司,7.63,5mg,48,0.158958333333333,2021,云南省、北京市、吉林省、宁夏回族自治区、山西省、广东省、广西壮族自治区、江苏省、海南省、甘肃省、西藏自治区、贵州省、重庆市、陕西省、黑龙江省
2422,格列吡嗪片,远大医药（中国）有限公司,5.85,5mg,50,0.117,2021,上海市、内蒙古自治区、四川省、天津市、安徽省、山东省、新疆生产建设兵团、新疆维吾尔自治区、江西省、河北省、河南省、浙江省、湖北省、湖南省、福建省、辽宁省、青海省
2423,格隆溴铵注射液,广东嘉博制药有限公司,199.45,1ml:0.2mg,5,39.89,2021,上海市、云南省、内蒙古自治区、四川省、天津市、山东省、广西壮族自治区、江西省、湖南省、福建省、西藏自治区、贵州省、辽宁省、重庆市、青海省
2424,格隆溴铵注射液,成都苑东生物制药股份有限公司,62.5,1ml:0.2mg,5,12.5,2021,北京市、吉林省、宁夏回族自治区、安徽省、山西省、广东省、新疆生产建设兵团、新疆维吾尔自治区、江苏省、河北省、河南省、浙江省、海南省、湖北省、甘肃省、陕西省、黑龙江省
2425,枸橼酸氢钾钠颗粒,湖南九典制药股份有限公司,79.3,2.4275g/2.5g,40,1.9825,2021,内蒙古自治区、北京市、四川省、山东省、广东省、河北省、湖南省、重庆市、青海省、黑龙江省
2426,枸橼酸氢钾钠颗粒,沈阳华泰药物研究有限公司（沈阳福宁药业有限公司受托生产）,87.56,97.1g/100g,1,87.56,2021,上海市、吉林省、宁夏回族自治区、安徽省、山西省、江苏省、福建省、西藏自治区、贵州省、辽宁省
2427,枸橼酸氢钾钠颗粒,浙江施强制药有限公司,62.72,2.4275g/2.5g,40,1.568,2021,云南省、天津市、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、江西省、河南省、浙江省、海南省、湖北省、甘肃省、陕西省
2428,酒石酸美托洛尔片,常州四药制药有限公司,4.48,25mg,60,0.0746666666666667,2021,内蒙古自治区、吉林省、四川省、江西省
2429,酒石酸美托洛尔片,珠海同源药业有限公司,2.07,25mg,30,0.069,2021,广东省、广西壮族自治区、贵州省、辽宁省
2430,酒石酸美托洛尔片,上海旭东海普药业有限公司,2.34,50mg,20,0.117,2021,云南省、北京市、山西省、新疆生产建设兵团、新疆维吾尔自治区
2431,酒石酸美托洛尔片,远大医药（中国）有限公司,2.62,50mg,30,0.0873333333333333,2021,山东省、河南省、浙江省、海南省、湖北省、重庆市
2432,酒石酸美托洛尔片,陕西步长高新制药有限公司,1.96,25mg,20,0.098,2021,河北省、甘肃省、陕西省、青海省
2433,酒石酸美托洛尔片,石家庄以岭药业股份有限公司,1.85,25mg,30,0.0616666666666667,2021,上海市、天津市、宁夏回族自治区、福建省
2434,酒石酸美托洛尔片,烟台巨先药业有限公司,2.4,50mg,24,0.1,2021,安徽省、江苏省、湖南省、西藏自治区、黑龙江省
2435,利伐沙班片,上海汇伦江苏药业有限公司,39.9,20mg,21,1.9,2021,吉林省、山东省、江西省、福建省
2436,利伐沙班片,江苏柯菲平医药股份有限公司（南京柯菲平盛辉制药有限公司受托生产）,75,20mg,30,2.5,2021,云南省、内蒙古自治区、江苏省、湖北省
2437,利伐沙班片,浙江华海药业股份有限公司,155.4,20mg,30,5.18,2021,山西省、河北省、陕西省、黑龙江省
2438,利伐沙班片,深圳信立泰药业股份有限公司,18.97,20mg,28,0.6775,2021,上海市、天津市、海南省、甘肃省、辽宁省、青海省
2439,利伐沙班片,齐鲁制药有限公司,10.58,10mg,20,0.529,2021,河北省、海南省、陕西省
2440,利伐沙班片,福建广生堂药业股份有限公司（南京柯菲平盛辉制药有限公司受托生产）,19.5,10mg,30,0.65,2021,天津市、宁夏回族自治区、福建省
2441,利伐沙班片,吉林省博大制药股份有限公司,1.97,10mg,5,0.394,2021,山西省、江苏省、湖南省
2442,利伐沙班片,苏州第三制药厂有限责任公司,317.83,15mg,28,11.3510714285714,2021,山西省、浙江省、湖北省
2443,利伐沙班片,深圳信立泰药业股份有限公司,11.16,10mg,28,0.398571428571429,2021,吉林省、山东省、新疆生产建设兵团、新疆维吾尔自治区
2444,利伐沙班片,浙江金华康恩贝生物制药有限公司,7.45,10mg,12,0.620833333333333,2021,湖北省、西藏自治区、贵州省
2445,利伐沙班片,江苏中邦制药有限公司,13.09,10mg,30,0.436333333333333,2021,广东省、广西壮族自治区、辽宁省
2446,利伐沙班片,苏州第三制药厂有限责任公司,13.89,10mg,30,0.463,2021,北京市、江西省、黑龙江省
2447,利伐沙班片,山东新时代药业有限公司,162.5,15mg,14,11.6071428571429,2021,天津市、新疆生产建设兵团、新疆维吾尔自治区、福建省
2448,利伐沙班片,东莞市阳之康医药有限责任公司（广东东阳光药业有限公司受托生产）,14.28,15mg,28,0.51,2021,上海市、广西壮族自治区、江苏省、江西省、海南省
2449,利伐沙班片,东莞市阳之康医药有限责任公司（广东东阳光药业有限公司受托生产）,4.8,10mg,30,0.16,2021,上海市、云南省、安徽省、浙江省
2450,利伐沙班片,浙江华海药业股份有限公司,124.5,15mg,30,4.15,2021,云南省、内蒙古自治区、四川省、湖南省
2451,利伐沙班片,东莞市阳之康医药有限责任公司（广东东阳光药业有限公司受托生产）,24.6,20mg,30,0.82,2021,宁夏回族自治区、广东省、河南省、西藏自治区、重庆市
2452,利伐沙班片,上海汇伦江苏药业有限公司,17.22,10mg,30,0.574,2021,内蒙古自治区、四川省、青海省
2453,利伐沙班片,上海汇伦江苏药业有限公司,25.5,15mg,30,0.85,2021,安徽省、广东省、河北省、贵州省
2454,利伐沙班片,齐鲁制药有限公司,7.82,15mg,7,1.11714285714286,2021,宁夏回族自治区、山东省、辽宁省、青海省
2455,利伐沙班片,南京海辰药业股份有限公司,72.31,15mg,7,10.33,2021,北京市、吉林省、西藏自治区、重庆市
2456,利伐沙班片,江苏柯菲平医药股份有限公司（南京柯菲平盛辉制药有限公司受托生产）,55.5,15mg,30,1.85,2021,河南省、甘肃省、陕西省、黑龙江省
2457,利伐沙班片,齐鲁制药有限公司,22.88,20mg,14,1.63428571428571,2021,北京市、广西壮族自治区、浙江省、湖南省
2458,利伐沙班片,南京海辰药业股份有限公司,95.56,20mg,7,13.6514285714286,2021,四川省、安徽省、新疆生产建设兵团、新疆维吾尔自治区、贵州省
2459,利伐沙班片,吉林四环制药有限公司,7.4,10mg,14,0.528571428571429,2021,河南省、甘肃省、重庆市
2460,利奈唑胺葡萄糖注射液,江苏豪森药业集团有限公司,383.99,100ml:利奈唑胺200mg与葡萄糖4.57g,30,12.7996666666667,2021,上海市、内蒙古自治区、吉林省、天津市、山东省、江苏省、江西省、河南省、海南省、辽宁省、陕西省
2461,利奈唑胺葡萄糖注射液,江苏正大丰海制药有限公司,1414.8,100ml:利奈唑胺200mg与葡萄糖4.57g,60,23.58,2021,云南省、山西省、新疆生产建设兵团、新疆维吾尔自治区、河北省、浙江省、湖南省、福建省、西藏自治区、青海省、黑龙江省
2462,利奈唑胺葡萄糖注射液,湖南科伦制药有限公司,1410,300ml:利奈唑胺600mg与葡萄糖13.7g,30,47,2021,北京市、四川省、宁夏回族自治区、安徽省、广东省、广西壮族自治区、湖北省、甘肃省、贵州省、重庆市
2463,硫辛酸注射液,四川美大康华康药业有限公司,121.25,12ml:300mg,5,24.25,2021,吉林省、安徽省、广东省、湖北省、辽宁省、青海省、黑龙江省
2464,硫辛酸注射液,成都倍特药业股份有限公司,119.6,12ml:300mg,5,23.92,2021,云南省、北京市、四川省、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、河南省、西藏自治区、重庆市
2465,硫辛酸注射液,亚宝药业集团股份有限公司,34.25,12ml:300mg,5,6.85,2021,上海市、宁夏回族自治区、山东省、山西省、江西省、河北省、浙江省、湖南省、甘肃省
2466,硫辛酸注射液,花园药业股份有限公司,123.05,12ml:300mg,5,24.61,2021,内蒙古自治区、天津市、江苏省、海南省、福建省、贵州省、陕西省
2467,氯化钾缓释片,广州誉东健康制药有限公司,18.17,0.5g,48,0.378541666666667,2021,天津市、广西壮族自治区、新疆生产建设兵团、新疆维吾尔自治区、江苏省、浙江省、湖北省、湖南省、甘肃省、辽宁省、黑龙江省
2468,氯化钾缓释片,深圳市中联制药有限公司,17.8,0.5g,48,0.370833333333333,2021,上海市、内蒙古自治区、安徽省、山西省、广东省、河北省、海南省、贵州省、重庆市、陕西省、青海省
2469,氯化钾缓释片,上海海虹实业（集团）巢湖今辰药业有限公司,23.98,0.5g,60,0.399666666666667,2021,云南省、北京市、吉林省、四川省、宁夏回族自治区、山东省、江西省、河南省、福建省、西藏自治区
2470,米格列醇片,浙江医药股份有限公司（浙江医药股份有限公司新昌制药厂受托生产）,43.51,50mg,30,1.45033333333333,2021,云南省、吉林省、天津市、宁夏回族自治区、山东省、广西壮族自治区、浙江省、海南省、湖北省、湖南省、甘肃省、福建省、贵州省、辽宁省、黑龙江省
2471,米格列醇片,四川维奥制药有限公司,39.98,50mg,30,1.33266666666667,2021,上海市、内蒙古自治区、北京市、四川省、安徽省、山西省、广东省、新疆生产建设兵团、新疆维吾尔自治区、江苏省、江西省、河北省、河南省、西藏自治区、重庆市、陕西省、青海省
2472,米索前列醇片,武汉九珑人福药业有限责任公司,4.51,0.2mg,3,1.50333333333333,2021,云南省、北京市、四川省、新疆生产建设兵团、新疆维吾尔自治区、河北省、湖北省、湖南省、福建省、西藏自治区、辽宁省
2473,米索前列醇片,浙江仙琚制药股份有限公司,4.05,0.2mg,3,1.35,2021,上海市、天津市、山东省、广东省、江西省、海南省、甘肃省、贵州省、重庆市、青海省、黑龙江省
2474,米索前列醇片,华润紫竹药业有限公司,4.5,0.2mg,3,1.5,2021,内蒙古自治区、吉林省、宁夏回族自治区、安徽省、山西省、广西壮族自治区、江苏省、河南省、浙江省、陕西省
2475,沙格列汀片,齐鲁制药有限公司,49.81,5mg,30,1.66033333333333,2021,内蒙古自治区、天津市、安徽省、山东省、江苏省、江西省、河北省、贵州省、黑龙江省
