"","Name","Firm","Price","Volume","Count","unit_price","Year"
"906","利培酮片","北京天衡药物研究院南阳天衡制药厂",11.35,"1mg",20,0.5675,2017
"907","瑞格列奈片","北京万生药业有限责任公司",16.43,"0.5mg",30,0.547666666666667,2017
"908","盐酸帕罗西汀片","北京万生药业有限责任公司",44.95,"20mg",14,3.21071428571429,2017
"909","苯磺酸氨氯地平片","北京万生药业有限责任公司",16.55,"5mg",21,0.788095238095238,2017
"910","盐酸曲美他嗪片","北京万生药业有限责任公司",76.55,"20mg",90,0.850555555555556,2017
"911","盐酸曲美他嗪片","北京万生药业有限责任公司",26.56,"20mg",30,0.885333333333333,2017
"912","苯磺酸氨氯地平片","北京万生药业有限责任公司",21.83,"5mg",28,0.779642857142857,2017
"913","辛伐他汀片","北京万生药业有限责任公司",16.93,"40mg",10,1.693,2017
"914","盐酸曲美他嗪片","北京万生药业有限责任公司",51.79,"20mg",60,0.863166666666667,2017
"915","甲钴胺片","北京星昊医药股份有限公司",8.04,"0.5mg",20,0.402,2017
"916","苯磺酸氨氯地平片","北京益民药业有限公司",7.76,"5mg",14,0.554285714285714,2017
"917","奥氮平片","常州华生制药有限公司",208.88,"5mg",28,7.46,2017
"918","盐酸氟西汀胶囊","常州华生制药有限公司",17.6,"20mg",7,2.51428571428571,2017
"919","多索茶碱注射液","常州兰陵制药有限公司",9,"10ml",1,9,2017
"920","氟康唑胶囊","常州兰陵制药有限公司",2.79,"50mg",6,0.465,2017
"921","缬沙坦胶囊","常州四药制药有限公司",18.04,"40mg",14,1.28857142857143,2017
"922","缬沙坦胶囊","常州四药制药有限公司",10.34,"80mg",7,1.47714285714286,2017
"923","利培酮片","常州四药制药有限公司",41.91,"2mg",20,2.0955,2017
"924","缬沙坦胶囊","常州四药制药有限公司",119.89,"40mg",100,1.1989,2017
"925","缬沙坦胶囊","常州四药制药有限公司",73.29,"40mg",60,1.2215,2017
"926","注射用兰索拉唑","常州四药制药有限公司",81.97,"30mg",1,81.97,2017
"927","格列吡嗪控释片","常州四药制药有限公司",40.24,"5mg",28,1.43714285714286,2017
"928","注射用兰索拉唑","常州四药制药有限公司",81.97,"30mg",1,81.97,2017
"929","阿奇霉素胶囊","常州制药厂有限公司",2.08,"250mg",6,0.346666666666667,2017
"930","碘海醇注射液","辰欣药业股份有限公司",179.3,"100ml",1,179.3,2017
"931","苯磺酸氨氯地平片","辰欣药业股份有限公司",9.88,"5mg",14,0.705714285714286,2017
"932","甲钴胺片","辰欣药业股份有限公司",39.84,"0.5mg",60,0.664,2017
"933","注射用泮托拉唑钠","辰欣药业股份有限公司",15.7,"40mg",1,15.7,2017
"934","注射用盐酸吉西他滨","辰欣药业股份有限公司",130.82,"200mg",1,130.82,2017
"935","泮托拉唑钠肠溶片","辰欣药业股份有限公司",19.97,"40mg",7,2.85285714285714,2017
"936","氟康唑氯化钠注射液","辰欣药业股份有限公司",7.75,"200mg",1,7.75,2017
"937","注射用阿奇霉素","辰欣药业股份有限公司",5.61,"500mg",1,5.61,2017
"938","氟康唑氯化钠注射液","辰欣药业股份有限公司",6.44,"200mg",1,6.44,2017
"939","阿德福韦酯片","辰欣药业股份有限公司",55.45,"10mg",7,7.92142857142857,2017
"940","苯磺酸氨氯地平片","辰欣药业股份有限公司",23.18,"5mg",21,1.10380952380952,2017
"941","甲钴胺片","辰欣药业股份有限公司",10.84,"0.5mg",20,0.542,2017
"942","阿德福韦酯片","辰欣药业股份有限公司",108.13,"10mg",14,7.72357142857143,2017
"943","紫杉醇注射液","辰欣药业股份有限公司",265.83,"60mg",1,265.83,2017
"944","紫杉醇注射液","辰欣药业股份有限公司",158.51,"30mg",1,158.51,2017
"945","阿奇霉素片","辰欣药业股份有限公司(原：鲁抗辰欣)",6.15,"500mg",6,1.025,2017
"946","盐酸氨溴索注射液","成都百裕制药股份有限公司",2.61,"15mg",1,2.61,2017
"947","注射用兰索拉唑","成都百裕制药股份有限公司",73.03,"30mg",1,73.03,2017
"948","注射用兰索拉唑","成都百裕制药股份有限公司",73.03,"30mg",1,73.03,2017
"949","注射用兰索拉唑","成都百裕制药股份有限公司",73.03,"30mg",1,73.03,2017
"950","头孢呋辛酯片","成都倍特药业有限公司",13.99,"125mg",24,0.582916666666667,2017
"951","头孢呋辛酯片","成都倍特药业有限公司",7.17,"125mg",12,0.5975,2017
"952","氟康唑胶囊","成都倍特药业有限公司",6.87,"50mg",12,0.5725,2017
"953","注射用胸腺法新","成都地奥九泓制药厂",116.14,"1.6mg",1,116.14,2017
"954","盐酸贝那普利片","成都地奥制药集团有限公司",17.32,"10mg",10,1.732,2017
"955","盐酸贝那普利片","成都地奥制药集团有限公司",53.21,"10mg",30,1.77366666666667,2017
"956","盐酸舍曲林片","成都恒瑞制药有限公司",31.66,"50mg",14,2.26142857142857,2017
"957","辛伐他汀片","成都华宇制药有限公司",6.04,"5mg",20,0.302,2017
"958","辛伐他汀片","成都华宇制药有限公司",7.75,"10mg",10,0.775,2017
"959","阿立哌唑片","成都康弘药业集团股份有限公司",42.83,"5mg",20,2.1415,2017
"960","注射用胸腺法新","成都圣诺生物制药有限公司",90.08,"1.6mg",1,90.08,2017
"961","伏立康唑片","成都泰合健康科技集团股份有限公司华神制药厂",86.75,"50mg",2,43.375,2017
"962","伏立康唑片","成都泰合健康科技集团股份有限公司华神制药厂",169.17,"50mg",4,42.2925,2017
"963","注射用更昔洛韦","成都天台山制药有限公司",7.22,"250mg",1,7.22,2017
"964","盐酸氨溴索注射液","成都天台山制药有限公司",5.51,"30mg",1,5.51,2017
"965","注射用阿奇霉素","成都天台山制药有限公司",1.92,"125mg",1,1.92,2017
"966","盐酸氨溴索注射液","成都天台山制药有限公司",5.02,"15mg",1,5.02,2017
"967","注射用阿奇霉素","成都天台山制药有限公司",5.18,"500mg",1,5.18,2017
"968","替吉奥胶囊","大鹏药品工业株式会社(大鹏药品工业株式会社德岛
工厂)",1585.67,"20mg",28,56.6310714285714,2017
"969","硫辛酸注射液","丹东医创药业有限责任公司",40.44,"12ml",1,40.44,2017
"970","注射用培美曲塞二钠","德州德药制药有限公司",2712.1,"500mg",1,2712.1,2017
"971","坎地沙坦酯片","迪沙药业集团有限公司",25.51,"8mg",12,2.12583333333333,2017
"972","坎地沙坦酯片","迪沙药业集团有限公司",13.08,"8mg",6,2.18,2017
"973","注射用阿奇霉素","东北制药集团沈阳第一制药有限公司",33.39,"250mg",1,33.39,2017
"974","注射用阿奇霉素","东北制药集团沈阳第一制药有限公司",19.32,"125mg",1,19.32,2017
"975","多索茶碱注射液","福安药业集团宁波天衡制药有限公司",8.8,"10ml",1,8.8,2017
"976","碘海醇注射液","福安药业集团宁波天衡制药有限公司",175.49,"100ml",1,175.49,2017
"977","恩替卡韦胶囊","福建广生堂药业股份有限公司",71.4,"0.5mg",7,10.2,2017
"978","阿德福韦酯片","福建广生堂药业股份有限公司",78.8,"10mg",14,5.62857142857143,2017
"979","注射用泮托拉唑钠","福建省闽东力捷迅药业有限公司",10.54,"40mg",1,10.54,2017
"980","氟康唑氯化钠注射液","福建天泉药业股份有限公司",7.9,"200mg",1,7.9,2017
"981","坎地沙坦酯片","福州屏山制药有限公司",16.56,"4mg",14,1.18285714285714,2017
"982","坎地沙坦酯片","福州屏山制药有限公司",32.29,"4mg",28,1.15321428571429,2017
"983","氟康唑氯化钠注射液","辅仁药业集团有限公司",4.52,"200mg",1,4.52,2017
"984","头孢地尼分散片","广东博洲药业有限公司",38.51,"100mg",6,6.41833333333333,2017
"985","注射用头孢呋辛钠","广东博洲药业有限公司",5.71,"1.0g",1,5.71,2017
"986","头孢地尼分散片","广东博洲药业有限公司",56.92,"100mg",9,6.32444444444444,2017
"987","头孢地尼分散片","广东博洲药业有限公司",75.1,"100mg",12,6.25833333333333,2017
"988","注射用头孢呋辛钠","广东博洲药业有限公司",3.87,"0.75g",1,3.87,2017
"989","注射用泮托拉唑钠","广东宏远集团药业有限公司",10.53,"40mg",1,10.53,2017
"990","盐酸罗哌卡因注射液","广东嘉博制药有限公司",17.88,"10ml",1,17.88,2017
"991","盐酸罗哌卡因注射液","广东嘉博制药有限公司",21.97,"10ml",1,21.97,2017
"992","丙泊酚中/长链脂肪乳注射液","广东嘉博制药有限公司",78.46,"20ml",1,78.46,2017
"993","盐酸舍曲林片","广东逸舒制药股份有限公司",35.95,"50mg",14,2.56785714285714,2017
"994","克拉霉素片","广东逸舒制药股份有限公司",16.6,"125mg",24,0.691666666666667,2017
"995","氟康唑胶囊","广东逸舒制药股份有限公司",12.61,"150mg",6,2.10166666666667,2017
"996","盐酸法舒地尔注射液","广州白云山明兴制药有限公司",41.3,"30mg",1,41.3,2017
"997","注射用头孢他啶","广州白云山天心制药股份有限公司",10.84,"1.5g",1,10.84,2017
"998","坎地沙坦酯片","广州白云山天心制药股份有限公司",20.83,"4mg",14,1.48785714285714,2017
"999","坎地沙坦酯片","广州白云山天心制药股份有限公司",42.05,"4mg",28,1.50178571428571,2017
"1000","盐酸法舒地尔注射液","广州白云山天心制药股份有限公司",28.4,"30mg",1,28.4,2017
"1001","阿法骨化醇软胶囊","广州白云山星群（药业）股份有限公司",12.38,"",20,0.619,2017
"1002","盐酸多奈哌齐片","贵州圣济堂制药有限公司",56.6,"5mg",12,4.71666666666667,2017
"1003","羟苯磺酸钙胶囊","贵州天安药业股份有限公司",37.25,"0.25g",48,0.776041666666667,2017
"1004","羟苯磺酸钙胶囊","贵州天安药业股份有限公司",25.89,"0.5g",18,1.43833333333333,2017
"1005","辛伐他汀片","贵州天安药业股份有限公司",6.27,"10mg",28,0.223928571428571,2017
"1006","羟苯磺酸钙胶囊","贵州天安药业股份有限公司",19.1,"0.25g",24,0.795833333333333,2017
"1007","注射用头孢他啶","国药集团国瑞药业有限公司",3.71,"1.0g",1,3.71,2017
"1008","注射用阿奇霉素","国药集团国瑞药业有限公司",1.7,"250mg",1,1.7,2017
"1009","注射用阿奇霉素","国药集团国瑞药业有限公司",3.72,"500mg",1,3.72,2017
"1010","注射用更昔洛韦","国药集团国瑞药业有限公司",6.49,"250mg",1,6.49,2017
"1011","辛伐他汀片","国药集团容生制药有限公司",4.11,"10mg",20,0.2055,2017
"1012","辛伐他汀片","国药集团汕头金石制药有限公司",6.55,"10mg",10,0.655,2017
"1013","头孢丙烯片","国药集团汕头金石制药有限公司",36.13,"500mg",6,6.02166666666667,2017
"1014","阿奇霉素片","国药集团汕头金石制药有限公司",6.78,"500mg",3,2.26,2017
"1015","头孢丙烯片","国药集团汕头金石制药有限公司",20.07,"250mg",6,3.345,2017
"1016","注射用头孢呋辛钠","国药集团威奇达药业有限公司",13.24,"1.75g",1,13.24,2017
"1017","头孢地尼分散片","国药集团致君（深圳）制药有限公司",72.71,"100mg",12,6.05916666666667,2017
"1018","头孢地尼分散片","国药集团致君（深圳）制药有限公司",37.29,"100mg",6,6.215,2017
"1019","头孢呋辛酯片","国药集团致君（深圳）制药有限公司",17.46,"125mg",12,1.455,2017
"1020","注射用头孢呋辛钠","国药集团致君（深圳）制药有限公司",19.99,"3.0g",1,19.99,2017
"1021","注射用头孢他啶","国药集团致君（深圳）制药有限公司",9.27,"1.0g",1,9.27,2017
"1022","注射用头孢他啶","国药集团致君（深圳）制药有限公司",15.47,"2.0g",1,15.47,2017
"1023","注射用头孢他啶","国药集团致君(苏州)制药有限公司",4.39,"1.0g",1,4.39,2017
"1024","注射用头孢呋辛钠","国药集团致君(苏州)制药有限公司",1.32,"750mg",1,1.32,2017
"1025","注射用头孢呋辛钠","国药集团致君(苏州)制药有限公司",3.56,"1.5g",1,3.56,2017
"1026","布洛芬颗粒","哈尔滨华瑞生化药业有限责任公司",4.68,"0.1g",12,0.39,2017
"1027","注射用奥沙利铂","哈尔滨三联药业股份有限公司",163,"50mg",1,163,2017
"1028","注射用泮托拉唑钠","哈尔滨三联药业股份有限公司",14.77,"40mg",1,14.77,2017
"1029","紫杉醇注射液","哈尔滨三联药业股份有限公司",255.11,"60mg",1,255.11,2017
"1030","盐酸特拉唑嗪胶囊","哈尔滨一洲制药有限公司",4.43,"2mg",14,0.316428571428571,2017
"1031","注射用泮托拉唑钠","哈尔滨誉衡药业股份有限公司",10.72,"40mg",1,10.72,2017
"1032","注射用盐酸吉西他滨","哈尔滨誉衡药业股份有限公司",721,"1000mg",1,721,2017
"1033","注射用盐酸吉西他滨","哈尔滨誉衡药业股份有限公司",134.18,"200mg",1,134.18,2017
"1034","注射用泮托拉唑钠","哈药集团三精加滨药业有限公司",19.33,"60mg",1,19.33,2017
"1035","注射用奥沙利铂","哈药集团生物工程有限公司",70.99,"50mg",1,70.99,2017
"1036","注射用更昔洛韦","哈药集团生物工程有限公司",10.05,"250mg",1,10.05,2017
"1037","注射用胸腺法新","哈药集团生物工程有限公司",102.31,"1.6mg",1,102.31,2017
"1038","紫杉醇注射液","哈药集团生物工程有限公司",61.39,"30mg",1,61.39,2017
"1039","注射用头孢他啶","哈药集团制药总厂",7.82,"1.0g",1,7.82,2017
"1040","注射用头孢他啶","哈药集团制药总厂",12.58,"2.0g",1,12.58,2017
"1041","注射用头孢他啶","哈药集团制药总厂",8.57,"1.5g",1,8.57,2017
"1042","注射用头孢他啶","哈药集团制药总厂",12.58,"2.0g",1,12.58,2017
"1043","注射用头孢呋辛钠","哈药集团制药总厂",6.62,"1.5g",1,6.62,2017
"1044","注射用头孢他啶","哈药集团制药总厂",5.76,"0.75g",1,5.76,2017
"1045","注射用头孢唑林钠","哈药集团制药总厂",1.36,"1.0g",1,1.36,2017
"1046","注射用头孢他啶","哈药集团制药总厂",8.57,"1.5g",1,8.57,2017
"1047","注射用头孢他啶","哈药集团制药总厂",3.92,"0.5g",1,3.92,2017
"1048","注射用头孢唑林钠","哈药集团制药总厂",2.6,"2g",1,2.6,2017
"1049","注射用头孢曲松钠","哈药集团制药总厂",2.96,"2.0g",1,2.96,2017
"1050","注射用头孢他啶","哈药集团制药总厂",3.96,"1.0g",1,3.96,2017
"1051","注射用头孢呋辛钠","哈药集团制药总厂",2.92,"0.75g",1,2.92,2017
"1052","注射用头孢曲松钠","哈药集团制药总厂",1.22,"1.0g",1,1.22,2017
"1053","注射用头孢唑林钠","哈药集团制药总厂",0.72,"0.5g",1,0.72,2017
"1054","注射用头孢他啶","哈药集团制药总厂",4.14,"0.5g",1,4.14,2017
"1055","注射用更昔洛韦","海口奇力制药股份有限公司",4.35,"125mg",1,4.35,2017
"1056","注射用泮托拉唑钠","海口奇力制药股份有限公司",10.39,"40mg",1,10.39,2017
"1057","奥美拉唑肠溶胶囊","海口奇力制药股份有限公司",1.4,"20mg",14,0.1,2017
"1058","紫杉醇注射液","海口奇力制药股份有限公司",107.84,"30mg",1,107.84,2017
"1059","注射用头孢他啶","海口市制药厂有限公司",5.65,"1.5g",1,5.65,2017
"1060","注射用头孢呋辛钠","海口市制药厂有限公司",4.74,"1.0g",1,4.74,2017
"1061","注射用头孢呋辛钠","海口市制药厂有限公司",4.47,"2g",1,4.47,2017
"1062","注射用头孢他啶","海口市制药厂有限公司",3.1,"1.0g",1,3.1,2017
"1063","紫杉醇注射液","海口市制药厂有限公司",182.49,"30mg",1,182.49,2017
"1064","缬沙坦胶囊","海南澳美华制药有限公司",22.52,"160mg",7,3.21714285714286,2017
"1065","盐酸特拉唑嗪片","海南碧凯药业有限公司",9.18,"2mg",16,0.57375,2017
"1066","奥美拉唑肠溶胶囊","海南海力制药有限公司",29.77,"40mg",24,1.24041666666667,2017
"1067","辛伐他汀片","海南海灵化学制药有限公司",4.82,"10mg",20,0.241,2017
"1068","辛伐他汀片","海南海灵化学制药有限公司",7.29,"20mg",20,0.3645,2017
"1069","奥美拉唑肠溶胶囊","海南葫芦娃药业集团股份有限公司",16.5,"40mg",14,1.17857142857143,2017
"1070","奥美拉唑肠溶胶囊","海南葫芦娃药业集团股份有限公司",32.17,"40mg",28,1.14892857142857,2017
"1071","注射用头孢呋辛钠","海南葫芦娃制药有限公司",4.09,"0.25g",1,4.09,2017
"1072","氟康唑氯化钠注射液","海南华拓天涯制药有限公司",17.31,"400mg",1,17.31,2017
"1073","注射用泮托拉唑钠","海南皇隆制药股份有限公司",9.77,"40mg",1,9.77,2017
"1074","坎地沙坦酯片","海南惠普森医药生物技术有限公司",14.87,"8mg",7,2.12428571428571,2017
"1075","注射用奥沙利铂","海南锦瑞制药有限公司",167.14,"100mg",1,167.14,2017
"1076","注射用培美曲塞二钠","海南锦瑞制药有限公司",1088.2,"100mg",1,1088.2,2017
"1077","注射用奥沙利铂","海南锦瑞制药有限公司",72.2,"50mg",1,72.2,2017
"1078","注射用培美曲塞二钠","海南锦瑞制药有限公司",3517.85,"500mg",1,3517.85,2017
"1079","注射用泮托拉唑钠","海南灵康制药有限公司",15.3,"40mg",1,15.3,2017
"1080","注射用头孢呋辛钠","海南灵康制药有限公司",14.89,"1.75g",1,14.89,2017
"1081","注射用泮托拉唑钠","海南灵康制药有限公司",23.4,"80mg",1,23.4,2017
"1082","注射用头孢呋辛钠","海南全星制药有限公司",10.33,"2.25g",1,10.33,2017
"1083","紫杉醇注射液","海南全星制药有限公司",238.75,"100mg",1,238.75,2017
"1084","紫杉醇注射液","海南全星制药有限公司",41.2,"30mg",1,41.2,2017
"1085","注射用泮托拉唑钠","海南双成药业股份有限公司",12.65,"40mg",1,12.65,2017
"1086","注射用胸腺法新","海南双成药业股份有限公司",97.74,"1.6mg",1,97.74,2017
"1087","甲钴胺片","海南斯达制药有限公司",27.55,"0.5mg",60,0.459166666666667,2017
"1088","甲钴胺片","海南斯达制药有限公司",9.47,"0.5mg",24,0.394583333333333,2017
"1089","紫杉醇注射液","海南通用康力制药有限公司",403.4,"100mg",1,403.4,2017
"1090","紫杉醇注射液","海南通用康力制药有限公司",92.11,"30mg",1,92.11,2017
"1091","注射用头孢呋辛钠","海南卫康制药(潜山)有限公司",18,"2.25g",1,18,2017
"1092","注射用头孢呋辛钠","海南卫康制药(潜山)有限公司",27.34,"2.5g",1,27.34,2017
"1093","注射用泮托拉唑钠","海南卫康制药（潜山）有限公司",38.69,"60mg",1,38.69,2017
"1094","注射用泮托拉唑钠","海南卫康制药（潜山）有限公司",47.6,"80mg",1,47.6,2017
"1095","注射用头孢呋辛钠","海南新世通制药有限公司",4.36,"1.0g",1,4.36,2017
"1096","注射用头孢呋辛钠","海南新世通制药有限公司",3.1,"0.75g",1,3.1,2017
"1097","注射用头孢他啶","海南新世通制药有限公司",2.33,"0.5g",1,2.33,2017
"1098","氟康唑胶囊","海南新中正制药有限公司",10.65,"150mg",6,1.775,2017
"1099","恩替卡韦胶囊","海南中和药业股份有限公司",68.91,"0.5mg",7,9.84428571428571,2017
"1100","恩替卡韦分散片","海南中和药业股份有限公司",114.99,"0.5mg",14,8.21357142857143,2017
"1101","恩替卡韦分散片","海南中和药业股份有限公司",58.97,"0.5mg",7,8.42428571428571,2017
"1102","恩替卡韦胶囊","海南中和药业股份有限公司",134.37,"0.5mg",14,9.59785714285714,2017
"1103","注射用胸腺法新","海南中和药业股份有限公司",101.13,"1.6mg",1,101.13,2017
"1104","注射用头孢呋辛钠","海南中化联合制药工业股份有限公司",6,"1.0g",1,6,2017
"1105","注射用头孢呋辛钠","海南中化联合制药工业股份有限公司",4.85,"0.75g",1,4.85,2017
"1106","紫杉醇注射液","海南卓泰制药有限公司",84.93,"30mg",1,84.93,2017
"1107","紫杉醇注射液","海南卓泰制药有限公司",136.16,"60mg",1,136.16,2017
"1108","紫杉醇注射液","海南卓泰制药有限公司",176.85,"30mg",1,176.85,2017
"1109","紫杉醇注射液","海南紫杉园制药有限公司",37.45,"30mg",1,37.45,2017
"1110","辛伐他汀片","海正辉瑞制药有限公司",5.7,"10mg",10,0.57,2017
"1111","辛伐他汀片","海正辉瑞制药有限公司",8.25,"20mg",10,0.825,2017
"1112","厄贝沙坦片","海正辉瑞制药有限公司",13.37,"150mg",12,1.11416666666667,2017
"1113","厄贝沙坦片","海正辉瑞制药有限公司",6.32,"150mg",6,1.05333333333333,2017
"1114","那格列奈片","杭州康恩贝制药有限公司",35.62,"30mg",72,0.494722222222222,2017
"1115","甲钴胺片","杭州康恩贝制药有限公司",6.99,"0.5mg",20,0.3495,2017
"1116","甲钴胺片","杭州康恩贝制药有限公司",16.9,"0.5mg",50,0.338,2017
"1117","甲钴胺片","杭州康恩贝制药有限公司",10.33,"0.5mg",30,0.344333333333333,2017
"1118","氯沙坦钾片","杭州默沙东制药有限公司",192.45,"100mg",28,6.87321428571429,2017
"1119","氯沙坦钾片","杭州默沙东制药有限公司",149.86,"50mg",28,5.35214285714286,2017
"1120","氯沙坦钾片","杭州默沙东制药有限公司",76.85,"50mg",14,5.48928571428571,2017
"1121","氯沙坦钾片","杭州默沙东制药有限公司",50.61,"100mg",7,7.23,2017
"1122","注射用奥沙利铂","杭州中美华东制药有限公司",82,"50mg",1,82,2017
"1123","克拉霉素片","杭州中美华东制药有限公司",7.65,"0.25g",6,1.275,2017
"1124","阿卡波糖片","杭州中美华东制药有限公司",43.39,"50mg",30,1.44633333333333,2017
"1125","注射用泮托拉唑钠","杭州中美华东制药有限公司",34.33,"80mg",1,34.33,2017
"1126","非布司他片","杭州朱养心药业有限公司",169.76,"40mg",12,14.1466666666667,2017
"1127","盐酸氨溴索注射液","河北爱尔海泰制药有限公司",5.17,"15mg",1,5.17,2017
"1128","盐酸氨溴索注射液","河北爱尔海泰制药有限公司",5.32,"30mg",1,5.32,2017
"1129","氟康唑氯化钠注射液","河北天成药业股份有限公司",1.77,"200mg",1,1.77,2017
"1130","注射用泮托拉唑钠","河北一品制药股份有限公司",6.66,"40mg",1,6.66,2017
"1131","盐酸法舒地尔注射液","河北医科大学生物医学工程中心",67.6,"30mg",1,67.6,2017
"1132","注射用泮托拉唑钠","河北智同生物制药有限公司",18.65,"80mg",1,18.65,2017
"1133","注射用泮托拉唑钠","河南辅仁怀庆堂制药有限公司",11.14,"40mg",1,11.14,2017
"1134","氟康唑片","河南康达制药有限公司",8.1,"50mg",6,1.35,2017
"1135","盐酸特比萘芬片","河南康达制药有限公司",24.27,"125mg",6,4.045,2017
"1136","盐酸特比萘芬片","河南康达制药有限公司",54.9,"125mg",14,3.92142857142857,2017
"1137","盐酸特比萘芬片","河南康达制药有限公司",32.02,"125mg",8,4.0025,2017
"1138","盐酸特拉唑嗪片","河南太龙药业股份有限公司",9,"2mg",30,0.3,2017
"1139","多索茶碱注射液","黑龙江福和华星制药集团股份有限公司",9.83,"10ml",1,9.83,2017
"1140","头孢地尼分散片","黑龙江肇东华富药业有限责任公司",32.26,"100mg",8,4.0325,2017
"1141","铝碳酸镁咀嚼片","弘美制药（中国）有限公司",7.02,"0.5g",20,0.351,2017
"1142","米索前列醇片","湖北葛店人福药业有限责任公司",55.71,"0.2mg",30,1.857,2017
"1143","辛伐他汀片","湖北广济药业股份有限公司",4.26,"20mg",16,0.26625,2017
"1144","泮托拉唑钠肠溶片","湖北广济药业股份有限公司",14.74,"40mg",7,2.10571428571429,2017
"1145","泮托拉唑钠肠溶片","湖北广济药业股份有限公司",16.76,"40mg",8,2.095,2017
"1146","辛伐他汀片","湖北广济药业股份有限公司",1.92,"20mg",7,0.274285714285714,2017
"1147","泮托拉唑钠肠溶片","湖北广济药业股份有限公司",32.97,"40mg",16,2.060625,2017
"1148","泮托拉唑钠肠溶片","湖北广济药业股份有限公司",28.74,"40mg",14,2.05285714285714,2017
"1149","盐酸特比萘芬片","湖北恒安芙林药业股份有限公司",83.83,"125mg",28,2.99392857142857,2017
"1150","盐酸特比萘芬片","湖北恒安芙林药业股份有限公司",19,"125mg",6,3.16666666666667,2017
"1151","注射用阿奇霉素","湖北华世通潜龙药业有限公司",4.62,"100mg",1,4.62,2017
"1152","泮托拉唑钠肠溶片","湖北济安堂药业有限公司",27.05,"40mg",14,1.93214285714286,2017
"1153","注射用更昔洛韦","湖北科益药业股份有限公司",17.15,"150mg",1,17.15,2017
"1154","注射用更昔洛韦","湖北科益药业股份有限公司",25.63,"250mg",1,25.63,2017
"1155","注射用更昔洛韦","湖北科益药业股份有限公司",7.46,"50mg",1,7.46,2017
"1156","非那雄胺片","湖北舒邦药业有限公司",20.52,"5mg",14,1.46571428571429,2017
"1157","注射用更昔洛韦","湖北午时药业股份有限公司",2.81,"50mg",1,2.81,2017
"1158","注射用阿奇霉素","湖北午时药业股份有限公司",3.55,"100mg",1,3.55,2017
"1159","注射用泮托拉唑钠","湖北午时药业股份有限公司",8.68,"40mg",1,8.68,2017
"1160","注射用更昔洛韦","湖北午时药业股份有限公司",14.68,"250mg",1,14.68,2017
"1161","头孢丙烯片","湖南方盛制药股份有限公司",34.89,"250mg",10,3.489,2017
"1162","注射用泮托拉唑钠","湖南恒生制药股份有限公司",5.41,"40mg",1,5.41,2017
"1163","蒙脱石散","湖南华纳大药厂股份有限公司",10.39,"3g",15,0.692666666666667,2017
"1164","碘海醇注射液","湖南金健药业有限责任公司",218.8,"100ml",1,218.8,2017
"1165","泮托拉唑钠肠溶片","湖南九典制药股份有限公司",45.24,"20mg",24,1.885,2017
"1166","泮托拉唑钠肠溶片","湖南九典制药股份有限公司",26.92,"20mg",14,1.92285714285714,2017
"1167","泮托拉唑钠肠溶片","湖南九典制药股份有限公司",14.03,"40mg",7,2.00428571428571,2017
"1168","泮托拉唑钠肠溶片","湖南九典制药股份有限公司",27.35,"40mg",14,1.95357142857143,2017
"1169","氟康唑氯化钠注射液","湖南康源制药有限公司",11.72,"200mg",1,11.72,2017
"1170","氟康唑氯化钠注射液","湖南康源制药有限公司",8.12,"200mg",1,8.12,2017
"1171","注射用头孢他啶","湖南科伦制药有限公司",6.53,"1.0g",1,6.53,2017
"1172","缬沙坦胶囊","湖南千金湘江药业股份有限公司",18.39,"80mg",28,0.656785714285714,2017
"1173","非那雄胺片","湖南千金湘江药业股份有限公司",12.91,"5mg",30,0.430333333333333,2017
"1174","蒙脱石散","湖南千金湘江药业股份有限公司",7.92,"3g",20,0.396,2017
"1175","坎地沙坦酯片","湖南天地恒一制药有限公司",22.8,"4mg",14,1.62857142857143,2017
"1176","注射用泮托拉唑钠","湖南五洲通药业有限责任公司",16.52,"60mg",1,16.52,2017
"1177","注射用泮托拉唑钠","湖南五洲通药业有限责任公司",8.41,"40mg",1,8.41,2017
"1178","紫杉醇注射液","华北制药股份有限公司",116.73,"30mg",1,116.73,2017
"1179","注射用泮托拉唑钠","华北制药股份有限公司",28.93,"40mg",1,28.93,2017
"1180","甲钴胺片","华北制药股份有限公司",14.46,"0.5mg",20,0.723,2017
"1181","头孢呋辛酯片","华北制药河北华民药业有限责任公司",19.33,"125mg",36,0.536944444444444,2017
"1182","注射用头孢他啶","华北制药河北华民药业有限责任公司",5.83,"1.0g",1,5.83,2017
"1183","注射用头孢唑林钠","华北制药河北华民药业有限责任公司",1.2,"1.0g",1,1.2,2017
"1184","头孢克洛胶囊","华北制药河北华民药业有限责任公司",6.73,"250mg",12,0.560833333333333,2017
"1185","注射用头孢呋辛钠","华北制药河北华民药业有限责任公司",2.41,"1.5g",1,2.41,2017
"1186","碘海醇注射液","华仁药业（日照）有限公司",185,"100ml",1,185,2017
"1187","非那雄胺片","华润  科药业有限责任公司",17.36,"5mg",10,1.736,2017
"1188","缬沙坦胶囊","华润  科药业有限责任公司",19.11,"80mg",12,1.5925,2017
"1189","阿奇霉素胶囊","华润双鹤利民药业（济南）有限公司",5.69,"250mg",12,0.474166666666667,2017
"1190","注射用泮托拉唑钠","华润双鹤药业股份有限公司",16.85,"40mg",1,16.85,2017
"1191","阿奇霉素片","辉瑞制药有限公司",62.77,"250mg",6,10.4616666666667,2017
"1192","阿托伐他汀钙片","辉瑞制药有限公司",59.73,"20mg",7,8.53285714285714,2017
