Name,Firm,Price,Volume,Count
醋酸甲羟孕酮分散片,南京先河制药有限公司,79.34,0.25g,15
甲硝唑凝胶,江苏知原药业有限公司,14.78,20g,1
甲硝唑凝胶,山东方明药业集团股份有限公司,12.23,20g,1
甲硝唑凝胶,天津市天骄制药有限公司,26.27,5g,1
甲硝唑阴道泡腾片,北京顺鑫祥云药业有限责任公司,4.06,0.2g,14
甲氧沙林片,江苏迪  诺制药有限公司,42.6,10mg,60
甲氧沙林片,重庆华邦制药有限公司,25.06,5mg,60
甲氧沙林溶液,江苏迪  诺制药有限公司,28.05,50ml,50
甲氧沙林溶液,重庆华邦制药有限公司,11.16,30ml,30
甲紫溶液,保定市金钟制药有限公司,0.6,20ml,20
甲紫溶液,广东恒健制药有限公司,0.87,20ml,20
甲紫溶液,广东南国药业有限公司,0.86,20ml,20
注射用尖吻蝮蛇血凝酶,北京康辰药业股份有限公司,104.35,,1
健脾益肾颗粒,重庆希尔安药业有限公司,49.94,30g,10
健脾益肾颗粒（无蔗糖型）,北京长城制药厂,46.62,10g,10
健胃消炎颗粒,内蒙古大唐药业有限公司,31.22,8g,9
姜黄消痤搽剂,贵阳舒美达制药厂有限公司,74.86,40ml,1
鲑降钙素注射液,Lisapharma S.p.A.（昆明积大制药股份有限公司分装）,20.17,1ml,1
鲑降钙素注射液,Novartis Pharma Schweiz AG (Novartis Pharma Stein AG),48.45,1ml,1
鲑降钙素注射液,北京双鹭药业股份有限公司,20.17,1ml,1
鲑降钙素注射液,北京双鹭药业股份有限公司,34.26,2ml,1
鲑降钙素注射液,成都力思特制药股份有限公司,29.83,1ml,1
鲑降钙素注射液,成都力思特制药股份有限公司,17.51,1ml,1
鲑降钙素注射液,桂林南药股份有限公司,18.85,1ml,1
鲑降钙素注射液,深圳翰宇药业股份有限公司,17.51,1ml,1
鲑降钙素注射液,银谷制药有限责任公司,18.62,1ml,1
鲑降钙素注射液,银谷制药有限责任公司,29.83,1ml,1
鲑鱼降钙素鼻喷剂,Novartis Pharma Schweiz AG (Delpharm Huningue S.A.S.),274.78,2ml,1
鲑鱼降钙素鼻喷剂,银谷制药有限责任公司,198.45,,1
鲑鱼降钙素喷鼻剂,深圳大佛药业有限公司,110.43,2ml,1
鲑鱼降钙素喷鼻剂,银谷制药有限责任公司,123.72,,1
依降钙素注射液,"Asahi Kasei Pharma Corporation(Asahi Kasei Pharma Corporation,Nagoya Pharmaceuticals Plant)",46.26,1ml,1
依降钙素注射液,"Asahi Kasei Pharma Corporation(Asahi Kasei Pharma Corporation,Nagoya Pharmaceuticals Plant)",77.16,1ml,1
依降钙素注射液,山东绿叶制药有限公司,33.48,1ml,1
注射用鲑降钙素,青岛国大生物制药股份有限公司,36.86,,1
注射用鲑降钙素,青岛国大生物制药股份有限公司,22.78,,1
降脂灵胶囊,西安天一秦昆制药有限责任公司,26.87,0.3g,90
降脂通便胶囊,河南辅仁堂制药有限公司,35.89,0.5g,24
降脂通便胶囊,河南辅仁堂制药有限公司,53.04,0.5g,36
降脂通脉胶囊,云南优克制药公司,33.9,0.5g,24
降脂通脉胶囊,云南优克制药公司,50.1,0.5g,36
胶体果胶铋胶囊,广东彼迪药业有限公司,4.45,50mg,12
胶体果胶铋胶囊,广东彼迪药业有限公司,8.67,50mg,24
胶体果胶铋胶囊,广州白云山光华制药股份有限公司,10.19,50mg,24
胶体果胶铋胶囊,贵州同济堂制药有限公司,7.86,50mg,36
胶体果胶铋胶囊,黑龙江江世药业有限公司,18.27,100mg,24
胶体果胶铋胶囊,黑龙江江世药业有限公司,27,100mg,36
胶体果胶铋胶囊,黑龙江江世药业有限公司,35.62,100mg,48
胶体果胶铋胶囊,黑龙江江世药业有限公司,10.24,50mg,24
胶体果胶铋胶囊,黑龙江江世药业有限公司,15.13,50mg,36
胶体果胶铋胶囊,湖南华纳大药厂有限公司,22.09,100mg,36
胶体果胶铋胶囊,山西星火维敏制药有限公司,5,50mg,24
胶体果胶铋胶囊,山西星火维敏制药有限公司,12,50mg,60
胶体果胶铋胶囊,山西云鹏制药有限公司,4.96,50mg,24
胶体果胶铋胶囊,山西云鹏制药有限公司,7.34,50mg,36
胶体果胶铋胶囊,山西云鹏制药有限公司,9.68,50mg,48
胶体果胶铋胶囊,山西振东安特生物制药有限公司,25.51,100mg,36
胶体果胶铋胶囊,山西振东安特生物制药有限公司,33.66,100mg,48
胶体果胶铋胶囊,上海现代哈森（商丘）药业有限公司,7.4,50mg,24
胶体果胶铋胶囊,四川科伦药业股份有限公司,7.48,50mg,24
胶体果胶铋胶囊,太原市振兴制药有限责任公司,4.8,50mg,24
胶体果胶铋胶囊,遂成药业股份有限公司,7.34,50mg,36
绞股蓝总苷颗粒,万邦德（湖南）天然药物有限公司,34.52,3g,10
接骨七厘胶囊,湖南金沙药业有限责任公司,69.22,,1
接骨七厘片,湖南金沙药业有限责任公司,17.59,,1
接骨七厘片,湖南金沙药业有限责任公司,42.53,,1
接骨七厘散,黑龙江参鸽药业有限公司,39.56,1.5g,12
接骨七厘散,葵花药业集团（佳木斯）有限公司,20.26,1.5g,6
洁白胶囊,兰州和盛堂制药有限公司,21.2,0.4g,24
洁白胶囊,兰州和盛堂制药有限公司,31.33,0.4g,36
洁白胶囊,宁夏多维药业有限公司,22.46,0.4g,24
洁白胶囊,宁夏多维药业有限公司,33.19,0.4g,36
洁白丸,甘南佛阁藏药有限公司,17.39,0.8g,30
洁白丸,甘南佛阁藏药有限公司,30.86,0.8g,20
洁白丸,金诃藏药股份有限公司,13.06,0.8g,10
结合雌激素片,新疆新姿源生物制药有限责任公司,52.27,0.45mg,28
结合雌激素片,新疆新姿源生物制药有限责任公司,69.22,0.625mg,28
结核丸,甘肃扶正药业科技股份有限公司,39.6,9g,10
结核丸,甘肃天水岐黄药业有限责任公司,53.05,3.5g,200
结核丸,山西省吕梁中药厂,39.22,9g,10
结石通胶囊,江西红星药业有限公司,43.22,0.35g,48
金复康口服液,吉林金复康药业有限公司,68.1,10ml,10
金复康口服液,吉林金复康药业有限公司,169.51,30ml,9
金刚藤片,四川金辉药业有限公司,25.61,0.52g,60
金刚藤片,四川金辉药业有限公司,20.66,0.52g,48
金刚藤糖浆,湖北午时药业股份有限公司,9.62,200ml,1
金骨莲胶囊,贵州益佰制药股份有限公司,52.81,0.25g,24
金骨莲胶囊,贵州益佰制药股份有限公司,27.08,0.25g,12
金果饮,江西济民可信药业有限公司,11.82,15ml,10
金果饮,江西南昌济生制药厂,13.65,15ml,10
金喉健喷雾剂,贵州宏宇药业有限公司,20.77,20ml,1
金花明目丸,重庆东方药业股份有限公司,20.91,4g,15
金黄利胆胶囊,青海普兰特药业有限公司,31.95,0.3g,24
金莲花胶囊,贵州益康制药有限公司,21.31,0.35g,36
金莲花胶囊,贵州益康制药有限公司,28.11,0.35g,48
金莲花胶囊,贵州益康制药有限公司,34.85,0.35g,60
金莲花胶囊,贵州益康制药有限公司,41.55,0.35g,72
金莲花胶囊,河北百善药业有限公司,19.4,0.35g,36
金莲花胶囊,河北百善药业有限公司,25.58,0.35g,48
金莲花胶囊,吉林天药本草堂制药有限公司,19.39,0.35g,36
金莲花胶囊,江西银涛药业有限公司,22.02,0.35g,48
金莲花胶囊,江西银涛药业有限公司,16.69,0.35g,36
金莲花胶囊,牙克石市森健药业有限公司,34.36,0.35g,60
金莲花胶囊,牙克石市森健药业有限公司,21,0.35g,36
金莲花颗粒,承德天原药业股份有限公司,28.17,8g,9
金莲清热胶囊,宁夏启元国药有限公司,34.78,0.4g,36
金莲清热颗粒（无糖型）,宁夏启元国药有限公司,19.67,5g,10
金龙胶囊,北京建生药业有限公司,165.22,0.25g,30
金芪降糖胶囊,浙江天一堂药业有限公司,17.52,0.4g,80
金芪降糖片,天津中新药业集团股份有限公司隆顺榕制药厂,53.91,0.56g,36
金钱草颗粒,成都迪康药业有限公司,24.81,10g,18
金钱草颗粒,重庆东方药业股份有限公司,7.5,10g,10
金钱草颗粒,重庆科瑞制药（集团）有限公司,22.91,10g,18
金钱草片,江西博士达药业有限责任公司,19.91,0.32g,80
金钱草片,四川科伦药业股份有限公司,11.95,0.3g,48
金嗓开音胶囊,西安碑林药业股份有限公司,26.51,0.4g,12
金嗓开音丸,西安碑林药业股份有限公司,12.56,,1
金天格胶囊,金花企业（集团）股份有限公司西安金花制药厂,48.52,0.4g,24
金乌骨通胶囊,贵州盛世龙方制药股份有限公司,42.11,0.5g,60
金乌骨通胶囊,贵州盛世龙方制药股份有限公司,21.59,0.5g,30
津力达颗粒,石家庄以岭药业股份有限公司,31.48,9g,9
京万红软膏,天津达仁堂京万红药业有限公司,36.36,50g,1
荆花胃康胶丸,天士力制药集团股份有限公司,48.38,80mg,30
荆银颗粒,上海杏灵科技药业股份有限公司,124,6.5g,42
精氨酸布洛芬颗粒,海南赞邦制药有限公司,17.88,0.2g,12
精氨酸布洛芬颗粒,海南赞邦制药有限公司,29.23,0.4g,12
精氨酸布洛芬颗粒,海南赞邦制药有限公司,43.3,0.6g,12
精氨酸布洛芬颗粒,太阳石（唐山）药业有限公司,29,0.4g,10
精乌胶囊,贵州神奇药业有限公司,46.76,0.45g,90
精乌胶囊,贵州盛世龙方制药股份有限公司,31.64,0.45g,60
精乌胶囊,贵州盛世龙方制药股份有限公司,64.66,0.45g,126
颈痛颗粒,山东明仁福瑞达制药股份有限公司,27.4,4g,6
颈痛颗粒,山东明仁福瑞达制药股份有限公司,54.81,4g,12
九味肝泰胶囊,湖南康尔佳制药有限公司,33.71,0.35g,36
九味肝泰胶囊,湖南新汇制药股份有限公司,43.97,0.35g,48
九味双解口服液,吉林恒金药业股份有限公司,31.3,10ml,12
九味双解口服液,吉林恒金药业股份有限公司,30.52,140ml,1
九味双解口服液,吉林恒金药业股份有限公司,26.26,10ml,10
橘红痰咳煎膏,广东化州中药厂制药有限公司,19.67,200g,1
橘红痰咳煎膏,广东化州中药厂制药有限公司,24.63,250g,1
橘红痰咳颗粒,广西半宙大康制药有限公司,10.81,10g,10
橘红痰咳颗粒,广西半宙大康制药有限公司,12.97,10g,12
橘红痰咳颗粒,黑龙江省济仁药业有限公司,12.97,10g,12
橘红痰咳液,广东化州中药厂制药有限公司,32.49,10ml,18
聚桂醇注射液,陕西天宇制药有限公司,524,10ml,1
聚苯乙烯磺酸钙散,南京厚生药业有限公司,122.61,5g,9
聚磺苯乙烯钠散,上海世康特制药有限公司,52.16,15g,1
聚甲酚磺醛溶液,华北制药股份有限公司,43.48,25ml,1
聚甲酚磺醛溶液,华北制药股份有限公司,73.93,50ml,1
聚甲酚磺醛溶液,昆明源瑞制药有限公司,19.13,10ml,1
聚甲酚磺醛溶液,昆明源瑞制药有限公司,42.73,25ml,1
聚明胶肽注射液,安徽丰原药业股份有限公司,49.13,250ml,1
聚明胶肽注射液,安徽丰原药业股份有限公司,76,500ml,1
聚明胶肽注射液,武汉大安制药有限公司,43.5,250ml,1
聚明胶肽注射液,武汉大安制药有限公司,76,500ml,1
聚明胶肽注射液,武汉华龙生物制药有限公司,50.61,250ml,1
聚明胶肽注射液,武汉华龙生物制药有限公司,80.61,500ml,1
聚明胶肽注射液,浙江康乐药业股份有限公司,80.6,500ml,1
聚明胶肽注射液,重庆迪康长江制药有限公司,70,500ml,1
聚乙二醇4000散,Ipsen Pharma(Beaufour Ipsen Industrie),26.09,10g,10
聚乙二醇干扰素α-2a注射液,瑞士巴塞尔豪夫迈·罗氏有限公司制造(上海罗氏制药有限公司分装）,888,0.5ml,1
聚乙二醇干扰素α-2a注射液,瑞士巴塞尔豪夫迈·罗氏有限公司制造(上海罗氏制药有限公司分装）,1124,0.5ml,1
聚乙二醇干扰素α-2b注射剂,Merck Sharp & Dohme Limited(SP (Brinny) Company),1256,,1
聚乙二醇干扰素α-2b注射剂,Merck Sharp & Dohme Limited(SP (Brinny) Company),708,,1
聚乙二醇干扰素α-2b注射剂,Merck Sharp & Dohme Limited(SP (Brinny) Company),1047,,1
卡巴胆碱注射液,山东博士伦福瑞达制药有限公司,24.89,1ml,1
卡络磺钠氯化钠注射液,华仁药业（日照）有限公司,39.97,100ml,1
注射用卡络磺钠,安徽威尔曼制药有限公司,12.11,40mg,1
注射用卡络磺钠,福建省闽东力捷迅药业有限公司,16.46,60mg,1
注射用卡络磺钠,广东先强药业股份有限公司,9.03,20mg,1
注射用卡络磺钠,海南利能康泰制药有限公司,9.5,20mg,1
注射用卡络磺钠,海南利能康泰制药有限公司,15.5,40mg,1
注射用卡络磺钠,海南全星制药有限公司,23.76,60mg,1
注射用卡络磺钠,海南通用康力制药有限公司,15.6,60mg,1
注射用卡络磺钠,海南中化联合制药工业股份有限公司,18.57,40mg,1
注射用卡络磺钠,海南中化联合制药工业股份有限公司,25.81,80mg,1
注射用卡络磺钠,湖北人民制药有限公司,8.8,20mg,1
注射用卡络磺钠,湖北人民制药有限公司,12.75,40mg,1
注射用卡络磺钠,湖南五洲通药业有限责任公司,16.95,40mg,1
注射用卡络磺钠,湖南五洲通药业有限责任公司,31.68,80mg,1
注射用卡络磺钠,吉林敖东药业集团延吉股份有限公司,31,80mg,1
注射用卡络磺钠,江苏吴中医药集团有限公司苏州制药厂,11.78,20mg,1
注射用卡络磺钠,山东罗欣药业集团股份有限公司,9.22,20mg,1
注射用卡络磺钠,山西普德药业股份有限公司,14.92,40mg,1
卡贝缩宫素注射液,辉凌制药(中国)有限公司,259.13,1ml,1
卡泊三醇搽剂,LEO Pharmaceutical Products Ltd.  A/S (LEO Pharma A/S)（LEO Pharmaceutical Products Ltd.  A/S（LEO Pharma A/S) ）,117.39,30ml,1
卡泊三醇软膏,LEO Pharmaceutical Products Ltd.  A/S (LEO Pharma A/S)  (LEO Laboratories Limited ),66.7,0.75mg,1
卡泊三醇软膏,澳美制药厂,103.09,30g,1
卡泊三醇软膏,澳美制药厂,37.27,10g,1
卡泊三醇软膏,重庆华邦制药有限公司,54.78,0.75mg,1
卡介菌多糖核酸注射液,陕西医药控股集团生物制品有限公司,5.95,1ml,1
卡介菌多糖核酸注射液,浙江万晟药业有限公司,5.77,1ml,1
卡前列甲酯栓,东北制药集团沈阳第一制药有限公司,37.87,0.5mg,1
卡前列素氨丁三醇注射液,Pharmacia & Upjohn Company（Pharmacia & Upjohn Company）,466.96,1ml,1
卡前列素氨丁三醇注射液,常州四药制药有限公司,286.09,1ml,1
卡前列素氨丁三醇注射液,常州四药制药有限公司,286.09,1ml,1
盐酸卡替洛尔滴眼液,中国大冢制药有限公司,24.07,5ml,1
卡维地洛分散片,浙江京新药业股份有限公司,7.78,6.25mg,10
卡维地洛分散片,浙江京新药业股份有限公司,38.12,12.5mg,30
卡维地洛分散片,浙江京新药业股份有限公司,13.23,12.5mg,10
开喉剑喷雾剂,贵州三力制药有限责任公司,40.78,30ml,1
甘油灌肠剂,保定天浩制药有限公司,7.7,110ml,1
开胸顺气胶囊,浙江维康药业有限公司,23.98,0.35g,24
开胸顺气胶囊,浙江维康药业有限公司,35.44,0.35g,36
开胸顺气丸,药都制药集团股份有限公司,7.75,90g,1
坎地沙坦酯胶囊,青岛黄海制药有限责任公司,28.9,8mg,10
坎地沙坦酯胶囊,青岛黄海制药有限责任公司,39.44,12mg,10
坎地沙坦酯胶囊,青岛黄海制药有限责任公司,17,4mg,10
坎地沙坦酯片,迪沙药业集团有限公司,16.15,8mg,6
坎地沙坦酯片,迪沙药业集团有限公司,31.49,8mg,12
坎地沙坦酯片,广州白云山天心制药股份有限公司,25.04,4mg,14
坎地沙坦酯片,海南惠普森医药生物技术有限公司,14.89,8mg,7
坎地沙坦酯片,海南惠普森医药生物技术有限公司,29,8mg,14
坎地沙坦酯片,湖南天地恒一制药有限公司,25.04,4mg,14
坎地沙坦酯片,山西皇城相府药业有限公司,21.98,8mg,8
坎地沙坦酯片,山西皇城相府药业有限公司,42.87,8mg,16
坎地沙坦酯片,浙江永宁药业股份有限公司,29.04,8mg,14
康艾注射液,长白山制药股份有限公司,31.79,5ml,1
康艾注射液,长白山制药股份有限公司,60.4,10ml,1
康艾注射液,长白山制药股份有限公司,114.64,20ml,1
康妇灵胶囊,贵州百灵企业集团和仁堂药业有限公司,40.53,0.4g,48
康妇灵胶囊,贵州百灵企业集团和仁堂药业有限公司,20.79,0.4g,24
康妇灵胶囊,贵州百灵企业集团和仁堂药业有限公司,30.72,0.4g,36
康妇消炎栓,葵花药业集团（伊春）有限公司,28.59,2.8g,9
康妇炎胶囊,山东步长神州制药有限公司,32.83,0.4g,48
康复新液,湖南科伦制药有限公司,48.76,150ml,1
康复新液,湖南科伦制药有限公司,75.47,20ml,10
康复新液,湖南科伦制药有限公司,41.75,60ml,2
康复新液,湖南科伦制药有限公司,33.5,100ml,1
康复新液,湖南科伦制药有限公司,17.63,50ml,1
康复新液,昆明  诺制药有限公司,39.44,100ml,1
康复新液,昆明  诺制药有限公司,20.76,50ml,1
康复新液,昆明  诺制药有限公司,41.52,50ml,2
康复新液,内蒙古京新药业有限公司,42.78,30ml,4
康复新液,内蒙古京新药业有限公司,21.39,30ml,2
康复新液,内蒙古京新药业有限公司,38.67,10ml,10
康莱特软胶囊,浙江康莱特药业有限公司,213.22,0.45g,72
康莱特注射液,浙江康莱特药业有限公司,262.05,100ml,1
康力欣胶囊,云南名扬药业有限公司,206.08,0.5g,36
康肾颗粒,广州一品红制药有限公司,54.05,12g,12
糠酸莫米松鼻喷雾剂,浙江仙琚制药股份有限公司,47.85,0.1ml,1
糠酸莫米松乳膏,河南羚锐生物药业有限公司,25.4,15g,1
糠酸莫米松乳膏,湖北恒安药业有限公司,17.45,10g,1
糠酸莫米松乳膏,湖北恒安药业有限公司,25.4,15g,1
糠酸莫米松乳膏,浙江仙琚制药股份有限公司,19.3,10g,1
糠酸莫米松乳膏,浙江仙琚制药股份有限公司,10.3,5g,1
抗宫炎胶囊,江西心正药业有限责任公司,26.38,500mg,54
抗宫炎胶囊,江西心正药业有限责任公司,34.81,500mg,72
抗宫炎胶囊,江西心正药业有限责任公司,23.55,500mg,48
抗宫炎颗粒,广西邦琪药业集团有限公司,33.39,10g,15
抗宫炎颗粒,广西邦琪药业集团有限公司,22.26,10g,10
抗宫炎片,怀化正好制药有限公司,23.72,0.3g,108
抗宫炎片,怀化正好制药有限公司,34.68,0.375g,108
抗宫炎片,江西博士达药业有限责任公司,15.74,0.25g,100
抗宫炎片,江西济民可信药业有限公司,21.13,0.55g,60
抗宫炎片,江西济民可信药业有限公司,15.42,0.25g,100
抗宫炎片,江西京通美联药业有限公司,33.39,0.25g,200
抗宫炎片,江西京通美联药业有限公司,6.34,0.25g,36
抗宫炎片,江西天施康中药股份有限公司,10.13,0.3g,54
抗宫炎片,江西天施康中药股份有限公司,13.36,0.3g,72
抗宫炎片,江西天施康中药股份有限公司,19.75,0.3g,108
抗宫炎片,江西天施康中药股份有限公司,26.06,0.3g,144
抗宫炎片,江西天施康中药股份有限公司,14.74,0.25g,100
抗宫炎片,江西心正药业有限责任公司,16.96,0.25g,100
抗骨增生胶囊,江苏康缘药业股份有限公司,32.87,0.35g,100
抗骨增生胶囊,沈阳诺亚荣康生物制药技术有限责任公司,32.24,0.35g,100
抗骨增生颗粒,安徽先求药业有限公司,32.37,2.5g,15
壳脂胶囊,内蒙古福瑞医疗科技股份有限公司,32,0.25g,30
咳喘宁颗粒,武汉双龙药业有限公司,10.17,15g,6
咳喘宁口服液,南京先声东元制药有限公司,10.44,10ml,6
咳喘顺丸,白山市长白山制药有限责任公司,48.52,5g,12
咳喘顺丸,广州白云山陈李济药厂有限公司,35.48,45g,1
可愈糖浆,北京华润高科天然药物有限公司,17.74,100ml,1
可愈糖浆,北京华润高科天然药物有限公司,12.52,10ml,1
克林霉素磷酸酯外用溶液,澳美制药厂,16.17,30ml,1
克林霉素磷酸酯外用溶液,华北制药股份有限公司,24.35,20ml,1
克林霉素磷酸酯阴道用乳膏,浙江康恩贝制药股份有限公司,27.62,5g,1
克霉唑药膜,甘肃普安制药有限公司,74.68,50mg,28
克霉唑药膜,济南恒基制药有限公司,38.17,50mg,14
克霉唑阴道膨胀栓,哈尔滨欧替药业有限公司,31.53,0.15g,2
克霉唑阴道片,Bayer Pharma AG(拜耳医药保健有限公司启东分公司分装）,40.82,0.5g,1
克霉唑阴道片,迪沙药业集团有限公司,17.5,0.5g,2
克霉唑阴道片,迪沙药业集团有限公司,25.86,0.5g,3
克霉唑阴道片,海南碧凯药业有限公司,8.67,0.5g,1
克霉唑阴道片,湖南华纳大药厂有限公司,27.19,0.5g,2
克霉唑阴道片,江苏康缘药业股份有限公司,10.52,0.5g,1
克霉唑阴道片,江苏亚邦爱普森药业有限公司,18.5,0.5g,2
克霉唑阴道片,南京亿华药业有限公司,15.84,0.5g,2
克霉唑阴道片,南京亿华药业有限公司,23.41,0.5g,3
克霉唑阴道片,万特制药（海南）有限公司,9.47,0.5g,1
克霉唑阴道片,浙江南洋药业有限公司,15.84,0.5g,2
克霉唑阴道片,浙江仙琚制药股份有限公司,30.18,0.5g,3
克霉唑阴道片,正美药品有限公司,70.43,0.5g,3
克霉唑阴道片,正美药品有限公司,24.44,0.5g,1
口服补液盐Ⅲ,西安安健药业有限公司,23.01,5.125g,4
口服补液盐Ⅲ,西安安健药业有限公司,34.01,5.125g,6
口服补液盐散（Ⅰ）,河北武罗药业有限公司,21.3,14.75g,50
口腔炎喷雾剂,黑龙江天龙药业有限公司,26.08,20ml,1
口腔炎喷雾剂,黑龙江天龙药业有限公司,32.09,25ml,1
口腔炎喷雾剂,江西珍视明药业有限公司,26.09,20ml,1
枯草杆菌二联活菌肠溶胶囊,北京韩美药品有限公司,23.76,0.25g,20
枯草杆菌二联活菌肠溶胶囊,北京韩美药品有限公司,35.11,0.25g,30
苦参软膏,上海宝龙药业有限公司,27.56,3g,4
苦参素氯化钠注射液,辰欣药业股份有限公司,13.83,100ml,1
苦参素氯化钠注射液,福州海王福药制药有限公司,13.83,100ml,1
苦参素氯化钠注射液,华仁药业（日照）有限公司,13.83,100ml,1
苦参素氯化钠注射液,江苏恒瑞医药股份有限公司,16,100ml,1
苦参素氯化钠注射液,四川科伦药业股份有限公司,8.35,100ml,1
苦参素氯化钠注射液,四川科伦药业股份有限公司,13.83,100ml,1
苦参素氯化钠注射液,扬州中宝制药有限公司,13.82,100ml,1
苦参素葡萄糖注射液,四川美大康佳乐药业有限公司,15.98,100ml,1
苦参素葡萄糖注射液,四川美大康佳乐药业有限公司,13.8,100ml,1
苦参素葡萄糖注射液,正大天晴药业集团股份有限公司,13.83,100ml,1
苦参素注射液,山东方明药业集团股份有限公司,4.17,2ml,1
苦参素注射液,正大天晴药业集团股份有限公司,9.65,2ml,1
注射用苦参素,瑞阳制药有限公司,6.35,0.2g,1
注射用苦参素,苏州二叶制药有限公司,9.3,0.4g,1
注射用苦参素,苏州二叶制药有限公司,11.83,0.6g,1
苦碟子注射液,沈阳双鼎制药有限公司,18.53,10ml,1
苦碟子注射液,沈阳双鼎制药有限公司,35.2,20ml,1
苦碟子注射液,通化华夏药业有限责任公司,19.21,10ml,1
苦碟子注射液,通化华夏药业有限责任公司,36.5,20ml,1
苦黄颗粒,雷允上药业有限公司,64.75,6g,10
苦黄注射液,常熟雷允上制药有限公司,11.71,10ml,1
快胃片,上海医药集团青岛国风药业股份有限公司,18,0.7g,36
宽胸气雾剂,湖北南洋药业有限公司,119.04,69mg,1
富马酸喹硫平片,Astrazeneca UK Limited,87.82,25mg,20
富马酸喹硫平片,Astrazeneca UK Limited,217.39,0.2g,20
富马酸喹硫平片,Astrazeneca UK Limited,296.52,0.3g,20
富马酸喹硫平片,苏州第壹制药有限公司,59.24,0.2g,20
富马酸喹硫平片,苏州第壹制药有限公司,80.79,0.3g,20
富马酸喹硫平片,苏州第壹制药有限公司,29.15,25mg,50
富马酸喹硫平片,苏州第壹制药有限公司,30.29,50mg,30
坤复康胶囊,陕西康惠制药股份有限公司,26.65,0.38g,48
坤复康片,陕西康惠制药股份有限公司,31.83,0.4g,48
坤宁口服液,荣昌制药（淄博）有限公司,38.55,10ml,10
拉贝洛尔注射液,江苏迪  诺制药有限公司（江苏鹏鹞药业有限公司受委托生产）,35,10ml,1
盐酸拉贝洛尔片,江苏迪  诺制药有限公司,14.26,50mg,30
盐酸拉贝洛尔片,江苏迪  诺制药有限公司,24.26,100mg,30
注射用盐酸拉贝洛尔,海南灵康制药有限公司,23.1,25mg,1
注射用盐酸拉贝洛尔,海南灵康制药有限公司,38.39,50mg,1
拉坦前列素滴眼液,Pfizer SA（Pfizer Manufacturing Belgium NV）,189.57,2.5ml,1
拉坦前列素滴眼液,"Taejoon Pharm. Co., Ltd.（Taejoon Pharm. Co., Ltd.）",99,2.5ml,1
拉坦前列素滴眼液,成都恒瑞制药有限公司,130.3,2.5ml,1
拉坦前列素滴眼液,华润紫竹药业有限公司,145,2.5ml,1
拉坦前列素滴眼液,鲁南贝特制药有限公司,153.04,2.5ml,1
拉西地平分散片,浙江贝得药业有限公司,42.02,4mg,28
拉西地平分散片,浙江贝得药业有限公司,11.05,4mg,7
拉西地平分散片,浙江金华康恩贝生物制药有限公司,44.91,4mg,30
拉西地平分散片,浙江金华康恩贝生物制药有限公司,21.55,4mg,14
辣椒风湿膏,常州市盛辉药业有限公司,23.88,,90
辣椒风湿膏,常州市盛辉药业有限公司,47.7,,180
辣椒风湿膏,重庆陪都药业股份有限公司,11.35,,80
辣椒碱乳膏,长春普华制药股份有限公司,16.61,10g,1
辣椒碱乳膏,长春普华制药股份有限公司,31.57,20g,1
辣椒碱软膏,福建省力菲克药业有限公司,46,22.5mg,1
来氟米特片,大连美罗大药厂,54.79,10mg,12
来氟米特片,福建汇天生物药业有限公司,36.37,10mg,10
来氟米特片,福建汇天生物药业有限公司,105,10mg,30
来氟米特片,河北万岁药业有限公司,45.99,10mg,14
来氟米特片,江苏亚邦爱普森药业有限公司,42.93,10mg,10
来氟米特片,江苏亚邦爱普森药业有限公司,83.72,10mg,20
来氟米特片,江苏亚邦爱普森药业有限公司,123.73,10mg,30
来氟米特片,苏州长征-欣凯制药有限公司,148.71,10mg,32
来氟米特片,苏州长征-欣凯制药有限公司,76.26,10mg,16
注射用赖氨匹林,安徽省先锋制药有限公司,4.61,0.9g,1
注射用赖氨匹林,蚌埠丰原涂山制药有限公司,1.83,0.25g,1
注射用赖氨匹林,蚌埠丰原涂山制药有限公司,3.45,0.5g,1
注射用赖氨匹林,蚌埠丰原涂山制药有限公司,5.57,0.9g,1
注射用赖氨匹林,国药集团国瑞药业有限公司,2.52,0.5g,1
注射用赖氨匹林,国药集团国瑞药业有限公司,1.16,0.25g,1
注射用赖氨匹林,国药集团国瑞药业有限公司,4.34,0.9g,1
注射用赖氨匹林,哈药集团制药总厂,4.9,0.9g,1
注射用赖氨匹林,海南皇隆制药股份有限公司,2.25,0.25g,1
注射用赖氨匹林,海南皇隆制药股份有限公司,2.9,0.9g,1
注射用赖氨匹林,海南通用康力制药有限公司,5.5,0.9g,1
注射用赖氨匹林,海南通用三洋药业有限公司,3.91,0.5g,1
注射用赖氨匹林,海南通用三洋药业有限公司,6.09,0.9g,1
注射用赖氨匹林,青海晨菲制药有限公司,6.08,0.9g,1
注射用赖氨匹林,瑞阳制药有限公司,6,0.9g,1
注射用赖氨匹林,山西普德药业股份有限公司,2,0.25g,1
注射用赖氨匹林,山西普德药业股份有限公司,2.8,0.5g,1
注射用赖氨匹林,山西普德药业股份有限公司,3.8,0.9g,1
注射用赖氨匹林,山西仟源医药集团股份有限公司,3.39,0.5g,1
注射用赖氨匹林,山西仟源医药集团股份有限公司,3.91,0.9g,1
注射用赖氨匹林,山西振东泰盛制药有限公司,10.35,1.8g,1
注射用赖氨匹林,深圳华药南方制药有限公司,3.93,0.9g,1
