"Name","Firm","Price","Strength","Count","unit_price","Year","Area","Drug_ID","Firm_ID","is_treated","first_treat_year"
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","60.5167","10ml:10mg","1",60.52,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","38.6957","5ml:15mg","1",38.7,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","15.8","5ml:5mg","1",15.8,2016,"广东",152,712,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","24.0651","7ml:7mg","1",24.07,2016,"广东",152,613,0,2021
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司","4.933","0.4ml:1.2mg","1",4.93,2016,"广东",152,302,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","60.5167","10ml:10mg","1",60.52,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","38.6957","5ml:15mg","1",38.7,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","SENJU PHARMACEUTICAL CO.,LTD. Fukusaki Plant","22.89","5ml:5mg","1",22.89,2016,"上海",152,NA,0,2021
"玻璃酸钠滴眼液","Santen Pharmaceutical Co.,Ltd. Noto Plant","480","0.4ml:1.2mg","100",4.8,2016,"上海",152,NA,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","15.47","5ml:5mg","1",15.47,2016,"广东",152,712,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","24.0651","7ml:7mg","1",24.07,2016,"广东",152,613,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","60.5167","10ml:10mg","1",60.52,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","38.6957","5ml:15mg","1",38.7,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","14.97","5ml:5mg","1",14.97,2016,"广东",152,712,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","24.0651","7ml:7mg","1",24.07,2016,"广东",152,613,0,2021
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司","4.933","0.4ml:1.2mg","1",4.93,2016,"广东",152,302,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","60.5167","10ml:10mg","1",60.52,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","38.6957","5ml:15mg","1",38.7,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","SENJU PHARMACEUTICAL CO.,LTD. Fukusaki Plant","22.89","5ml:5mg","1",22.89,2016,"上海",152,NA,0,2021
"玻璃酸钠滴眼液","Santen Pharmaceutical Co.,Ltd. Noto Plant","480","0.4ml:1.2mg","100",4.8,2016,"上海",152,NA,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","15.27","5ml:5mg","1",15.27,2016,"广东",152,712,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","24.0651","7ml:7mg","1",24.07,2016,"广东",152,613,0,2021
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司","4.933","0.4ml:1.2mg","1",4.93,2016,"广东",152,302,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","60.5167","10ml:10mg","1",60.52,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","38.6957","5ml:15mg","1",38.7,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","15.37","5ml:5mg","1",15.37,2016,"广东",152,712,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","24.0651","7ml:7mg","1",24.07,2016,"广东",152,613,0,2021
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司","4.933","0.4ml:1.2mg","1",4.93,2016,"广东",152,302,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","60.5167","10ml:10mg","1",60.52,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","38.6957","5ml:15mg","1",38.7,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","16.39","5ml:5mg","1",16.39,2016,"广东",152,712,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","24.0651","7ml:7mg","1",24.07,2016,"广东",152,613,0,2021
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司","4.933","0.4ml:1.2mg","1",4.93,2016,"广东",152,302,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","60.5167","10ml:10mg","1",60.52,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","38.6957","5ml:15mg","1",38.7,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","上海信谊金朱药业有限公司","16.9","5ml:5mg","1",16.9,2016,"广东",152,75,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","24.0651","7ml:7mg","1",24.07,2016,"广东",152,613,0,2021
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司","4.933","0.4ml:1.2mg","1",4.93,2016,"广东",152,302,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","60.5167","10ml:10mg","1",60.52,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","38.6957","5ml:15mg","1",38.7,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","17.23","5ml:5mg","1",17.23,2016,"广东",152,712,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","24.0651","7ml:7mg","1",24.07,2016,"广东",152,613,0,2021
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司","4.933","0.4ml:1.2mg","1",4.93,2016,"广东",152,302,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","60.5167","10ml:10mg","1",60.52,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","38.6957","5ml:15mg","1",38.7,2016,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","30.57","0.4ml","1",30.57,2017,"Shanghai",152,712,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","16.91","5mg","1",16.91,2017,"Shanghai",152,712,0,2021
"玻璃酸钠滴眼液","浙江尖峰药业有限公司","18.62","5ml","1",18.62,2017,"Shanghai",152,505,0,2021
"玻璃酸钠滴眼液","上海信谊金朱药业有限公司","13.95","5ml:5mg","1",13.95,2017,"广东",152,75,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","23.6661","7ml:7mg","1",23.67,2017,"广东",152,613,0,2021
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司","4.73","0.4ml:1.2mg","1",4.73,2017,"广东",152,302,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","3.1233","0.4ml:400μg","1",3.12,2017,"广东",152,712,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","56.94","10ml:10mg","1",56.94,2017,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","37.0633","5ml:15mg","1",37.06,2017,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","57.08","10ml:10mg","1",57.08,2018,"上海",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","37.5","5ml:15mg","1",37.5,2018,"上海",152,NA,0,2021
"玻璃酸钠滴眼液","Santen Pharmaceutical Co.,Ltd. Noto Plant","24.78","5ml:5mg","1",24.78,2018,"上海",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","36.94","5ml:15mg","1",36.94,2018,"安徽",152,NA,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","21.6","7ml:7mg","1",21.6,2018,"安徽",152,613,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","56.94","10ml:10mg","1",56.94,2018,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","37.06","5ml:15mg","1",37.06,2018,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","23.67","7ml:7mg","1",23.67,2018,"广东",152,613,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","13.1","5ml:5mg","1",13.1,2018,"广东",152,712,0,2021
"玻璃酸钠滴眼液","Santen Pharmaceutical Co.,Ltd. Noto Plant","4.96","0.4ml:1.2mg","1",4.96,2018,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司","4.73","0.4ml:1.2mg","1",4.73,2018,"广东",152,302,0,2021
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司","3.47","0.8ml:800μg","1",3.47,2018,"广东",152,302,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","3.12","0.4ml:400μg","1",3.12,2018,"广东",152,712,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","56.94","10ml:10mg","1",56.94,2018,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","37.06","5ml:5mg","1",37.06,2018,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","23.67","7ml:7mg","1",23.67,2018,"广东",152,613,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","12.75","5ml:5mg","1",12.75,2018,"广东",152,712,0,2021
"玻璃酸钠滴眼液","Santen Pharmaceutical Co.,Ltd. Noto Plant","4.96","0.4ml:1.2mg","1",4.96,2018,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司","4.73","0.4ml:1.2mg","1",4.73,2018,"广东",152,302,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","3.12","0.4ml:400μg","1",3.12,2018,"广东",152,712,0,2021
"玻璃酸钠滴眼液","山东博士伦福瑞达制药有限公司","4.73","0.4ml:1.2mg","1",4.73,2018,"广东",152,302,0,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","23.6661","7ml:7mg","1",23.67,2018,"广东",152,613,0,2021
"玻璃酸钠滴眼液","参天制药(中国)有限公司","37.0633","5ml:5mg","1",37.06,2018,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","URSAPHARM Arzneimittel GmbH","56.94","10ml:10mg","1",56.94,2018,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","12.75","5ml:5mg","1",12.75,2018,"广东",152,712,0,2021
"玻璃酸钠滴眼液","Santen Pharmaceutical Co.,Ltd. Noto Plant","4.96","0.4ml:1.2mg","1",4.96,2018,"广东",152,NA,0,2021
"玻璃酸钠滴眼液","齐鲁制药有限公司","3.1233","0.4ml:400μg","1",3.12,2018,"广东",152,712,0,2021
"玻璃酸钠滴眼液","苏州乐珠制药有限公司","26","5ml:5mg","1",26,2019,"安徽",152,NA,0,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","13.38","10ml:10mg（0.1%）","1",13.38,2021,"云南省、吉林省、安徽省、山东省、广西壮族自治区、江苏省、江西省、河北省、浙江省、海南省、湖北省、福建省、西藏自治区、贵州省、重庆市",152,114,1,2021
"玻璃酸钠滴眼液","江西珍视明药业有限公司","5.8","5ml:5mg（0.1%）","1",5.8,2021,"上海市、内蒙古自治区、北京市、四川省、天津市、宁夏回族自治区、山西省、广东省、新疆生产建设兵团、新疆维吾尔自治区、河南省、湖南省、甘肃省、辽宁省、陕西省、青海省、黑龙江省",152,464,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","50.4","0.4ml:1.2mg（0.3%）","24",2.1,2021,"上海市、北京市、天津市、宁夏回族自治区、山东省、山西省、广东省、广西壮族自治区、江西省、河北省、甘肃省、福建省、贵州省、陕西省、青海省、黑龙江省",152,390,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","32.25","0.4ml:1.2mg（0.3%）","15",2.15,2021,"云南省、内蒙古自治区、吉林省、四川省、安徽省、新疆生产建设兵团、新疆维吾尔自治区、江苏省、河南省、浙江省、海南省、湖北省、湖南省、西藏自治区、辽宁省、重庆市",152,377,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","13.38","10ml:10mg","1",13.38,2021,"安徽",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","32.25","0.4ml:1.2mg","15",2.15,2021,"安徽",152,377,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","13.38","10ml:10mg","1",13.38,2021,"安徽",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","32.25","0.4ml:1.2mg","15",2.15,2021,"安徽",152,377,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2021,"北京",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","50.4","0.4ml:1.2mg","24",2.1,2021,"北京",152,390,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","13.38","10ml:10mg","1",13.38,2021,"江苏",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","13.38","10ml:10mg","1",13.38,2021,"浙江",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","32.25","0.4ml:1.2mg","15",2.15,2021,"江苏",152,377,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","13.38","10ml:10mg","1",13.38,2021,"安徽",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","32.25","0.4ml:1.2mg","15",2.15,2021,"浙江",152,377,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","50.4","0.4ml:1.2mg","24",2.1,2021,"上海",152,390,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","32.25","0.4ml:1.2mg","15",2.15,2021,"安徽",152,377,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2021,"上海",152,NA,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2021,"广东",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","50.4","0.4ml:1.2mg","24",2.1,2021,"广东",152,390,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2021,"北京",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","50.4","0.4ml:1.2mg","24",2.1,2021,"北京",152,390,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","13.38","10ml:10mg","1",13.38,2021,"江苏",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","13.38","10ml:10mg","1",13.38,2021,"浙江",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","32.25","0.4ml:1.2mg","15",2.15,2021,"江苏",152,377,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","13.38","10ml:10mg","1",13.38,2021,"安徽",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","32.25","0.4ml:1.2mg","15",2.15,2021,"浙江",152,377,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","50.4","0.4ml:1.2mg","24",2.1,2021,"上海",152,390,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","32.25","0.4ml:1.2mg","15",2.15,2021,"安徽",152,377,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2021,"上海",152,NA,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2021,"广东",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","50.4","0.4ml:1.2mg","24",2.1,2021,"广东",152,390,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2022,"广东",152,NA,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","11.62","10ml:10mg","1",11.62,2022,"广东",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","6.84","5ml:5mg","1",6.84,2022,"广东",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","28.8","0.4ml:1.2mg","15",1.92,2022,"广东",152,377,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","24",2.05,2022,"广东",152,390,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2022,"上海",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","24",2.05,2022,"上海",152,390,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","9.62","10ml:10mg","1",9.62,2022,"安徽",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","5.66","5ml:5mg","1",5.66,2022,"安徽",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","28.8","0.4ml:1.2mg","15",1.92,2022,"安徽",152,377,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","9.62","10ml:10mg","1",9.62,2022,"浙江",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","5.66","5ml:5mg","1",5.66,2022,"浙江",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","28.8","0.4ml:1.2mg","15",1.92,2022,"浙江",152,377,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2022,"北京",152,NA,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","11.62","10ml:10mg","1",11.62,2022,"北京",152,114,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","24",2.05,2022,"北京",152,390,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2022,"北京",152,NA,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","11.62","10ml:10mg","1",11.62,2022,"北京",152,114,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","24",2.05,2022,"北京",152,390,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","9.62","10ml:10mg","1",9.62,2023,"浙江",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","5.66","5ml:5mg","1",5.66,2023,"浙江",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","28.8","0.4ml:1.2mg","15",1.92,2023,"浙江",152,377,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2023,"浙江",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","24",2.05,2023,"浙江",152,390,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","9.62","10ml:10mg","1",9.62,2023,"安徽",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","5.66","5ml:5mg","1",5.66,2023,"安徽",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","28.8","0.4ml:1.2mg","15",1.92,2023,"安徽",152,377,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2023,"安徽",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","24",2.05,2023,"安徽",152,390,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2023,"上海",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","24",2.05,2023,"上海",152,390,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","9.62","10ml:10mg","1",9.62,2023,"上海",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","5.66","5ml:5mg","1",5.66,2023,"上海",152,114,1,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","19.2","0.4ml:1.2mg","10",1.92,2023,"上海",152,613,1,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","38.4","0.4ml:1.2mg","20",1.92,2023,"上海",152,613,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","9.62","10ml:10mg","1",9.62,2023,"安徽",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","5.66","5ml:5mg","1",5.66,2023,"安徽",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","28.8","0.4ml:1.2mg","15",1.92,2023,"安徽",152,377,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2023,"安徽",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","1",49.2,2023,"安徽",152,390,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2023,"上海",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","24",2.05,2023,"上海",152,390,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","9.62","10ml:10mg","1",9.62,2023,"上海",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","5.66","5ml:5mg","1",5.66,2023,"上海",152,114,1,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","19.2","0.4ml:1.2mg","10",1.92,2023,"上海",152,613,1,2021
"玻璃酸钠滴眼液","珠海联邦制药股份有限公司中山分公司","38.4","0.4ml:1.2mg","20",1.92,2023,"上海",152,613,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2023,"安徽",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","24",2.05,2023,"安徽",152,390,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2023,"浙江",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","24",2.05,2023,"浙江",152,390,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2023,"广东",152,NA,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","11.62","10ml:10mg","1",11.62,2023,"广东",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","6.8353","5ml:5mg","1",6.8353,2023,"广东",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","28.8","0.4ml:1.2mg","15",1.92,2023,"广东",152,377,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","24",2.05,2023,"广东",152,390,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2023,"广东",152,NA,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","9.62","10ml:10mg","1",9.62,2023,"安徽",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","28.8","0.4ml:1.2mg","15",1.92,2023,"安徽",152,377,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","9.62","10ml:10mg","1",9.62,2023,"浙江",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","28.8","0.4ml:1.2mg","15",1.92,2023,"浙江",152,377,1,2021
"玻璃酸钠滴眼液","珍视明(江西)药业股份有限公司","5.8","5ml:5mg","1",5.8,2023,"上海",152,NA,1,2021
"玻璃酸钠滴眼液","扬子江药业集团有限公司","49.2","0.4ml:1.2mg","24",2.05,2023,"上海",152,390,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","5.66","5ml:5mg","1",5.66,2023,"安徽",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","5.66","5ml:5mg","1",5.66,2023,"浙江",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","9.62","10ml:10mg","1",9.62,2024,"浙江",152,114,1,2021
"玻璃酸钠滴眼液","中山万汉制药有限公司","5.66","5ml:5mg","1",5.66,2024,"浙江",152,114,1,2021
"玻璃酸钠滴眼液","成都普什制药有限公司","28.8","0.4ml:1.2mg","15",1.92,2024,"浙江",152,377,1,2021
"盐酸二甲双胍片","中美上海施贵宝制药有限公司","23.94","0.85g","20",1.529,2015,"安徽",164,115,0,2020
"盐酸二甲双胍片","中美上海施贵宝制药有限公司","30.58","0.5g","10",2.312,2015,"安徽",164,115,0,2020
"盐酸二甲双胍片","常州制药厂有限公司","12.5","250mg","24",0.52,2015,"上海",164,329,0,2020
"盐酸二甲双胍片","湖南明瑞制药股份有限公司","25.04","250mg","48",0.52,2015,"上海",164,NA,0,2020
"盐酸二甲双胍片","齐鲁制药有限公司","25","250mg","48",0.52,2015,"上海",164,712,0,2020
"盐酸二甲双胍片","浙江国光生物制药股份有限公司","4.7","250mg","24",0.2,2015,"上海",164,NA,0,2020
"盐酸二甲双胍片","浙江国光生物制药股份有限公司","18.9","250mg","100",0.19,2015,"上海",164,NA,0,2020
"盐酸二甲双胍片","浙江亚太药业股份有限公司","12.52","250mg","24",0.52,2015,"上海",164,492,0,2020
"盐酸二甲双胍片","浙江亚太药业股份有限公司","25.04","250mg","48",0.52,2015,"上海",164,492,0,2020
"盐酸二甲双胍片","吉林省东北亚药业股份有限公司","25.04","250mg","48",0.52,2015,"上海",164,NA,0,2020
"盐酸二甲双胍片","山西双雁药业有限公司","2.5","250mg","48",0.05,2015,"上海",164,NA,0,2020
"盐酸二甲双胍片","中美上海施贵宝制药有限公司","24.522","500mg","20",1.23,2015,"广东",164,115,0,2020
"盐酸二甲双胍片","中美上海施贵宝制药有限公司","24.522","500mg","20",1.23,2015,"广东",164,115,0,2020
"盐酸二甲双胍片","中美上海施贵宝制药有限公司","24.522","500mg","20",1.23,2015,"广东",164,115,0,2020
"盐酸二甲双胍片","中美上海施贵宝制药有限公司","12.261","500mg","10",1.23,2016,"广东",164,115,0,2020
"盐酸二甲双胍片","济南恒基制药有限公司","12.5","250mg","48",0.26,2016,"上海",164,NA,0,2020
"盐酸二甲双胍片","江苏鹏鹞药业有限公司","26.09","250mg","48",0.54,2016,"上海",164,NA,0,2020
"盐酸二甲双胍片","天津太平洋制药有限公司","25.04","250mg","48",0.52,2016,"上海",164,NA,0,2020
"盐酸二甲双胍片","天津太平洋制药有限公司","4.66","250mg","100",0.05,2016,"上海",164,NA,0,2020
"盐酸二甲双胍片","重庆康刻尔制药股份有限公司","31.2","250mg","60",0.52,2016,"上海",164,NA,0,2020
"盐酸二甲双胍片","迪沙药业集团有限公司","27.22","250mg","48",0.57,2016,"上海",164,672,0,2020
"盐酸二甲双胍片","万全万特制药(厦门)有限公司","25.04","250mg","48",0.52,2016,"上海",164,NA,0,2020
"盐酸二甲双胍片","中美上海施贵宝制药有限公司","12.261","500mg","10",1.23,2016,"广东",164,115,0,2020
"盐酸二甲双胍片","中美上海施贵宝制药有限公司","12.261","500mg","10",1.23,2016,"广东",164,115,0,2020
"盐酸二甲双胍片","中美上海施贵宝制药有限公司","12.261","500mg","10",1.23,2016,"广东",164,115,0,2020
"盐酸二甲双胍片","重庆科瑞制药(集团)有限公司","15.66","250mg","48",0.33,2016,"上海",164,684,0,2020
"盐酸二甲双胍片","山东力诺制药有限公司","9","250mg","48",0.19,2016,"上海",164,297,0,2020
